Scan Date:,2025-05-26 15:31:17Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,70651,706.51
1,465.068515076491,70592,705.92
2,465.153129906126,70834,708.34
3,465.237744489151,70705,707.05
4,465.322358825812,70294,702.94
5,465.406972916352,70079,700.79
6,465.491586761018,70233,702.33
7,465.576200360054,70046,700.46
8,465.660813713705,69673,696.73
9,465.745426822218,69701,697.01
10,465.830039685836,70028,700.28
11,465.914652304805,70004,700.04
12,465.99926467937,70098,700.98
13,466.083876809776,70329,703.29
14,466.168488696269,70518,705.18
15,466.253100339093,195195,1951.95
16,466.337711738494,230769,2307.69
17,466.422322894716,164869,1648.69
18,466.506933808006,125445,1254.45
19,466.591544478607,102655,1026.55
20,466.676154906766,89654,896.54
21,466.760765092726,82375,823.75
22,466.845375036735,81267,812.67
23,466.929984739036,80324,803.24
24,467.014594199874,77821,778.21
25,467.099203419495,75857,758.57
26,467.183812398145,74425,744.25
27,467.268421136067,73827,738.27
28,467.353029633508,100684,1006.84
29,467.437637890711,109972,1099.72
30,467.522245907924,99122,991.22
31,467.60685368539,90263,902.63
32,467.691461223355,82707,827.07
33,467.776068522063,78737,787.37
34,467.860675581761,76529,765.29
35,467.945282402693,79391,793.91
36,468.029888985104,85651,856.51
37,468.11449532924,84543,845.43
38,468.199101435345,82741,827.41
39,468.283707303665,80575,805.75
40,468.368312934445,77171,771.71
41,468.45291832793,78274,782.74
42,468.537523484364,80878,808.78
43,468.622128403994,102190,1021.9
44,468.706733087065,112145,1121.45
45,468.791337533821,100203,1002.03
46,468.875941744507,88414,884.14
47,468.96054571937,82232,822.32
48,469.045149458653,79005,790.05
49,469.129752962602,76938,769.38
50,469.214356231462,75400,754
51,469.298959265479,74594,745.94
52,469.383562064897,74225,742.25
53,469.468164629962,73874,738.74
54,469.552766960919,76252,762.52
55,469.637369058012,80214,802.14
56,469.721970921487,79610,796.1
57,469.80657255159,77346,773.46
58,469.891173948565,78539,785.39
59,469.975775112657,78181,781.81
60,470.060376044111,76149,761.49
61,470.144976743173,74984,749.84
62,470.229577210088,77485,774.85
63,470.314177445101,77935,779.35
64,470.398777448457,79274,792.74
65,470.483377220402,101013,1010.13
66,470.567976761179,107815,1078.15
67,470.652576071035,97023,970.23
68,470.737175150215,87814,878.14
69,470.821773998963,81583,815.83
70,470.906372617525,80968,809.68
71,470.990971006146,79246,792.46
72,471.075569165072,107353,1073.53
73,471.160167094546,115040,1150.4
74,471.244764794815,101351,1013.51
75,471.329362266123,91787,917.87
76,471.413959508717,87036,870.36
77,471.498556522839,89627,896.27
78,471.583153308737,90327,903.27
79,471.667749866655,87106,871.06
80,471.752346196838,85721,857.21
81,471.836942299532,85596,855.96
82,471.921538174981,89297,892.97
83,472.00613382343,87474,874.74
84,472.090729245126,81305,813.05
85,472.175324440312,77561,775.61
86,472.259919409234,78400,784
87,472.344514152137,77838,778.38
88,472.429108669267,75599,755.99
89,472.513702960868,75273,752.73
90,472.598297027185,76897,768.97
91,472.682890868465,76819,768.19
92,472.767484484951,75124,751.24
93,472.852077876889,73802,738.02
94,472.936671044524,76182,761.82
95,473.021263988101,77149,771.49
96,473.105856707865,75879,758.79
97,473.190449204062,80375,803.75
98,473.275041476937,94924,949.24
99,473.359633526735,101230,1012.3
100,473.4442253537,93086,930.86
101,473.528816958078,87122,871.22
102,473.613408340115,85913,859.13
