Scan Date:,2025-05-26 15:00:57Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,114528,1145.28
1,465.068515076491,113706,1137.06
2,465.153129906126,113907,1139.07
3,465.237744489151,113858,1138.58
4,465.322358825812,113649,1136.49
5,465.406972916352,113891,1138.91
6,465.491586761018,113889,1138.89
7,465.576200360054,113906,1139.06
8,465.660813713705,114018,1140.18
9,465.745426822218,114049,1140.49
10,465.830039685836,114381,1143.81
11,465.914652304805,114649,1146.49
12,465.99926467937,114927,1149.27
13,466.083876809776,114745,1147.45
14,466.168488696269,114595,1145.95
15,466.253100339093,207104,2071.04
16,466.337711738494,233559,2335.59
17,466.422322894716,184526,1845.26
18,466.506933808006,155304,1553.04
19,466.591544478607,138534,1385.34
20,466.676154906766,128978,1289.78
21,466.760765092726,123620,1236.2
22,466.845375036735,122854,1228.54
23,466.929984739036,122028,1220.28
24,467.014594199874,120257,1202.57
25,467.099203419495,118857,1188.57
26,467.183812398145,117830,1178.3
27,467.268421136067,117185,1171.85
28,467.353029633508,137724,1377.24
29,467.437637890711,144798,1447.98
30,467.522245907924,136437,1364.37
31,467.60685368539,129877,1298.77
32,467.691461223355,124140,1241.4
33,467.776068522063,121037,1210.37
34,467.860675581761,119000,1190
35,467.945282402693,120758,1207.58
36,468.029888985104,125410,1254.1
37,468.11449532924,124831,1248.31
38,468.199101435345,123731,1237.31
39,468.283707303665,122313,1223.13
40,468.368312934445,119792,1197.92
41,468.45291832793,120633,1206.33
42,468.537523484364,122719,1227.19
43,468.622128403994,139429,1394.29
44,468.706733087065,146878,1468.78
45,468.791337533821,137549,1375.49
46,468.875941744507,128703,1287.03
47,468.96054571937,123827,1238.27
48,469.045149458653,120967,1209.67
49,469.129752962602,119249,1192.49
50,469.214356231462,118351,1183.51
51,469.298959265479,118041,1180.41
52,469.383562064897,117995,1179.95
53,469.468164629962,117695,1176.95
54,469.552766960919,119169,1191.69
55,469.637369058012,121983,1219.83
56,469.721970921487,121455,1214.55
57,469.80657255159,119841,1198.41
58,469.891173948565,120713,1207.13
59,469.975775112657,120301,1203.01
60,470.060376044111,118534,1185.34
61,470.144976743173,117804,1178.04
62,470.229577210088,119906,1199.06
63,470.314177445101,120474,1204.74
64,470.398777448457,121182,1211.82
65,470.483377220402,137539,1375.39
66,470.567976761179,142946,1429.46
67,470.652576071035,135066,1350.66
68,470.737175150215,127984,1279.84
69,470.821773998963,123135,1231.35
70,470.906372617525,122783,1227.83
71,470.990971006146,121786,1217.86
72,471.075569165072,143345,1433.45
73,471.160167094546,149165,1491.65
74,471.244764794815,138441,1384.41
75,471.329362266123,131075,1310.75
76,471.413959508717,127407,1274.07
77,471.498556522839,129183,1291.83
78,471.583153308737,129597,1295.97
79,471.667749866655,127044,1270.44
80,471.752346196838,126297,1262.97
81,471.836942299532,126332,1263.32
82,471.921538174981,128912,1289.12
83,472.00613382343,127462,1274.62
84,472.090729245126,123199,1231.99
85,472.175324440312,120408,1204.08
86,472.259919409234,121163,1211.63
87,472.344514152137,120619,1206.19
88,472.429108669267,118656,1186.56
89,472.513702960868,118367,1183.67
90,472.598297027185,119478,1194.78
91,472.682890868465,119492,1194.92
92,472.767484484951,118261,1182.61
93,472.852077876889,117399,1173.99
94,472.936671044524,119483,1194.83
95,473.021263988101,119860,1198.6
96,473.105856707865,118816,1188.16
97,473.190449204062,122554,1225.54
98,473.275041476937,133424,1334.24
99,473.359633526735,137915,1379.15
100,473.4442253537,131914,1319.14
101,473.528816958078,127742,1277.42
102,473.613408340115,126977,1269.77
103,473.697999500055,124300,1243
104,473.782590438143,121158,1211.58
105,473.867181154625,119639,1196.39
106,473.951771649745,121569,1215.69
107,474.03636192375,121204,1212.04
108,474.120951976883,119334,1193.34
109,474.20554180939,118738,1187.38
110,474.290131421517,117897,1178.97
111,474.374720813508,119870,1198.7
112,474.459309985608,120296,1202.96
113,474.543898938063,118977,1189.77
114,474.628487671118,118230,1182.3
115,474.713076185018,117773,1177.73
116,474.797664480008,119907,1199.07
117,474.882252556332,142056,1420.56
118,474.966840414238,148703,1487.03
119,475.051428053968,161839,1618.39
120,475.13601547577,160450,1604.5
121,475.220602679887,142188,1421.88
122,475.305189666564,131227,1312.27
123,475.389776436048,125096,1250.96
124,475.474362988583,121635,1216.35
125,475.558949324414,119396,1193.96
126,475.643535443787,118217,1182.17
127,475.728121346946,117630,1176.3
128,475.812707034136,117490,1174.9
129,475.897292505604,134446,1344.46
130,475.981877761593,142234,1422.34
131,476.066462802349,135927,1359.27
132,476.151047628118,131384,1313.84
133,476.235632239144,126488,1264.88
134,476.320216635672,121946,1219.46
135,476.404800817948,121935,1219.35
136,476.489384786216,121628,1216.28
137,476.573968540723,122937,1229.37
138,476.658552081712,136596,1365.96
139,476.74313540943,138582,1385.82
140,476.827718524121,130196,1301.96
