Scan Date:,2025-05-24 16:20:24Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,26037,260.37
1,465.068515076491,25687,256.87
2,465.153129906126,25926,259.26
3,465.237744489151,25899,258.99
4,465.322358825812,25885,258.85
5,465.406972916352,25692,256.92
6,465.491586761018,25439,254.39
7,465.576200360054,25438,254.38
8,465.660813713705,25524,255.24
9,465.745426822218,25608,256.08
10,465.830039685836,25722,257.22
11,465.914652304805,25760,257.6
12,465.99926467937,25880,258.8
13,466.083876809776,26108,261.08
14,466.168488696269,26268,262.68
15,466.253100339093,198129,1981.29
16,466.337711738494,246840,2468.4
17,466.422322894716,156059,1560.59
18,466.506933808006,102086,1020.86
19,466.591544478607,71188,711.88
20,466.676154906766,53378,533.78
21,466.760765092726,43079,430.79
22,466.845375036735,41269,412.69
23,466.929984739036,39746,397.46
24,467.014594199874,36479,364.79
25,467.099203419495,34250,342.5
26,467.183812398145,32269,322.69
27,467.268421136067,31410,314.1
28,467.353029633508,66556,665.56
29,467.437637890711,78502,785.02
30,467.522245907924,64380,643.8
31,467.60685368539,52865,528.65
32,467.691461223355,43017,430.17
33,467.776068522063,37806,378.06
34,467.860675581761,34643,346.43
35,467.945282402693,38271,382.71
36,468.029888985104,46270,462.7
37,468.11449532924,44793,447.93
38,468.199101435345,42273,422.73
39,468.283707303665,39305,393.05
40,468.368312934445,34821,348.21
41,468.45291832793,36208,362.08
42,468.537523484364,40001,400.01
43,468.622128403994,67816,678.16
44,468.706733087065,80641,806.41
45,468.791337533821,65358,653.58
46,468.875941744507,50250,502.5
47,468.96054571937,42168,421.68
48,469.045149458653,37891,378.91
49,469.129752962602,35085,350.85
50,469.214356231462,32859,328.59
51,469.298959265479,31682,316.82
52,469.383562064897,31437,314.37
53,469.468164629962,31055,310.55
54,469.552766960919,34242,342.42
55,469.637369058012,39758,397.58
56,469.721970921487,38707,387.07
57,469.80657255159,35745,357.45
58,469.891173948565,37837,378.37
59,469.975775112657,37058,370.58
60,470.060376044111,33580,335.8
61,470.144976743173,31868,318.68
62,470.229577210088,35157,351.57
63,470.314177445101,36012,360.12
64,470.398777448457,38033,380.33
65,470.483377220402,66182,661.82
66,470.567976761179,74646,746.46
67,470.652576071035,61032,610.32
68,470.737175150215,49249,492.49
69,470.821773998963,41134,411.34
70,470.906372617525,40643,406.43
71,470.990971006146,38800,388
72,471.075569165072,75601,756.01
73,471.160167094546,85361,853.61
74,471.244764794815,67367,673.67
75,471.329362266123,54803,548.03
76,471.413959508717,48540,485.4
77,471.498556522839,51422,514.22
78,471.583153308737,52052,520.52
79,471.667749866655,48525,485.25
80,471.752346196838,47553,475.53
81,471.836942299532,47139,471.39
82,471.921538174981,51276,512.76
83,472.00613382343,48716,487.16
84,472.090729245126,41150,411.5
85,472.175324440312,36053,360.53
86,472.259919409234,37082,370.82
87,472.344514152137,36591,365.91
88,472.429108669267,33425,334.25
89,472.513702960868,33052,330.52
90,472.598297027185,35118,351.18
91,472.682890868465,34960,349.6
92,472.767484484951,32722,327.22
93,472.852077876889,31145,311.45
94,472.936671044524,34426,344.26
95,473.021263988101,35291,352.91
96,473.105856707865,33714,337.14
97,473.190449204062,39363,393.63
98,473.275041476937,58152,581.52
99,473.359633526735,66894,668.94
100,473.4442253537,56666,566.66
101,473.528816958078,48721,487.21
102,473.613408340115,46963,469.63
103,473.697999500055,42523,425.23
104,473.782590438143,37273,372.73
105,473.867181154625,34606,346.06
106,473.951771649745,37882,378.82
107,474.03636192375,37863,378.63
108,474.120951976883,34821,348.21
109,474.20554180939,33420,334.2
110,474.290131421517,32241,322.41
111,474.374720813508,35889,358.89
112,474.459309985608,36298,362.98
113,474.543898938063,33418,334.18
114,474.628487671118,31855,318.55
115,474.713076185018,31124,311.24
116,474.797664480008,35321,353.21
117,474.882252556332,72772,727.72
118,474.966840414238,83958,839.58
119,475.051428053968,105268,1052.68
120,475.13601547577,102283,1022.83
121,475.220602679887,71746,717.46
122,475.305189666564,53501,535.01
123,475.389776436048,43159,431.59
124,475.474362988583,37189,371.89
125,475.558949324414,33445,334.45
126,475.643535443787,31769,317.69
127,475.728121346946,31181,311.81
128,475.812707034136,30257,302.57
129,475.897292505604,58966,589.66
130,475.981877761593,72404,724.04
131,476.066462802349,62253,622.53
132,476.151047628118,54898,548.98
133,476.235632239144,46595,465.95
134,476.320216635672,39021,390.21
135,476.404800817948,38989,389.89
136,476.489384786216,38632,386.32
137,476.573968540723,40822,408.22
138,476.658552081712,64508,645.08
139,476.74313540943,67911,679.11
140,476.827718524121,53240,532.4
141,476.91230142603,43681,436.81
142,476.996884115403,41553,415.53
143,477.081466592484,39388,393.88
144,477.166048857519,35369,353.69
145,477.250630910753,37226,372.26
146,477.335212752432,37081,370.81
147,477.419794382799,34454,344.54
148,477.504375802101,36609,366.09
149,477.588957010582,37270,372.7
150,477.673538008487,34387,343.87
151,477.758118796063,86489,864.89
152,477.842699373553,100511,1005.11
153,477.927279741204,71064,710.64
154,478.011859899259,53265,532.65
155,478.096439847965,42689,426.89
156,478.181019587566,37612,376.12
157,478.265599118308,35509,355.09
158,478.350178440435,33522,335.22
159,478.434757554193,32467,324.67
160,478.519336459827,47305,473.05
161,478.603915157582,50597,505.97
162,478.688493647704,41487,414.87
163,478.773071930436,112062,1120.62
164,478.857650006026,130294,1302.94
165,478.942227874716,89192,891.92
166,479.026805536754,79645,796.45
167,479.111382992383,72035,720.35
168,479.19596024185,59880,598.8
169,479.280537285398,49931,499.31
170,479.365114123274,41422,414.22
171,479.449690755722,36112,361.12
172,479.534267182988,32725,327.25
173,479.618843405317,31075,310.75
174,479.703419422953,34472,344.72
175,479.787995236142,40015,400.15
176,479.87257084513,38900,389
177,479.95714625016,35328,353.28
178,480.041721451479,33007,330.07
179,480.126296449331,31972,319.72
180,480.210871243962,35032,350.32
181,480.295445835617,35725,357.25
182,480.380020224541,37292,372.92
183,480.464594410979,37021,370.21
184,480.549168395175,38469,384.69
185,480.633742177377,38032,380.32
186,480.718315757827,34763,347.63
187,480.802889136772,32784,327.84
188,480.887462314457,31296,312.96
189,480.972035291127,30100,301
190,481.056608067026,34627,346.27
191,481.141180642401,50852,508.52
192,481.225753017496,51864,518.64
193,481.310325192556,42028,420.28
194,481.394897167827,40048,400.48
195,481.479468943554,38309,383.09
196,481.564040519981,34908,349.08
197,481.648611897354,32720,327.2
198,481.733183075918,31026,310.26
199,481.817754055918,34381,343.81
200,481.9023248376,35050,350.5
201,481.986895421208,36112,361.12
202,482.071465806988,77949,779.49
203,482.156035995184,87240,872.4
204,482.240605986042,66980,669.8
205,482.325175779807,53491,534.91
206,482.409745376725,43744,437.44
207,482.494314777039,37819,378.19
208,482.578883980996,34417,344.17
209,482.663452988841,32745,327.45
210,482.748021800818,31392,313.92
211,482.832590417173,30856,308.56
212,482.91715883815,34961,349.61
213,483.001727063996,39518,395.18
214,483.086295094955,38310,383.1
215,483.170862931273,34996,349.96
216,483.255430573193,33641,336.41
217,483.339998020963,36641,366.41
218,483.424565274826,37326,373.26
219,483.509132335028,34468,344.68
220,483.593699201814,32475,324.75
221,483.678265875429,35193,351.93
222,483.762832356118,35228,352.28
223,483.847398644127,32331,323.31
224,483.9319647397,35046,350.46
225,484.016530643083,49263,492.63
226,484.101096354521,50813,508.13
227,484.185661874258,42863,428.63
228,484.270227202541,37457,374.57
229,484.354792339614,34051,340.51
230,484.439357285722,32912,329.12
231,484.523922041111,35992,359.92
232,484.608486606025,40132,401.32
233,484.69305098071,38338,383.38
234,484.777615165411,36761,367.61
235,484.862179160373,39329,393.29
236,484.946742965841,37979,379.79
237,485.03130658206,38297,382.97
238,485.115870009276,41624,416.24
