0,464.9839,58090,580.9
1,465.068515076491,57379,573.79
2,465.153129906126,57740,577.4
3,465.237744489151,57856,578.56
4,465.322358825812,57565,575.65
5,465.406972916352,57425,574.25
6,465.491586761018,57687,576.87
7,465.576200360054,57663,576.63
8,465.660813713705,57472,574.72
9,465.745426822218,57632,576.32
10,465.830039685836,57980,579.8
11,465.914652304805,58152,581.52
12,465.99926467937,58241,582.41
13,466.083876809776,58210,582.1
14,466.168488696269,58181,581.81
15,466.253100339093,195380,1953.8
16,466.337711738494,234532,2345.32
17,466.422322894716,162250,1622.5
18,466.506933808006,119008,1190.08
19,466.591544478607,94120,941.2
20,466.676154906766,79664,796.64
21,466.760765092726,71463,714.63
22,466.845375036735,70272,702.72
23,466.929984739036,69135,691.35
24,467.014594199874,66487,664.87
25,467.099203419495,64548,645.48
26,467.183812398145,63007,630.07
27,467.268421136067,62350,623.5
28,467.353029633508,90848,908.48
29,467.437637890711,100792,1007.92
30,467.522245907924,89476,894.76
31,467.60685368539,79996,799.96
32,467.691461223355,72066,720.66
33,467.776068522063,67828,678.28
34,467.860675581761,65035,650.35
35,467.945282402693,67921,679.21
36,468.029888985104,74526,745.26
37,468.11449532924,73343,733.43
38,468.199101435345,71307,713.07
39,468.283707303665,68801,688.01
40,468.368312934445,65295,652.95
41,468.45291832793,66703,667.03
42,468.537523484364,69673,696.73
43,468.622128403994,92506,925.06
44,468.706733087065,102608,1026.08
45,468.791337533821,89749,897.49
46,468.875941744507,77541,775.41
47,468.96054571937,70998,709.98
48,469.045149458653,67305,673.05
49,469.129752962602,65013,650.13
50,469.214356231462,63627,636.27
51,469.298959265479,62808,628.08
52,469.383562064897,62505,625.05
53,469.468164629962,62153,621.53
54,469.552766960919,64536,645.36
55,469.637369058012,68679,686.79
56,469.721970921487,67923,679.23
57,469.80657255159,65555,655.55
58,469.891173948565,67101,671.01
59,469.975775112657,66370,663.7
60,470.060376044111,64032,640.32
61,470.144976743173,62876,628.76
62,470.229577210088,65582,655.82
63,470.314177445101,66239,662.39
64,470.398777448457,67995,679.95
65,470.483377220402,91257,912.57
66,470.567976761179,98275,982.75
67,470.652576071035,86781,867.81
68,470.737175150215,77020,770.2
69,470.821773998963,70478,704.78
70,470.906372617525,69976,699.76
71,470.990971006146,68224,682.24
72,471.075569165072,98290,982.9
73,471.160167094546,106169,1061.69
74,471.244764794815,91312,913.12
75,471.329362266123,81039,810.39
76,471.413959508717,75981,759.81
77,471.498556522839,78466,784.66
78,471.583153308737,79057,790.57
79,471.667749866655,75771,757.71
80,471.752346196838,74901,749.01
81,471.836942299532,75168,751.68
82,471.921538174981,78942,789.42
83,472.00613382343,76648,766.48
84,472.090729245126,70081,700.81
85,472.175324440312,65842,658.42
86,472.259919409234,66815,668.15
87,472.344514152137,66414,664.14
88,472.429108669267,63556,635.56
89,472.513702960868,63197,631.97
90,472.598297027185,65137,651.37
91,472.682890868465,64792,647.92
92,472.767484484951,62985,629.85
93,472.852077876889,61811,618.11
94,472.936671044524,64735,647.35
95,473.021263988101,65455,654.55
96,473.105856707865,64039,640.39
97,473.190449204062,69243,692.43
98,473.275041476937,84939,849.39
99,473.359633526735,91501,915.01
100,473.4442253537,82875,828.75
101,473.528816958078,76773,767.73
102,473.613408340115,75313,753.13
103,473.697999500055,71368,713.68
104,473.782590438143,66893,668.93
105,473.867181154625,64750,647.5
106,473.951771649745,67574,675.74
107,474.03636192375,67664,676.64
108,474.120951976883,65327,653.27
109,474.20554180939,63958,639.58
110,474.290131421517,62783,627.83
111,474.374720813508,65713,657.13
112,474.459309985608,66247,662.47
113,474.543898938063,63987,639.87
114,474.628487671118,62736,627.36
115,474.713076185018,62191,621.91
116,474.797664480008,65556,655.56
117,474.882252556332,96588,965.88
118,474.966840414238,105948,1059.48
119,475.051428053968,123597,1235.97
120,475.13601547577,121444,1214.44
121,475.220602679887,96136,961.36
122,475.305189666564,80817,808.17
123,475.389776436048,72168,721.68
124,475.474362988583,67114,671.14
125,475.558949324414,64096,640.96
126,475.643535443787,62708,627.08
127,475.728121346946,62403,624.03
128,475.812707034136,62034,620.34
129,475.897292505604,85585,855.85
130,475.981877761593,96547,965.47
131,476.066462802349,87692,876.92
132,476.151047628118,81247,812.47
133,476.235632239144,74497,744.97
134,476.320216635672,68116,681.16
135,476.404800817948,68301,683.01
136,476.489384786216,67870,678.7
137,476.573968540723,69631,696.31
138,476.658552081712,89668,896.68
139,476.74313540943,92503,925.03
140,476.827718524121,79838,798.38
141,476.91230142603,71710,717.1
142,476.996884115403,70172,701.72
143,477.081466592484,68386,683.86
144,477.166048857519,64937,649.37
145,477.250630910753,66779,667.79
146,477.335212752432,67098,670.98
147,477.419794382799,64711,647.11
148,477.504375802101,66422,664.22
149,477.588957010582,66784,667.84
150,477.673538008487,64622,646.22
151,477.758118796063,107290,1072.9
