0,464.9839,90758,907.58
1,465.068515076491,90244,902.44
2,465.153129906126,90127,901.27
3,465.237744489151,90163,901.63
4,465.322358825812,90075,900.75
5,465.406972916352,89829,898.29
6,465.491586761018,89568,895.68
7,465.576200360054,89666,896.66
8,465.660813713705,89972,899.72
9,465.745426822218,89971,899.71
10,465.830039685836,89919,899.19
11,465.914652304805,90163,901.63
12,465.99926467937,90546,905.46
13,466.083876809776,90896,908.96
14,466.168488696269,91062,910.62
15,466.253100339093,200315,2003.15
16,466.337711738494,231511,2315.11
17,466.422322894716,173483,1734.83
18,466.506933808006,138698,1386.98
19,466.591544478607,119019,1190.19
20,466.676154906766,108014,1080.14
21,466.760765092726,101619,1016.19
22,466.845375036735,100510,1005.1
23,466.929984739036,99349,993.49
24,467.014594199874,97121,971.21
25,467.099203419495,95845,958.45
26,467.183812398145,94625,946.25
27,467.268421136067,93945,939.45
28,467.353029633508,117013,1170.13
29,467.437637890711,124947,1249.47
30,467.522245907924,115760,1157.6
31,467.60685368539,108104,1081.04
32,467.691461223355,101607,1016.07
33,467.776068522063,98475,984.75
34,467.860675581761,96409,964.09
35,467.945282402693,98661,986.61
36,468.029888985104,103790,1037.9
37,468.11449532924,102816,1028.16
38,468.199101435345,101362,1013.62
39,468.283707303665,99329,993.29
40,468.368312934445,96322,963.22
41,468.45291832793,97598,975.98
42,468.537523484364,100290,1002.9
43,468.622128403994,119581,1195.81
44,468.706733087065,128253,1282.53
45,468.791337533821,117717,1177.17
46,468.875941744507,107406,1074.06
47,468.96054571937,101905,1019.05
48,469.045149458653,98889,988.89
49,469.129752962602,96810,968.1
50,469.214356231462,95168,951.68
51,469.298959265479,94358,943.58
52,469.383562064897,94188,941.88
53,469.468164629962,94084,940.84
54,469.552766960919,94202,942.02
55,469.637369058012,96971,969.71
56,469.721970921487,97477,974.77
57,469.80657255159,96123,961.23
58,469.891173948565,97612,976.12
59,469.975775112657,97407,974.07
60,470.060376044111,95470,954.7
61,470.144976743173,94396,943.96
62,470.229577210088,96628,966.28
63,470.314177445101,97039,970.39
64,470.398777448457,98140,981.4
65,470.483377220402,117377,1173.77
66,470.567976761179,123296,1232.96
67,470.652576071035,114136,1141.36
68,470.737175150215,106360,1063.6
69,470.821773998963,100931,1009.31
70,470.906372617525,100524,1005.24
71,470.990971006146,99360,993.6
72,471.075569165072,124291,1242.91
73,471.160167094546,130779,1307.79
74,471.244764794815,118354,1183.54
75,471.329362266123,109838,1098.38
76,471.413959508717,105656,1056.56
77,471.498556522839,107664,1076.64
78,471.583153308737,107981,1079.81
79,471.667749866655,105407,1054.07
80,471.752346196838,104484,1044.84
81,471.836942299532,104480,1044.8
82,471.921538174981,107420,1074.2
83,472.00613382343,105825,1058.25
84,472.090729245126,100897,1008.97
85,472.175324440312,97553,975.53
86,472.259919409234,98189,981.89
87,472.344514152137,97926,979.26
88,472.429108669267,96063,960.63
89,472.513702960868,95959,959.59
90,472.598297027185,97132,971.32
91,472.682890868465,96758,967.58
92,472.767484484951,95011,950.11
93,472.852077876889,93863,938.63
94,472.936671044524,96058,960.58
95,473.021263988101,96669,966.69
96,473.105856707865,95813,958.13
97,473.190449204062,99886,998.86
98,473.275041476937,112620,1126.2
99,473.359633526735,118026,1180.26
100,473.4442253537,110887,1108.87
101,473.528816958078,105664,1056.64
102,473.613408340115,104668,1046.68
103,473.697999500055,101810,1018.1
104,473.782590438143,98248,982.48
105,473.867181154625,96334,963.34
106,473.951771649745,98335,983.35
107,474.03636192375,98318,983.18
108,474.120951976883,96525,965.25
109,474.20554180939,95585,955.85
110,474.290131421517,94817,948.17
111,474.374720813508,97062,970.62
112,474.459309985608,97196,971.96
113,474.543898938063,95418,954.18
114,474.628487671118,94506,945.06
115,474.713076185018,93732,937.32
116,474.797664480008,96569,965.69
117,474.882252556332,122460,1224.6
118,474.966840414238,130254,1302.54
119,475.051428053968,145429,1454.29
120,475.13601547577,143777,1437.77
121,475.220602679887,122836,1228.36
122,475.305189666564,110003,1100.03
123,475.389776436048,102635,1026.35
124,475.474362988583,98690,986.9
125,475.558949324414,96037,960.37
126,475.643535443787,94582,945.82
127,475.728121346946,94166,941.66
128,475.812707034136,93678,936.78
129,475.897292505604,113104,1131.04
130,475.981877761593,122190,1221.9
131,476.066462802349,115184,1151.84
132,476.151047628118,110049,1100.49
133,476.235632239144,104589,1045.89
134,476.320216635672,99532,995.32
135,476.404800817948,99305,993.05
136,476.489384786216,98574,985.74
137,476.573968540723,99965,999.65
138,476.658552081712,116384,1163.84
139,476.74313540943,118573,1185.73
140,476.827718524121,108577,1085.77
141,476.91230142603,102262,1022.62
142,476.996884115403,100859,1008.59
143,477.081466592484,99212,992.12
144,477.166048857519,96292,962.92
145,477.250630910753,97697,976.97
146,477.335212752432,97820,978.2
147,477.419794382799,96039,960.39
148,477.504375802101,97605,976.05
149,477.588957010582,98080,980.8
150,477.673538008487,96333,963.33
151,477.758118796063,131061,1310.61
152,477.842699373553,140422,1404.22
153,477.927279741204,120701,1207.01
154,478.011859899259,108673,1086.73
155,478.096439847965,101546,1015.46
156,478.181019587566,98336,983.36
157,478.265599118308,96816,968.16
158,478.350178440435,95370,953.7
159,478.434757554193,94384,943.84
160,478.519336459827,104224,1042.24
161,478.603915157582,106641,1066.41
162,478.688493647704,100805,1008.05
163,478.773071930436,148009,1480.09
164,478.857650006026,160410,1604.1
165,478.942227874716,133247,1332.47
166,479.026805536754,126326,1263.26
167,479.111382992383,120748,1207.48
168,479.19596024185,112873,1128.73
169,479.280537285398,106324,1063.24
170,479.365114123274,100648,1006.48
171,479.449690755722,97126,971.26
172,479.534267182988,95067,950.67
173,479.618843405317,93972,939.72
174,479.703419422953,96094,960.94
175,479.787995236142,100153,1001.53
176,479.87257084513,99443,994.43
177,479.95714625016,96740,967.4
178,480.041721451479,95266,952.66
179,480.126296449331,94194,941.94
