Scan Date:,2025-05-24 16:11:41Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,29348,293.48
1,465.068515076491,29221,292.21
2,465.153129906126,28934,289.34
3,465.237744489151,28713,287.13
4,465.322358825812,28672,286.72
5,465.406972916352,28632,286.32
6,465.491586761018,28561,285.61
7,465.576200360054,28478,284.78
8,465.660813713705,28511,285.11
9,465.745426822218,28539,285.39
10,465.830039685836,28428,284.28
11,465.914652304805,28564,285.64
12,465.99926467937,28797,287.97
13,466.083876809776,29046,290.46
14,466.168488696269,29235,292.35
15,466.253100339093,196538,1965.38
16,466.337711738494,243764,2437.64
17,466.422322894716,155121,1551.21
18,466.506933808006,102690,1026.9
19,466.591544478607,72594,725.94
20,466.676154906766,55028,550.28
21,466.760765092726,45178,451.78
22,466.845375036735,43676,436.76
23,466.929984739036,42390,423.9
24,467.014594199874,39249,392.49
25,467.099203419495,36849,368.49
26,467.183812398145,35070,350.7
27,467.268421136067,34389,343.89
28,467.353029633508,68837,688.37
29,467.437637890711,80800,808
30,467.522245907924,66959,669.59
31,467.60685368539,55446,554.46
32,467.691461223355,45792,457.92
33,467.776068522063,40755,407.55
34,467.860675581761,37580,375.8
35,467.945282402693,41033,410.33
36,468.029888985104,48679,486.79
37,468.11449532924,47178,471.78
38,468.199101435345,44830,448.3
39,468.283707303665,42034,420.34
40,468.368312934445,37941,379.41
41,468.45291832793,39612,396.12
42,468.537523484364,43015,430.15
43,468.622128403994,70131,701.31
44,468.706733087065,82368,823.68
45,468.791337533821,67105,671.05
46,468.875941744507,52307,523.07
47,468.96054571937,44613,446.13
48,469.045149458653,40463,404.63
49,469.129752962602,37709,377.09
50,469.214356231462,35711,357.11
51,469.298959265479,34744,347.44
52,469.383562064897,34596,345.96
53,469.468164629962,34172,341.72
54,469.552766960919,37211,372.11
55,469.637369058012,42184,421.84
56,469.721970921487,41250,412.5
57,469.80657255159,38526,385.26
58,469.891173948565,40534,405.34
59,469.975775112657,39567,395.67
60,470.060376044111,36069,360.69
61,470.144976743173,34534,345.34
62,470.229577210088,37945,379.45
63,470.314177445101,38785,387.85
64,470.398777448457,40551,405.51
65,470.483377220402,67967,679.67
66,470.567976761179,76471,764.71
67,470.652576071035,63188,631.88
68,470.737175150215,51567,515.67
69,470.821773998963,43704,437.04
70,470.906372617525,43220,432.2
71,470.990971006146,41446,414.46
72,471.075569165072,77372,773.72
73,471.160167094546,87162,871.62
74,471.244764794815,69399,693.99
75,471.329362266123,56573,565.73
76,471.413959508717,50324,503.24
77,471.498556522839,53445,534.45
78,471.583153308737,54446,544.46
79,471.667749866655,51020,510.2
