Scan Date:,2025-05-24 15:17:46Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,88176,881.76
1,465.068515076491,87755,877.55
2,465.153129906126,87937,879.37
3,465.237744489151,87757,877.57
4,465.322358825812,87614,876.14
5,465.406972916352,87440,874.4
6,465.491586761018,87217,872.17
7,465.576200360054,87042,870.42
8,465.660813713705,86977,869.77
9,465.745426822218,87225,872.25
10,465.830039685836,87545,875.45
11,465.914652304805,87791,877.91
12,465.99926467937,87680,876.8
13,466.083876809776,87570,875.7
14,466.168488696269,87535,875.35
15,466.253100339093,199379,1993.79
16,466.337711738494,231243,2312.43
17,466.422322894716,172012,1720.12
18,466.506933808006,136738,1367.38
19,466.591544478607,116383,1163.83
20,466.676154906766,104648,1046.48
21,466.760765092726,97792,977.92
22,466.845375036735,96920,969.2
23,466.929984739036,96432,964.32
24,467.014594199874,94491,944.91
25,467.099203419495,92972,929.72
26,467.183812398145,91683,916.83
27,467.268421136067,90955,909.55
28,467.353029633508,114954,1149.54
29,467.437637890711,123358,1233.58
30,467.522245907924,113921,1139.21
31,467.60685368539,106215,1062.15
32,467.691461223355,99387,993.87
33,467.776068522063,95770,957.7
34,467.860675581761,93532,935.32
35,467.945282402693,95797,957.97
36,468.029888985104,100857,1008.57
37,468.11449532924,99953,999.53
38,468.199101435345,98713,987.13
39,468.283707303665,96928,969.28
40,468.368312934445,94063,940.63
41,468.45291832793,95405,954.05
42,468.537523484364,97936,979.36
43,468.622128403994,117211,1172.11
44,468.706733087065,125974,1259.74
45,468.791337533821,114984,1149.84
46,468.875941744507,104285,1042.85
47,468.96054571937,98628,986.28
48,469.045149458653,95692,956.92
49,469.129752962602,93823,938.23
50,469.214356231462,92560,925.6
51,469.298959265479,91884,918.84
52,469.383562064897,91590,915.9
53,469.468164629962,91316,913.16
54,469.552766960919,93426,934.26
55,469.637369058012,96912,969.12
56,469.721970921487,96318,963.18
57,469.80657255159,94463,944.63
