Scan Date:,2025-05-24 17:22:44Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,37412,374.12
1,465.068515076491,36750,367.5
2,465.153129906126,36725,367.25
3,465.237744489151,36614,366.14
4,465.322358825812,36702,367.02
5,465.406972916352,36792,367.92
6,465.491586761018,36625,366.25
7,465.576200360054,36594,365.94
8,465.660813713705,36461,364.61
9,465.745426822218,36626,366.26
10,465.830039685836,36755,367.55
11,465.914652304805,36660,366.6
12,465.99926467937,36722,367.22
13,466.083876809776,36798,367.98
14,466.168488696269,36670,366.7
15,466.253100339093,195942,1959.42
16,466.337711738494,241153,2411.53
17,466.422322894716,156953,1569.53
18,466.506933808006,107125,1071.25
19,466.591544478607,78408,784.08
20,466.676154906766,61873,618.73
21,466.760765092726,52347,523.47
22,466.845375036735,50609,506.09
23,466.929984739036,49258,492.58
24,467.014594199874,46374,463.74
25,467.099203419495,44306,443.06
26,467.183812398145,42434,424.34
27,467.268421136067,41317,413.17
28,467.353029633508,74051,740.51
29,467.437637890711,85435,854.35
30,467.522245907924,72150,721.5
31,467.60685368539,61128,611.28
32,467.691461223355,52152,521.52
33,467.776068522063,47542,475.42
34,467.860675581761,44648,446.48
35,467.945282402693,48252,482.52
36,468.029888985104,55828,558.28
37,468.11449532924,54433,544.33
38,468.199101435345,52281,522.81
39,468.283707303665,49645,496.45
40,468.368312934445,45396,453.96
41,468.45291832793,46623,466.23
42,468.537523484364,49920,499.2
43,468.622128403994,75954,759.54
44,468.706733087065,87881,878.81
45,468.791337533821,73518,735.18
46,468.875941744507,59153,591.53
47,468.96054571937,51286,512.86
48,469.045149458653,47298,472.98
49,469.129752962602,44974,449.74
50,469.214356231462,42924,429.24
51,469.298959265479,41770,417.7
52,469.383562064897,41353,413.53
53,469.468164629962,41049,410.49
54,469.552766960919,44232,442.32
55,469.637369058012,49140,491.4
56,469.721970921487,48302,483.02
57,469.80657255159,45676,456.76
58,469.891173948565,47366,473.66
59,469.975775112657,46665,466.65
60,470.060376044111,43707,437.07
61,470.144976743173,42222,422.22
62,470.229577210088,45171,451.71
63,470.314177445101,45955,459.55
64,470.398777448457,47882,478.82
65,470.483377220402,73961,739.61
66,470.567976761179,81868,818.68
67,470.652576071035,68967,689.67
68,470.737175150215,57971,579.71
69,470.821773998963,50654,506.54
70,470.906372617525,50012,500.12
71,470.990971006146,48193,481.93
72,471.075569165072,82507,825.07
73,471.160167094546,91434,914.34
74,471.244764794815,74443,744.43
75,471.329362266123,62665,626.65
76,471.413959508717,57058,570.58
77,471.498556522839,60032,600.32
78,471.583153308737,60768,607.68
79,471.667749866655,57330,573.3
80,471.752346196838,56364,563.64
81,471.836942299532,56339,563.39
82,471.921538174981,60592,605.92
83,472.00613382343,58119,581.19
84,472.090729245126,50676,506.76
85,472.175324440312,45898,458.98
86,472.259919409234,47039,470.39
87,472.344514152137,46572,465.72
88,472.429108669267,43869,438.69
89,472.513702960868,43689,436.89
90,472.598297027185,45446,454.46
91,472.682890868465,45159,451.59
92,472.767484484951,43023,430.23
93,472.852077876889,41418,414.18
94,472.936671044524,44455,444.55
95,473.021263988101,45535,455.35
96,473.105856707865,44229,442.29
97,473.190449204062,49948,499.48
98,473.275041476937,67760,677.6
