Scan Date:,2025-05-26 15:40:26Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,65165,651.65
1,465.068515076491,64706,647.06
2,465.153129906126,64858,648.58
3,465.237744489151,64449,644.49
4,465.322358825812,64262,642.62
5,465.406972916352,64420,644.2
6,465.491586761018,64506,645.06
7,465.576200360054,64656,646.56
8,465.660813713705,64813,648.13
9,465.745426822218,64857,648.57
10,465.830039685836,64863,648.63
11,465.914652304805,64876,648.76
12,465.99926467937,64895,648.95
13,466.083876809776,64868,648.68
14,466.168488696269,64871,648.71
15,466.253100339093,195273,1952.73
16,466.337711738494,232389,2323.89
17,466.422322894716,163348,1633.48
18,466.506933808006,122227,1222.27
19,466.591544478607,98656,986.56
20,466.676154906766,85315,853.15
21,466.760765092726,77753,777.53
22,466.845375036735,76383,763.83
23,466.929984739036,75065,750.65
24,467.014594199874,72444,724.44
25,467.099203419495,70733,707.33
26,467.183812398145,69225,692.25
27,467.268421136067,68387,683.87
28,467.353029633508,95778,957.78
29,467.437637890711,105495,1054.95
30,467.522245907924,94579,945.79
31,467.60685368539,85282,852.82
32,467.691461223355,77447,774.47
33,467.776068522063,73536,735.36
34,467.860675581761,71366,713.66
35,467.945282402693,74416,744.16
36,468.029888985104,80429,804.29
37,468.11449532924,79219,792.19
38,468.199101435345,77475,774.75
39,468.283707303665,75432,754.32
40,468.368312934445,72142,721.42
41,468.45291832793,73384,733.84
42,468.537523484364,76128,761.28
43,468.622128403994,98139,981.39
44,468.706733087065,108146,1081.46
45,468.791337533821,95656,956.56
46,468.875941744507,83711,837.11
47,468.96054571937,77547,775.47
48,469.045149458653,74062,740.62
49,469.129752962602,71622,716.22
50,469.214356231462,69827,698.27
51,469.298959265479,68990,689.9
52,469.383562064897,68599,685.99
53,469.468164629962,68095,680.95
54,469.552766960919,70818,708.18
55,469.637369058012,75377,753.77
56,469.721970921487,74696,746.96
57,469.80657255159,72370,723.7
58,469.891173948565,73704,737.04
59,469.975775112657,72944,729.44
60,470.060376044111,70375,703.75
61,470.144976743173,69006,690.06
62,470.229577210088,71486,714.86
63,470.314177445101,72364,723.64
64,470.398777448457,73987,739.87
65,470.483377220402,96065,960.65
66,470.567976761179,102664,1026.64
67,470.652576071035,91825,918.25
68,470.737175150215,82711,827.11
69,470.821773998963,76537,765.37
70,470.906372617525,76173,761.73
71,470.990971006146,74674,746.74
72,471.075569165072,103786,1037.86
73,471.160167094546,111437,1114.37
74,471.244764794815,97051,970.51
75,471.329362266123,87036,870.36
76,471.413959508717,82010,820.1
77,471.498556522839,84331,843.31
78,471.583153308737,85022,850.22
79,471.667749866655,81953,819.53
80,471.752346196838,80777,807.77
81,471.836942299532,80647,806.47
82,471.921538174981,84049,840.49
83,472.00613382343,81744,817.44
84,472.090729245126,75695,756.95
85,472.175324440312,72234,722.34
86,472.259919409234,73365,733.65
87,472.344514152137,72998,729.98
88,472.429108669267,70479,704.79
89,472.513702960868,70388,703.88
90,472.598297027185,72279,722.79
91,472.682890868465,72058,720.58
92,472.767484484951,70243,702.43
93,472.852077876889,68795,687.95
94,472.936671044524,71075,710.75
95,473.021263988101,71814,718.14
96,473.105856707865,70785,707.85
97,473.190449204062,75494,754.94
98,473.275041476937,90316,903.16
99,473.359633526735,96802,968.02
100,473.4442253537,88539,885.39
101,473.528816958078,82468,824.68
102,473.613408340115,81196,811.96
103,473.697999500055,77895,778.95
104,473.782590438143,73595,735.95
105,473.867181154625,71265,712.65
106,473.951771649745,73874,738.74
107,474.03636192375,74001,740.01
108,474.120951976883,71805,718.05
109,474.20554180939,70268,702.68
110,474.290131421517,69187,691.87
111,474.374720813508,72172,721.72
112,474.459309985608,72617,726.17
113,474.543898938063,70473,704.73
114,474.628487671118,69162,691.62
115,474.713076185018,68439,684.39
116,474.797664480008,71614,716.14
117,474.882252556332,101089,1010.89
118,474.966840414238,109849,1098.49
119,475.051428053968,127222,1272.22
120,475.13601547577,125298,1252.98
121,475.220602679887,101028,1010.28
122,475.305189666564,86084,860.84
123,475.389776436048,77904,779.04
124,475.474362988583,73561,735.61
125,475.558949324414,70733,707.33
126,475.643535443787,69202,692.02
127,475.728121346946,68574,685.74
128,475.812707034136,68179,681.79
129,475.897292505604,90720,907.2
130,475.981877761593,101349,1013.49
131,476.066462802349,93293,932.93
132,476.151047628118,87328,873.28
133,476.235632239144,80686,806.86
134,476.320216635672,74793,747.93
135,476.404800817948,74787,747.87
136,476.489384786216,74278,742.78
137,476.573968540723,75918,759.18
138,476.658552081712,94608,946.08
139,476.74313540943,96927,969.27
140,476.827718524121,85301,853.01
141,476.91230142603,78151,781.51
142,476.996884115403,76781,767.81
143,477.081466592484,75183,751.83
144,477.166048857519,71899,718.99
145,477.250630910753,73601,736.01
146,477.335212752432,73634,736.34
147,477.419794382799,71297,712.97
148,477.504375802101,73032,730.32
149,477.588957010582,73553,735.53
150,477.673538008487,71340,713.4
151,477.758118796063,111997,1119.97
152,477.842699373553,122865,1228.65
153,477.927279741204,99540,995.4
154,478.011859899259,85516,855.16
155,478.096439847965,77381,773.81
156,478.181019587566,73596,735.96
157,478.265599118308,71618,716.18
158,478.350178440435,69836,698.36
159,478.434757554193,68879,688.79
160,478.519336459827,80279,802.79
161,478.603915157582,83465,834.65
162,478.688493647704,76721,767.21
163,478.773071930436,131960,1319.6
164,478.857650006026,146228,1462.28
165,478.942227874716,114191,1141.91
166,479.026805536754,106345,1063.45
167,479.111382992383,99894,998.94
168,479.19596024185,90704,907.04
169,479.280537285398,83179,831.79
170,479.365114123274,76745,767.45
171,479.449690755722,72691,726.91
172,479.534267182988,70088,700.88
173,479.618843405317,68715,687.15
174,479.703419422953,71193,711.93
175,479.787995236142,75596,755.96
176,479.87257084513,75024,750.24
177,479.95714625016,72298,722.98
178,480.041721451479,70279,702.79
179,480.126296449331,69458,694.58
180,480.210871243962,71757,717.57
181,480.295445835617,72160,721.6
182,480.380020224541,73310,733.1
183,480.464594410979,72939,729.39
184,480.549168395175,73849,738.49
185,480.633742177377,73713,737.13
186,480.718315757827,71373,713.73
187,480.802889136772,69869,698.69
188,480.887462314457,68822,688.22
189,480.972035291127,67897,678.97
190,481.056608067026,71331,713.31
191,481.141180642401,84194,841.94
192,481.225753017496,85197,851.97
193,481.310325192556,77533,775.33
194,481.394897167827,75919,759.19
195,481.479468943554,74378,743.78
196,481.564040519981,71936,719.36
197,481.648611897354,70377,703.77
198,481.733183075918,69028,690.28
199,481.817754055918,71539,715.39
200,481.9023248376,71755,717.55
201,481.986895421208,72420,724.2
202,482.071465806988,105706,1057.06
203,482.156035995184,113166,1131.66
204,482.240605986042,97247,972.47
205,482.325175779807,86551,865.51
206,482.409745376725,78411,784.11
207,482.494314777039,73587,735.87
208,482.578883980996,71018,710.18
209,482.663452988841,69836,698.36
210,482.748021800818,68927,689.27
211,482.832590417173,68661,686.61
212,482.91715883815,72055,720.55
213,483.001727063996,75840,758.4
214,483.086295094955,74870,748.7
215,483.170862931273,72110,721.1
216,483.255430573193,70884,708.84
217,483.339998020963,73143,731.43
218,483.424565274826,73715,737.15
219,483.509132335028,71404,714.04
220,483.593699201814,69455,694.55
221,483.678265875429,71708,717.08
222,483.762832356118,72124,721.24
223,483.847398644127,69996,699.96
224,483.9319647397,71949,719.49
225,484.016530643083,83065,830.65
226,484.101096354521,84210,842.1
227,484.185661874258,77903,779.03
228,484.270227202541,73735,737.35
229,484.354792339614,71272,712.72
230,484.439357285722,70226,702.26
231,484.523922041111,72488,724.88
232,484.608486606025,75512,755.12
233,484.69305098071,74206,742.06
234,484.777615165411,73294,732.94
235,484.862179160373,75245,752.45
236,484.946742965841,73971,739.71
237,485.03130658206,73675,736.75
238,485.115870009276,76405,764.05
239,485.200433247733,75353,753.53
240,485.284996297677,72679,726.79
241,485.369559159353,94882,948.82
242,485.454121833005,103460,1034.6
243,485.53868431888,90693,906.93
244,485.623246617222,82146,821.46
245,485.707808728276,77038,770.38
246,485.792370652288,72984,729.84
247,485.876932389502,73412,734.12
