Scan Date:,2025-05-24 15:45:08Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,44088,440.88
1,465.068515076491,43715,437.15
2,465.153129906126,43993,439.93
3,465.237744489151,44027,440.27
4,465.322358825812,44271,442.71
5,465.406972916352,44135,441.35
6,465.491586761018,43940,439.4
7,465.576200360054,44029,440.29
8,465.660813713705,44134,441.34
9,465.745426822218,44180,441.8
10,465.830039685836,44345,443.45
11,465.914652304805,44430,444.3
12,465.99926467937,44349,443.49
13,466.083876809776,44504,445.04
14,466.168488696269,44439,444.39
15,466.253100339093,194867,1948.67
16,466.337711738494,237857,2378.57
17,466.422322894716,158303,1583.03
18,466.506933808006,110991,1109.91
19,466.591544478607,83924,839.24
20,466.676154906766,68358,683.58
21,466.760765092726,59376,593.76
22,466.845375036735,57954,579.54
23,466.929984739036,56699,566.99
24,467.014594199874,53814,538.14
25,467.099203419495,51702,517.02
26,467.183812398145,49983,499.83
27,467.268421136067,49068,490.68
28,467.353029633508,80461,804.61
29,467.437637890711,91251,912.51
30,467.522245907924,78324,783.24
31,467.60685368539,67916,679.16
32,467.691461223355,59168,591.68
33,467.776068522063,54636,546.36
34,467.860675581761,51830,518.3
35,467.945282402693,55148,551.48
36,468.029888985104,62282,622.82
37,468.11449532924,60927,609.27
38,468.199101435345,58987,589.87
39,468.283707303665,56483,564.83
40,468.368312934445,52510,525.1
41,468.45291832793,53986,539.86
42,468.537523484364,57028,570.28
43,468.622128403994,81702,817.02
44,468.706733087065,93157,931.57
45,468.791337533821,79393,793.93
46,468.875941744507,66009,660.09
47,468.96054571937,58727,587.27
48,469.045149458653,54679,546.79
49,469.129752962602,52301,523.01
50,469.214356231462,50260,502.6
51,469.298959265479,49220,492.2
52,469.383562064897,48967,489.67
53,469.468164629962,48804,488.04
54,469.552766960919,51676,516.76
55,469.637369058012,56052,560.52
56,469.721970921487,55167,551.67
57,469.80657255159,52745,527.45
58,469.891173948565,54504,545.04
59,469.975775112657,53939,539.39
60,470.060376044111,51106,511.06
61,470.144976743173,49394,493.94
62,470.229577210088,52295,522.95
63,470.314177445101,53430,534.3
64,470.398777448457,55345,553.45
65,470.483377220402,80424,804.24
66,470.567976761179,88286,882.86
67,470.652576071035,75970,759.7
68,470.737175150215,65330,653.3
69,470.821773998963,57991,579.91
70,470.906372617525,57435,574.35
71,470.990971006146,55600,556
72,471.075569165072,88438,884.38
73,471.160167094546,97085,970.85
74,471.244764794815,80807,808.07
75,471.329362266123,69395,693.95
76,471.413959508717,63404,634.04
77,471.498556522839,66232,662.32
78,471.583153308737,67282,672.82
79,471.667749866655,64077,640.77
80,471.752346196838,62985,629.85
81,471.836942299532,62803,628.03
82,471.921538174981,66997,669.97
83,472.00613382343,64718,647.18
84,472.090729245126,57685,576.85
85,472.175324440312,53270,532.7
86,472.259919409234,54294,542.94
87,472.344514152137,53840,538.4
88,472.429108669267,50946,509.46
89,472.513702960868,50560,505.6
90,472.598297027185,52327,523.27
91,472.682890868465,51780,517.8
92,472.767484484951,49695,496.95
93,472.852077876889,48217,482.17
