Scan Date:,2025-05-26 15:54:20Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,58321,583.21
1,465.068515076491,57644,576.44
2,465.153129906126,57837,578.37
3,465.237744489151,57874,578.74
4,465.322358825812,57930,579.3
5,465.406972916352,57975,579.75
6,465.491586761018,57940,579.4
7,465.576200360054,58200,582
8,465.660813713705,58485,584.85
9,465.745426822218,58591,585.91
10,465.830039685836,58513,585.13
11,465.914652304805,58454,584.54
12,465.99926467937,58455,584.55
13,466.083876809776,58471,584.71
14,466.168488696269,58631,586.31
15,466.253100339093,193902,1939.02
16,466.337711738494,232422,2324.22
17,466.422322894716,161009,1610.09
18,466.506933808006,118521,1185.21
19,466.591544478607,93877,938.77
20,466.676154906766,79830,798.3
21,466.760765092726,71619,716.19
22,466.845375036735,69985,699.85
23,466.929984739036,69027,690.27
24,467.014594199874,66627,666.27
25,467.099203419495,64606,646.06
26,467.183812398145,63044,630.44
27,467.268421136067,62527,625.27
28,467.353029633508,91521,915.21
29,467.437637890711,101485,1014.85
30,467.522245907924,89803,898.03
31,467.60685368539,80275,802.75
32,467.691461223355,72222,722.22
33,467.776068522063,67899,678.99
34,467.860675581761,65262,652.62
35,467.945282402693,68617,686.17
36,468.029888985104,75267,752.67
37,468.11449532924,74149,741.49
38,468.199101435345,72623,726.23
39,468.283707303665,70608,706.08
40,468.368312934445,67133,671.33
41,468.45291832793,68541,685.41
42,468.537523484364,71597,715.97
43,468.622128403994,94226,942.26
44,468.706733087065,104494,1044.94
45,468.791337533821,91799,917.99
46,468.875941744507,79441,794.41
47,468.96054571937,72634,726.34
48,469.045149458653,68539,685.39
49,469.129752962602,66239,662.39
50,469.214356231462,64602,646.02
51,469.298959265479,63809,638.09
52,469.383562064897,63682,636.82
53,469.468164629962,63393,633.93
54,469.552766960919,66010,660.1
55,469.637369058012,70279,702.79
56,469.721970921487,69697,696.97
57,469.80657255159,67264,672.64
58,469.891173948565,68631,686.31
59,469.975775112657,67791,677.91
60,470.060376044111,65338,653.38
61,470.144976743173,63938,639.38
62,470.229577210088,66476,664.76
63,470.314177445101,67358,673.58
64,470.398777448457,69035,690.35
65,470.483377220402,92228,922.28
66,470.567976761179,99350,993.5
67,470.652576071035,88103,881.03
68,470.737175150215,78553,785.53
69,470.821773998963,72208,722.08
70,470.906372617525,71500,715
71,470.990971006146,69889,698.89
72,471.075569165072,100123,1001.23
73,471.160167094546,108210,1082.1
74,471.244764794815,93341,933.41
75,471.329362266123,82790,827.9
76,471.413959508717,77648,776.48
77,471.498556522839,80533,805.33
78,471.583153308737,80998,809.98
79,471.667749866655,77607,776.07
80,471.752346196838,76429,764.29
81,471.836942299532,76358,763.58
82,471.921538174981,79991,799.91
83,472.00613382343,77794,777.94
84,472.090729245126,71531,715.31
85,472.175324440312,67479,674.79
86,472.259919409234,68456,684.56
87,472.344514152137,67981,679.81
88,472.429108669267,65199,651.99
89,472.513702960868,64878,648.78
90,472.598297027185,66852,668.52
91,472.682890868465,66734,667.34
92,472.767484484951,64930,649.3
93,472.852077876889,63705,637.05
94,472.936671044524,66367,663.67
95,473.021263988101,67223,672.23
96,473.105856707865,65678,656.78
97,473.190449204062,70606,706.06
98,473.275041476937,86223,862.23
99,473.359633526735,92711,927.11
100,473.4442253537,84227,842.27
101,473.528816958078,78068,780.68
102,473.613408340115,76762,767.62
103,473.697999500055,73010,730.1
104,473.782590438143,68641,686.41
105,473.867181154625,66532,665.32
106,473.951771649745,69149,691.49
107,474.03636192375,69168,691.68
108,474.120951976883,66933,669.33
109,474.20554180939,65805,658.05
110,474.290131421517,64705,647.05
111,474.374720813508,67820,678.2
