Scan Date:,2025-05-24 15:28:10Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,66736,667.36
1,465.068515076491,66076,660.76
2,465.153129906126,66486,664.86
3,465.237744489151,66463,664.63
4,465.322358825812,66337,663.37
5,465.406972916352,66242,662.42
6,465.491586761018,65926,659.26
7,465.576200360054,65913,659.13
8,465.660813713705,66079,660.79
9,465.745426822218,66282,662.82
10,465.830039685836,66583,665.83
11,465.914652304805,66822,668.22
12,465.99926467937,66760,667.6
13,466.083876809776,66737,667.37
14,466.168488696269,66775,667.75
15,466.253100339093,195643,1956.43
16,466.337711738494,232168,2321.68
17,466.422322894716,163836,1638.36
18,466.506933808006,123500,1235
19,466.591544478607,100161,1001.61
20,466.676154906766,86627,866.27
21,466.760765092726,79018,790.18
22,466.845375036735,78006,780.06
23,466.929984739036,77139,771.39
24,467.014594199874,74716,747.16
25,467.099203419495,72676,726.76
26,467.183812398145,71289,712.89
27,467.268421136067,70666,706.66
28,467.353029633508,97802,978.02
29,467.437637890711,107142,1071.42
30,467.522245907924,96297,962.97
31,467.60685368539,87650,876.5
32,467.691461223355,79753,797.53
33,467.776068522063,75539,755.39
34,467.860675581761,73069,730.69
35,467.945282402693,75892,758.92
36,468.029888985104,81886,818.86
37,468.11449532924,80808,808.08
38,468.199101435345,79083,790.83
39,468.283707303665,77026,770.26
40,468.368312934445,73755,737.55
41,468.45291832793,75054,750.54
42,468.537523484364,77778,777.78
43,468.622128403994,99452,994.52
44,468.706733087065,109409,1094.09
45,468.791337533821,97281,972.81
46,468.875941744507,85488,854.88
47,468.96054571937,79187,791.87
48,469.045149458653,75610,756.1
49,469.129752962602,73382,733.82
50,469.214356231462,71709,717.09
51,469.298959265479,70970,709.7
52,469.383562064897,70899,708.99
53,469.468164629962,70640,706.4
54,469.552766960919,72966,729.66
55,469.637369058012,76735,767.35
56,469.721970921487,75964,759.64
57,469.80657255159,73658,736.58
58,469.891173948565,75219,752.19
59,469.975775112657,74853,748.53
60,470.060376044111,72448,724.48
61,470.144976743173,71462,714.62
62,470.229577210088,74162,741.62
63,470.314177445101,74629,746.29
64,470.398777448457,76068,760.68
65,470.483377220402,97763,977.63
66,470.567976761179,104503,1045.03
67,470.652576071035,93861,938.61
68,470.737175150215,84640,846.4
69,470.821773998963,78422,784.22
70,470.906372617525,77730,777.3
71,470.990971006146,75826,758.26
72,471.075569165072,104643,1046.43
73,471.160167094546,112413,1124.13
74,471.244764794815,98275,982.75
75,471.329362266123,88427,884.27
76,471.413959508717,83977,839.77
77,471.498556522839,86591,865.91
78,471.583153308737,86728,867.28
79,471.667749866655,83532,835.32
80,471.752346196838,82760,827.6
81,471.836942299532,83158,831.58
82,471.921538174981,86878,868.78
83,472.00613382343,84423,844.23
84,472.090729245126,77975,779.75
85,472.175324440312,74187,741.87
86,472.259919409234,75220,752.2
87,472.344514152137,74870,748.7
88,472.429108669267,72756,727.56
89,472.513702960868,72402,724.02
90,472.598297027185,73924,739.24
