Scan Date:,2025-05-26 16:04:50Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,55523,555.23
1,465.068515076491,55674,556.74
2,465.153129906126,55815,558.15
3,465.237744489151,55443,554.43
4,465.322358825812,55103,551.03
5,465.406972916352,55100,551
6,465.491586761018,55054,550.54
7,465.576200360054,55142,551.42
8,465.660813713705,55189,551.89
9,465.745426822218,55147,551.47
10,465.830039685836,55267,552.67
11,465.914652304805,55580,555.8
12,465.99926467937,55593,555.93
13,466.083876809776,55312,553.12
14,466.168488696269,54982,549.82
15,466.253100339093,193574,1935.74
16,466.337711738494,232890,2328.9
17,466.422322894716,159584,1595.84
18,466.506933808006,116121,1161.21
19,466.591544478607,91252,912.52
20,466.676154906766,77084,770.84
21,466.760765092726,68821,688.21
22,466.845375036735,67596,675.96
23,466.929984739036,66835,668.35
24,467.014594199874,64350,643.5
25,467.099203419495,62235,622.35
26,467.183812398145,60460,604.6
27,467.268421136067,59621,596.21
28,467.353029633508,88980,889.8
29,467.437637890711,99288,992.88
30,467.522245907924,87301,873.01
31,467.60685368539,77456,774.56
32,467.691461223355,69234,692.34
33,467.776068522063,65031,650.31
34,467.860675581761,62422,624.22
35,467.945282402693,65419,654.19
36,468.029888985104,72288,722.88
37,468.11449532924,71385,713.85
38,468.199101435345,69392,693.92
39,468.283707303665,66918,669.18
40,468.368312934445,63140,631.4
41,468.45291832793,64454,644.54
42,468.537523484364,67671,676.71
43,468.622128403994,90830,908.3
44,468.706733087065,101445,1014.45
45,468.791337533821,88443,884.43
46,468.875941744507,75564,755.64
47,468.96054571937,68650,686.5
48,469.045149458653,65323,653.23
49,469.129752962602,63145,631.45
50,469.214356231462,61404,614.04
51,469.298959265479,60503,605.03
52,469.383562064897,60141,601.41
53,469.468164629962,59835,598.35
54,469.552766960919,62402,624.02
55,469.637369058012,66891,668.91
56,469.721970921487,66112,661.12
57,469.80657255159,63704,637.04
58,469.891173948565,65482,654.82
59,469.975775112657,64763,647.63
60,470.060376044111,61944,619.44
61,470.144976743173,60408,604.08
62,470.229577210088,63120,631.2
63,470.314177445101,63967,639.67
64,470.398777448457,65475,654.75
65,470.483377220402,88884,888.84
66,470.567976761179,96081,960.81
67,470.652576071035,84950,849.5
68,470.737175150215,75160,751.6
69,470.821773998963,68529,685.29
70,470.906372617525,67796,677.96
71,470.990971006146,65997,659.97
72,471.075569165072,96880,968.8
73,471.160167094546,104880,1048.8
74,471.244764794815,89788,897.88
75,471.329362266123,79437,794.37
76,471.413959508717,74188,741.88
77,471.498556522839,76787,767.87
78,471.583153308737,77342,773.42
79,471.667749866655,73838,738.38
80,471.752346196838,72754,727.54
81,471.836942299532,72954,729.54
82,471.921538174981,76934,769.34
