Scan Date:,2025-05-24 16:22:59Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
114,474.628487671118,31417,314.17
115,474.713076185018,30437,304.37
116,474.797664480008,34484,344.84
117,474.882252556332,71940,719.4
118,474.966840414238,82946,829.46
119,475.051428053968,104527,1045.27
120,475.13601547577,101759,1017.59
121,475.220602679887,70940,709.4
122,475.305189666564,52071,520.71
123,475.389776436048,41605,416.05
124,475.474362988583,36125,361.25
125,475.558949324414,32751,327.51
126,475.643535443787,31044,310.44
127,475.728121346946,30416,304.16
128,475.812707034136,29967,299.67
129,475.897292505604,58658,586.58
130,475.981877761593,71989,719.89
131,476.066462802349,61567,615.67
132,476.151047628118,53935,539.35
133,476.235632239144,45736,457.36
134,476.320216635672,38099,380.99
135,476.404800817948,38311,383.11
136,476.489384786216,37926,379.26
137,476.573968540723,40141,401.41
138,476.658552081712,63973,639.73
139,476.74313540943,67081,670.81
140,476.827718524121,51982,519.82
141,476.91230142603,42189,421.89
142,476.996884115403,40338,403.38
143,477.081466592484,38336,383.36
144,477.166048857519,34019,340.19
145,477.250630910753,35967,359.67
146,477.335212752432,36121,361.21
147,477.419794382799,33201,332.01
148,477.504375802101,35266,352.66
149,477.588957010582,36240,362.4
150,477.673538008487,33815,338.15
151,477.758118796063,86010,860.1
152,477.842699373553,99971,999.71
153,477.927279741204,70170,701.7
154,478.011859899259,51964,519.64
155,478.096439847965,41371,413.71
156,478.181019587566,36656,366.56
157,478.265599118308,34608,346.08
158,478.350178440435,32667,326.67
159,478.434757554193,31401,314.01
160,478.519336459827,45710,457.1
161,478.603915157582,49035,490.35
162,478.688493647704,39942,399.42
163,478.773071930436,111190,1111.9
164,478.857650006026,129624,1296.24
165,478.942227874716,88272,882.72
166,479.026805536754,78789,787.89
167,479.111382992383,71479,714.79
168,479.19596024185,59245,592.45
169,479.280537285398,49210,492.1
170,479.365114123274,40404,404.04
171,479.449690755722,34771,347.71
172,479.534267182988,31582,315.82
173,479.618843405317,29980,299.8
174,479.703419422953,33753,337.53
175,479.787995236142,40045,400.45
176,479.87257084513,39043,390.43
177,479.95714625016,34959,349.59
178,480.041721451479,32069,320.69
179,480.126296449331,30798,307.98
180,480.210871243962,33824,338.24
181,480.295445835617,34558,345.58
182,480.380020224541,36037,360.37
183,480.464594410979,35563,355.63
184,480.549168395175,36552,365.52
185,480.633742177377,36225,362.25
186,480.718315757827,33266,332.66
187,480.802889136772,31727,317.27
188,480.887462314457,30729,307.29
189,480.972035291127,29721,297.21
190,481.056608067026,34103,341.03
191,481.141180642401,50537,505.37
192,481.225753017496,51788,517.88
193,481.310325192556,41485,414.85
194,481.394897167827,39577,395.77
195,481.479468943554,37788,377.88
196,481.564040519981,34077,340.77
197,481.648611897354,31821,318.21
198,481.733183075918,30326,303.26
199,481.817754055918,33529,335.29
200,481.9023248376,34089,340.89
201,481.986895421208,35094,350.94
202,482.071465806988,76753,767.53
203,482.156035995184,86039,860.39
204,482.240605986042,66087,660.87
205,482.325175779807,52742,527.42
206,482.409745376725,42620,426.2
207,482.494314777039,36539,365.39
208,482.578883980996,33177,331.77
209,482.663452988841,31488,314.88
210,482.748021800818,30178,301.78
211,482.832590417173,29593,295.93
212,482.91715883815,34000,340
213,483.001727063996,38511,385.11
214,483.086295094955,36956,369.56
215,483.170862931273,33451,334.51
216,483.255430573193,32276,322.76
217,483.339998020963,35431,354.31
218,483.424565274826,36252,362.52
219,483.509132335028,33574,335.74
220,483.593699201814,31683,316.83
221,483.678265875429,34435,344.35
222,483.762832356118,34494,344.94
223,483.847398644127,31773,317.73
224,483.9319647397,34433,344.33
225,484.016530643083,48647,486.47
226,484.101096354521,50307,503.07
227,484.185661874258,42079,420.79
228,484.270227202541,36366,363.66
229,484.354792339614,33153,331.53
230,484.439357285722,32052,320.52
231,484.523922041111,35232,352.32
232,484.608486606025,39390,393.9
233,484.69305098071,37770,377.7
234,484.777615165411,36387,363.87
235,484.862179160373,39089,390.89
236,484.946742965841,37487,374.87
237,485.03130658206,37191,371.91
238,485.115870009276,40710,407.1
239,485.200433247733,39195,391.95
240,485.284996297677,35334,353.34
241,485.369559159353,64318,643.18
242,485.454121833005,75284,752.84
243,485.53868431888,58341,583.41
244,485.623246617222,47465,474.65
245,485.707808728276,40884,408.84
246,485.792370652288,35528,355.28
247,485.876932389502,36341,363.41
248,485.961493940164,35845,358.45
249,486.046055304519,32731,327.31
250,486.130616482813,31868,318.68
251,486.215177475289,31823,318.23
252,486.299738282193,39322,393.22
253,486.384298903771,41178,411.78
254,486.468859340268,35815,358.15
255,486.553419591928,32174,321.74
256,486.637979658997,31098,310.98
257,486.722539541719,30402,304.02
258,486.807099240341,33306,333.06
259,486.891658755108,33810,338.1
260,486.976218086263,30975,309.75
261,487.060777234053,29666,296.66
262,487.145336198723,29041,290.41
263,487.229894980517,28432,284.32
264,487.314453579682,28970,289.7
265,487.399011996461,29193,291.93
266,487.483570231101,28846,288.46
267,487.568128283845,28720,287.2
268,487.652686154941,28132,281.32
269,487.737243844632,28337,283.37
270,487.821801353163,33526,335.26
271,487.906358680781,34567,345.67
272,487.990915827729,31837,318.37
273,488.075472794253,30242,302.42
274,488.160029580599,35481,354.81
275,488.244586187011,37085,370.85
276,488.329142613735,34036,340.36
277,488.413698861015,39882,398.82
278,488.498254929097,40670,406.7
279,488.582810818225,40305,403.05
280,488.667366528646,40111,401.11
281,488.751922060605,35764,357.64
282,488.836477414345,34005,340.05
283,488.921032590113,33379,333.79
284,489.005587588153,33971,339.71
285,489.090142408711,68053,680.53
286,489.174697052032,79779,797.79
287,489.259251518361,64870,648.7
288,489.343805807943,51995,519.95
289,489.428359921024,41830,418.3
290,489.512913857847,35899,358.99
291,489.597467618659,32872,328.72
292,489.682021203705,46037,460.37
293,489.76657461323,49177,491.77
294,489.851127847479,40171,401.71
295,489.935680906696,37211,372.11
296,490.020233791128,34951,349.51
297,490.104786501019,31713,317.13
298,490.189339036615,34247,342.47
299,490.27389139816,34820,348.2
300,490.3584435859,32406,324.06
301,490.44299560008,30710,307.1
302,490.527547440945,29421,294.21
303,490.612099108739,28411,284.11
304,490.69665060371,28113,281.13
305,490.7812019261,28570,285.7
306,490.865753076156,32745,327.45
307,490.950304054123,34250,342.5
308,491.034854860246,32558,325.58
309,491.119405494769,31291,312.91
310,491.203955957939,30524,305.24
311,491.288506249999,30292,302.92
312,491.373056371197,29663,296.63
313,491.457606321775,33732,337.32
314,491.54215610198,36080,360.8
315,491.626705712057,33499,334.99
316,491.711255152251,31156,311.56
317,491.795804422807,29580,295.8
318,491.88035352397,28449,284.49
319,491.964902455985,28713,287.13
320,492.049451219098,33396,333.96
321,492.133999813553,34167,341.67
322,492.218548239596,31719,317.19
323,492.303096497471,34119,341.19
324,492.387644587425,37475,374.75
325,492.472192509702,39791,397.91
326,492.556740264546,48272,482.72
327,492.641287852205,47060,470.6
328,492.725835272921,39099,390.99
329,492.810382526942,35753,357.53
330,492.894929614511,46893,468.93
331,492.979476535874,48711,487.11
332,493.064023291276,40457,404.57
333,493.148569880962,38275,382.75
334,493.233116305178,36002,360.02
335,493.317662564167,32426,324.26
336,493.402208658177,31406,314.06
337,493.486754587451,30624,306.24
338,493.571300352235,29557,295.57
339,493.655845952774,28985,289.85
340,493.740391389313,32915,329.15
341,493.824936662097,33649,336.49
342,493.909481771372,34415,344.15
343,493.994026717382,33958,339.58
344,494.078571500372,31384,313.84
345,494.163116120589,30555,305.55
346,494.247660578276,30173,301.73
347,494.33220487368,67701,677.01
348,494.416749007044,78341,783.41
349,494.501292978615,58149,581.49
350,494.585836788637,45619,456.19
351,494.670380437356,38462,384.62
352,494.754923925017,35047,350.47
353,494.839467251864,37383,373.83
354,494.924010418144,36463,364.63
355,495.0085534241,32905,329.05
356,495.093096269979,50298,502.98
357,495.177638956025,54302,543.02
358,495.262181482484,47544,475.44
359,495.3467238496,45878,458.78
360,495.431266057619,40659,406.59
361,495.515808106786,39825,398.25
362,495.600349997346,38252,382.52
363,495.684891729544,34190,341.9
364,495.769433303626,33851,338.51
365,495.853974719836,32776,327.76
366,495.938515978419,30606,306.06
367,496.023057079622,29587,295.87
368,496.107598023688,29321,293.21
369,496.192138810863,33417,334.17
370,496.276679441392,34087,340.87
371,496.361219915521,33844,338.44
372,496.445760233493,70753,707.53
373,496.530300395556,79535,795.35
374,496.614840401953,58601,586.01
375,496.69938025293,52454,524.54
376,496.783919948731,47306,473.06
377,496.868459489603,43695,436.95
378,496.95299887579,39903,399.03
379,497.037538107538,43741,437.41
380,497.12207718509,43323,433.23
381,497.206616108694,40993,409.93
382,497.291154878593,38746,387.46
383,497.375693495033,35037,350.37
384,497.460231958259,32193,321.93
385,497.544770268516,30700,307
386,497.629308426049,30696,306.96
387,497.713846431104,30078,300.78
388,497.798384283926,33240,332.4
389,497.882921984759,33779,337.79
390,497.967459533848,31485,314.85
391,498.05199693144,34576,345.76
392,498.136534177779,39826,398.26
393,498.22107127311,38752,387.52
394,498.305608217678,34308,343.08
395,498.390145011729,31621,316.21
396,498.474681655507,30340,303.4
397,498.559218149259,29877,298.77
398,498.643754493228,30153,301.53
399,498.72829068766,29523,295.23
400,498.8128267328,28578,285.78
401,498.897362628894,28377,283.77
402,498.981898376185,28583,285.83
403,499.066433974921,29057,290.57
404,499.150969425345,33383,333.83
405,499.235504727703,52331,523.31
406,499.32003988224,54728,547.28
407,499.404574889201,47197,471.97
408,499.489109748831,42683,426.83
409,499.573644461376,37167,371.67
410,499.65817902708,33178,331.78
411,499.742713446188,31225,312.25
412,499.827247718947,30186,301.86
413,499.9117818456,29512,295.12
414,499.996315826393,28784,287.84
415,500.080849661572,28582,285.82
416,500.165383351381,28817,288.17
417,500.249916896065,28522,285.22
418,500.33445029587,28756,287.56
419,500.41898355104,51085,510.85
420,500.503516661822,57420,574.2
421,500.588049628459,45357,453.57
422,500.672582451197,39142,391.42
423,500.757115130282,35416,354.16
424,500.841647665958,32801,328.01
425,500.92618005847,30730,307.3
426,501.010712308064,60275,602.75
427,501.095244414985,72065,720.65
428,501.179776379478,60462,604.62
429,501.264308201788,49557,495.57
430,501.34883988216,45131,451.31
431,501.433371420839,40828,408.28
432,501.517902818071,34964,349.64
433,501.6024340741,36819,368.19
434,501.686965189172,39829,398.29
435,501.771496163532,37190,371.9
436,501.856026997425,33383,333.83
437,501.940557691096,31202,312.02
438,502.02508824479,29822,298.22
439,502.109618658753,33744,337.44
440,502.194148933229,34190,341.9
441,502.278679068464,30904,309.04
442,502.363209064702,29733,297.33
443,502.44773892219,29172,291.72
444,502.532268641171,32535,325.35
445,502.616798221892,33614,336.14
446,502.701327664597,31724,317.24
447,502.785856969531,30486,304.86
448,502.87038613694,33556,335.56
449,502.954915167069,37743,377.43
450,503.039444060163,36190,361.9
451,503.123972816466,32933,329.33
452,503.208501436225,35623,356.23
453,503.293029919684,36638,366.38
454,503.377558267088,37956,379.56
455,503.462086478683,41366,413.66
456,503.546614554714,44292,442.92
457,503.631142495425,41137,411.37
458,503.715670301062,35633,356.33
459,503.800197971871,32171,321.71
460,503.884725508095,30352,303.52
461,503.969252909981,33182,331.82
462,504.053780177773,38015,380.15
463,504.138307311717,37283,372.83
464,504.222834312058,37898,378.98
465,504.307361179041,37514,375.14
466,504.39188791291,38551,385.51
467,504.476414513912,39363,393.63
468,504.560940982291,55817,558.17
469,504.645467318292,58047,580.47
470,504.729993522161,45480,454.8
471,504.814519594143,41912,419.12
472,504.899045534482,41488,414.88
473,504.983571343424,43922,439.22
474,505.068097021215,45543,455.43
475,505.152622568098,44906,449.06
476,505.23714798432,57554,575.54
477,505.321673270126,56702,567.02
478,505.40619842576,44773,447.73
479,505.490723451468,37688,376.88
480,505.575248347494,37052,370.52
481,505.659773114085,35500,355
482,505.744297751485,65652,656.52
483,505.828822259939,77646,776.46
484,505.913346639693,60343,603.43
485,505.997870890991,47247,472.47
486,506.082395014079,39299,392.99
487,506.166919009201,34568,345.68
488,506.251442876604,31532,315.32
489,506.335966616531,33609,336.09
490,506.420490229229,33558,335.58
491,506.505013714942,31582,315.82
492,506.589537073916,30796,307.96
493,506.674060306396,33684,336.84
494,506.758583412626,34975,349.75
495,506.843106392852,32824,328.24
496,506.927629247319,31316,313.16
497,507.012151976272,30205,302.05
498,507.096674579957,33565,335.65
499,507.181197058618,35478,354.78
500,507.2657194125,33452,334.52
501,507.350241641849,65577,655.77
502,507.43476374691,78210,782.1
503,507.519285727928,60436,604.36
504,507.603807585148,46673,466.73
505,507.688329318816,39290,392.9
506,507.772850929175,38807,388.07
507,507.857372416473,41181,411.81
508,507.941893780953,38454,384.54
509,508.02641502286,34561,345.61
510,508.110936142441,31862,318.62
511,508.195457139939,33898,338.98
512,508.279978015601,34075,340.75
513,508.364498769671,32308,323.08
514,508.449019402395,31051,310.51
515,508.533539914017,29781,297.81
516,508.618060304783,32756,327.56
517,508.702580574937,33328,333.28
518,508.787100724726,31424,314.24
519,508.871620754394,32405,324.05
520,508.956140664186,49739,497.39
521,509.040660454347,58789,587.89
522,509.125180125123,68157,681.57
523,509.209699676758,64400,644
524,509.294219109499,72732,727.32
525,509.378738423589,70082,700.82
526,509.463257619274,56662,566.62
527,509.5477766968,47307,473.07
528,509.632295656411,38831,388.31
529,509.716814498352,33942,339.42
530,509.801333222869,31150,311.5
531,509.885851830207,29675,296.75
532,509.97037032061,29434,294.34
533,510.054888694324,29199,291.99
534,510.139406951595,33775,337.75
535,510.223925092667,34795,347.95
536,510.308443117785,31921,319.21
537,510.392961027195,30982,309.82
538,510.477478821141,34431,344.31
539,510.56199649987,38794,387.94
540,510.646514063625,41802,418.02
541,510.731031512652,43722,437.22
542,510.815548847197,39963,399.63
543,510.900066067503,35700,357
544,510.984583173818,32780,327.8
545,511.069100166384,34614,346.14
546,511.153617045449,34546,345.46
547,511.238133811256,35991,359.91
548,511.322650464052,35481,354.81
549,511.407167004081,32361,323.61
550,511.491683431587,39146,391.46
551,511.576199746818,40115,401.15
552,511.660715950017,38989,389.89
553,511.745232041429,37754,377.54
554,511.829748021301,33951,339.51
555,511.914263889876,31726,317.26
556,511.9987796474,31930,319.3
557,512.083295294119,31542,315.42
558,512.167810830277,31002,310.02
559,512.252326256119,33603,336.03
560,512.336841571891,37060,370.6
561,512.421356777838,53965,539.65
562,512.505871874205,56132,561.32
563,512.590386861236,49022,490.22
564,512.674901739178,43088,430.88
565,512.759416508275,36726,367.26
566,512.843931168773,32902,329.02
567,512.928445720916,34750,347.5
568,513.01296016495,38732,387.32
569,513.097474501119,37013,370.13
570,513.18198872967,33671,336.71
571,513.266502850847,31769,317.69
572,513.351016864895,34765,347.65
573,513.435530772059,35640,356.4
574,513.520044572585,32594,325.94
575,513.604558266717,30413,304.13
576,513.689071854701,37356,373.56
577,513.773585336782,41496,414.96
578,513.858098713206,42256,422.56
579,513.942611984216,43760,437.6
580,514.027125150058,47612,476.12
581,514.111638210978,49264,492.64
582,514.196151167221,43719,437.19
583,514.280664019031,36773,367.73
584,514.365176766654,33170,331.7
585,514.449689410336,34778,347.78
586,514.53420195032,38605,386.05
587,514.618714386852,37130,371.3
588,514.703226720178,33285,332.85
589,514.787738950542,31243,312.43
590,514.87225107819,30003,300.03
591,514.956763103367,28900,289
592,515.041275026318,28360,283.6
593,515.125786847287,37604,376.04
594,515.210298566521,39984,399.84
595,515.294810184265,35025,350.25
596,515.379321700762,32235,322.35
597,515.463833116259,31267,312.67
598,515.548344431001,30484,304.84
599,515.632855645233,34098,340.98
600,515.7173667592,34879,348.79
601,515.801877773147,33857,338.57
602,515.886388687319,36376,363.76
603,515.970899501962,35304,353.04
604,516.05541021732,32195,321.95
605,516.139920833639,30544,305.44
606,516.224431351163,29578,295.78
607,516.308941770138,29357,293.57
608,516.39345209081,29073,290.73
609,516.477962313423,28417,284.17
610,516.562472438222,32010,320.1
611,516.646982465452,37168,371.68
612,516.731492395359,42461,424.61
613,516.816002228188,41620,416.2
614,516.900511964184,36555,365.55
615,516.985021603591,40869,408.69
616,517.069531146656,48824,488.24
617,517.154040593623,58041,580.41
618,517.238549944738,54200,542
619,517.323059200245,46786,467.86
620,517.40756836039,41548,415.48
621,517.492077425417,36075,360.75
622,517.576586395573,32572,325.72
623,517.661095271101,64071,640.71
624,517.745604052248,72331,723.31
625,517.830112739258,53701,537.01
626,517.914621332376,51517,515.17
627,517.999129831848,48313,483.13
628,518.083638237919,40673,406.73
629,518.168146550834,35756,357.56
630,518.252654770838,32596,325.96
631,518.337162898176,30910,309.1
632,518.421670933093,29897,298.97
633,518.506178875835,29100,291
634,518.590686726646,28665,286.65
635,518.675194485772,29304,293.04
636,518.759702153457,33137,331.37
637,518.844209729948,33896,338.96
638,518.928717215489,31637,316.37
639,519.013224610325,34123,341.23
640,519.097731914701,35127,351.27
641,519.182239128863,32783,327.83
642,519.266746253055,31518,315.18
643,519.351253287523,30574,305.74
644,519.435760232512,29781,297.81
645,519.520267088267,29658,296.58
646,519.604773855033,29282,292.82
647,519.689280533056,28875,288.75
648,519.77378712258,28724,287.24
649,519.85829362385,28514,285.14
650,519.942800037113,32687,326.87
651,520.027306362612,33666,336.66
652,520.111812600593,31224,312.24
653,520.196318751301,29888,298.88
654,520.280824814981,28793,287.93
655,520.365330791879,28207,282.07
656,520.449836682239,28787,287.87
657,520.534342486307,29536,295.36
658,520.618848204327,29382,293.82
659,520.703353836546,32956,329.56
660,520.787859383207,33723,337.23
661,520.872364844557,39230,392.3
662,520.95687022084,62378,623.78
663,521.041375512301,63816,638.16
664,521.125880719186,48861,488.61
665,521.21038584174,40249,402.49
666,521.294890880208,50860,508.6
667,521.379395834834,51802,518.02
668,521.463900705865,45389,453.89
669,521.548405493545,41165,411.65
670,521.632910198119,35979,359.79
671,521.717414819833,32968,329.68
672,521.801919358931,31023,310.23
673,521.88642381566,29696,296.96
674,521.970928190263,33302,333.02
675,522.055432482986,206050,2060.5
676,522.139936694074,251554,2515.54
677,522.224440823773,162102,1621.02
678,522.308944872327,108291,1082.91
679,522.393448839982,75004,750.04
680,522.477952726982,59752,597.52
681,522.562456533574,69778,697.78
682,522.646960260001,66426,664.26
683,522.731463906509,55474,554.74
684,522.815967473344,51577,515.77
685,522.90047096075,44416,444.16
686,522.984974368973,37409,374.09
687,523.069477698257,33486,334.86
688,523.153980948848,31374,313.74
689,523.238484120991,30279,302.79
690,523.322987214931,29987,299.87
691,523.407490230914,34015,340.15
692,523.491993169183,39340,393.4
693,523.576496029985,78886,788.86
694,523.660998813565,86427,864.27
695,523.745501520167,96277,962.77
696,523.830004150038,91539,915.39
697,523.914506703421,65708,657.08
698,523.999009180562,50284,502.84
699,524.083511581707,40816,408.16
700,524.1680139071,35548,355.48
701,524.252516156987,32499,324.99
702,524.337018331612,30668,306.68
703,524.421520431221,33648,336.48
704,524.506022456059,34566,345.66
705,524.590524406371,32265,322.65
706,524.675026282403,55632,556.32
707,524.759528084398,62641,626.41
708,524.844029812603,49092,490.92
709,524.928531467263,40566,405.66
710,525.013033048623,55974,559.74
711,525.097534556927,59648,596.48
712,525.182035992421,47347,473.47
713,525.266537355351,39344,393.44
714,525.351038645961,35048,350.48
715,525.435539864496,37288,372.88
716,525.520041011202,36884,368.84
717,525.604542086324,34087,340.87
718,525.689043090106,42331,423.31
719,525.773544022794,43559,435.59
720,525.858044884634,42550,425.5
721,525.942545675869,40940,409.4
722,526.027046396746,36096,360.96
723,526.11154704751,32914,329.14
724,526.196047628405,31463,314.63
725,526.280548139677,35437,354.37
726,526.36504858157,36451,364.51
727,526.449548954331,33810,338.1
728,526.534049258204,32969,329.69
729,526.618549493434,36187,361.87
730,526.703049660267,36332,363.32
731,526.787549758947,33964,339.64
732,526.87204978972,36187,361.87
733,526.956549752831,37001,370.01
734,527.041049648525,34919,349.19
735,527.125549477046,33006,330.06
736,527.210049238641,53102,531.02
737,527.294548933555,61189,611.89
738,527.379048562032,50204,502.04
739,527.463548124317,41787,417.87
740,527.548047620657,38373,383.73
741,527.632547051295,36056,360.56
742,527.717046416477,34257,342.57
743,527.801545716449,39867,398.67
744,527.886044951455,41107,411.07
745,527.97054412174,47836,478.36
746,528.05504322755,47740,477.4
747,528.139542269129,40788,407.88
748,528.224041246724,39232,392.32
749,528.308540160578,40990,409.9
750,528.393039010938,39573,395.73
751,528.477537798047,35635,356.35
752,528.562036522152,36636,366.36
753,528.646535183498,40247,402.47
754,528.731033782329,42896,428.96
755,528.815532318891,40699,406.99
756,528.900030793429,36911,369.11
757,528.984529206188,34226,342.26
758,529.069027557414,32424,324.24
759,529.15352584735,31650,316.5
760,529.238024076243,31095,310.95
761,529.322522244338,30576,305.76
762,529.407020351879,30576,305.76
763,529.491518399112,31112,311.12
764,529.576016386283,31486,314.86
765,529.660514313635,31135,311.35
766,529.745012181415,30549,305.49
767,529.829509989866,30401,304.01
768,529.914007739236,30408,304.08
769,529.998505429768,34429,344.29
770,530.083003061708,35669,356.69
771,530.167500635301,33487,334.87
772,530.251998150792,32347,323.47
773,530.336495608426,32452,324.52
774,530.420993008449,36048,360.48
775,530.505490351105,40461,404.61
776,530.589987636639,43183,431.83
777,530.674484865298,44773,447.73
778,530.758982037325,41644,416.44
779,530.843479152966,36997,369.97
780,530.927976212466,34414,344.14
781,531.012473216071,33660,336.6
782,531.096970164025,93435,934.35
783,531.181467056574,113051,1130.51
784,531.265963893962,80958,809.58
785,531.350460676435,59501,595.01
786,531.434957404238,47506,475.06
787,531.519454077616,40649,406.49
788,531.603950696814,38962,389.62
789,531.688447262078,38193,381.93
790,531.772943773652,35700,357
791,531.857440231782,33307,333.07
792,531.941936636713,31489,314.89
793,532.026432988689,34197,341.97
794,532.110929287956,35079,350.79
795,532.19542553476,36469,364.69
796,532.279921729345,36005,360.05
797,532.364417871956,33008,330.08
798,532.448913962839,31140,311.4
799,532.533410002239,30428,304.28
800,532.6179059904,29978,299.78
801,532.702401927568,29261,292.61
802,532.786897813989,29174,291.74
803,532.871393649906,37425,374.25
804,532.955889435567,43459,434.59
805,533.040385171214,40180,401.8
806,533.124880857094,69260,692.6
807,533.209376493452,75630,756.3
808,533.293872080533,56001,560.01
809,533.378367618582,44653,446.53
810,533.462863107844,65423,654.23
811,533.547358548564,68825,688.25
812,533.631853940988,55608,556.08
813,533.71634928536,47285,472.85
814,533.800844581926,52605,526.05
815,533.885339830931,51297,512.97
816,533.96983503262,42087,420.87
817,534.054330187238,36345,363.45
818,534.13882529503,36316,363.16
819,534.223320356242,35335,353.35
820,534.307815371118,32290,322.9
821,534.392310339903,30480,304.8
822,534.476805262844,29218,292.18
823,534.561300140184,28665,286.65
824,534.64579497217,36516,365.16
825,534.730289759045,38414,384.14
826,534.814784501056,37867,378.67
827,534.899279198448,36863,368.63
828,534.983773851465,33384,333.84
829,535.068268460352,35013,350.13
830,535.152763025356,46324,463.24
831,535.23725754672,68729,687.29
832,535.321752024691,68830,688.3
833,535.406246459513,53206,532.06
834,535.490740851431,42496,424.96
835,535.575235200691,36010,360.1
836,535.659729507538,32466,324.66
837,535.744223772216,524402,5244.02
838,535.828717994971,664769,6647.69
839,535.913212176048,397909,3979.09
840,535.997706315693,239517,2395.17
841,536.08220041415,160410,1604.1
842,536.166694471664,112234,1122.34
843,536.251188488481,76973,769.73
844,536.335682464845,57930,579.3
845,536.420176401003,47059,470.59
846,536.504670297198,39557,395.57
847,536.589164153677,34632,346.32
848,536.673657970684,31798,317.98
849,536.758151748464,31524,315.24
850,536.842645487263,30800,308
851,536.927139187325,29405,294.05
852,537.011632848896,32898,328.98
853,537.096126472221,34479,344.79
854,537.180620057546,37359,373.59
855,537.265113605114,40747,407.47
856,537.349607115172,38123,381.23
857,537.434100587964,35146,351.46
858,537.518594023736,32933,329.33
859,537.603087422733,31150,311.5
860,537.687580785199,30477,304.77
861,537.772074111381,33601,336.01
862,537.856567401522,46786,467.86
863,537.941060655869,61034,610.34
864,538.025553874667,56366,563.66
