Scan Date:,2025-05-24 15:40:40Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,48831,488.31
1,465.068515076491,48323,483.23
2,465.153129906126,48619,486.19
3,465.237744489151,48592,485.92
4,465.322358825812,48404,484.04
5,465.406972916352,48283,482.83
6,465.491586761018,48274,482.74
7,465.576200360054,48470,484.7
8,465.660813713705,48594,485.94
9,465.745426822218,48783,487.83
10,465.830039685836,49096,490.96
11,465.914652304805,49248,492.48
12,465.99926467937,49292,492.92
13,466.083876809776,48971,489.71
14,466.168488696269,48806,488.06
15,466.253100339093,194854,1948.54
16,466.337711738494,236515,2365.15
17,466.422322894716,159378,1593.78
18,466.506933808006,113783,1137.83
19,466.591544478607,87746,877.46
20,466.676154906766,72653,726.53
21,466.760765092726,63658,636.58
22,466.845375036735,61937,619.37
23,466.929984739036,60794,607.94
24,467.014594199874,58098,580.98
25,467.099203419495,56121,561.21
26,467.183812398145,54430,544.3
27,467.268421136067,53684,536.84
28,467.353029633508,84478,844.78
29,467.437637890711,95051,950.51
30,467.522245907924,82512,825.12
31,467.60685368539,72192,721.92
32,467.691461223355,63323,633.23
33,467.776068522063,58764,587.64
34,467.860675581761,56148,561.48
35,467.945282402693,59331,593.31
36,468.029888985104,66334,663.34
37,468.11449532924,65166,651.66
38,468.199101435345,62997,629.97
39,468.283707303665,60411,604.11
40,468.368312934445,56706,567.06
41,468.45291832793,57843,578.43
42,468.537523484364,60738,607.38
43,468.622128403994,85035,850.35
44,468.706733087065,96170,961.7
45,468.791337533821,82568,825.68
46,468.875941744507,69444,694.44
47,468.96054571937,62659,626.59
48,469.045149458653,58924,589.24
49,469.129752962602,56208,562.08
50,469.214356231462,54313,543.13
51,469.298959265479,53481,534.81
52,469.383562064897,53177,531.77
53,469.468164629962,52800,528
54,469.552766960919,55671,556.71
55,469.637369058012,60341,603.41
56,469.721970921487,59769,597.69
57,469.80657255159,57512,575.12
58,469.891173948565,59295,592.95
59,469.975775112657,58507,585.07
60,470.060376044111,55598,555.98
61,470.144976743173,54193,541.93
62,470.229577210088,56949,569.49
63,470.314177445101,57754,577.54
64,470.398777448457,59381,593.81
65,470.483377220402,83729,837.29
66,470.567976761179,91250,912.5
67,470.652576071035,79380,793.8
68,470.737175150215,69203,692.03
69,470.821773998963,62151,621.51
70,470.906372617525,61457,614.57
71,470.990971006146,59910,599.1
