Scan Date:,2025-05-26 15:38:10Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,66289,662.89
1,465.068515076491,66063,660.63
2,465.153129906126,66293,662.93
3,465.237744489151,66249,662.49
4,465.322358825812,66112,661.12
5,465.406972916352,65906,659.06
6,465.491586761018,65695,656.95
7,465.576200360054,65610,656.1
8,465.660813713705,65636,656.36
9,465.745426822218,65622,656.22
10,465.830039685836,65523,655.23
11,465.914652304805,65498,654.98
12,465.99926467937,65524,655.24
13,466.083876809776,65831,658.31
14,466.168488696269,66161,661.61
15,466.253100339093,195869,1958.69
16,466.337711738494,232913,2329.13
17,466.422322894716,164360,1643.6
18,466.506933808006,123641,1236.41
19,466.591544478607,100436,1004.36
20,466.676154906766,86876,868.76
21,466.760765092726,78982,789.82
22,466.845375036735,77322,773.22
23,466.929984739036,76268,762.68
24,467.014594199874,74030,740.3
25,467.099203419495,72028,720.28
26,467.183812398145,70333,703.33
27,467.268421136067,69581,695.81
28,467.353029633508,97143,971.43
29,467.437637890711,106732,1067.32
30,467.522245907924,95676,956.76
31,467.60685368539,86482,864.82
32,467.691461223355,78583,785.83
33,467.776068522063,74527,745.27
34,467.860675581761,72322,723.22
35,467.945282402693,75242,752.42
36,468.029888985104,81229,812.29
37,468.11449532924,80046,800.46
38,468.199101435345,78096,780.96
39,468.283707303665,76118,761.18
40,468.368312934445,73045,730.45
41,468.45291832793,74329,743.29
42,468.537523484364,77210,772.1
43,468.622128403994,99114,991.14
44,468.706733087065,108942,1089.42
45,468.791337533821,96758,967.58
46,468.875941744507,85017,850.17
47,468.96054571937,78571,785.71
48,469.045149458653,74959,749.59
49,469.129752962602,72712,727.12
50,469.214356231462,71132,711.32
51,469.298959265479,70372,703.72
52,469.383562064897,70260,702.6
53,469.468164629962,69933,699.33
54,469.552766960919,72338,723.38
55,469.637369058012,76367,763.67
56,469.721970921487,75720,757.2
57,469.80657255159,73483,734.83
58,469.891173948565,74703,747.03
59,469.975775112657,74028,740.28
60,470.060376044111,71365,713.65
61,470.144976743173,70254,702.54
62,470.229577210088,73058,730.58
63,470.314177445101,73819,738.19
64,470.398777448457,75460,754.6
65,470.483377220402,97617,976.17
66,470.567976761179,104432,1044.32
67,470.652576071035,93692,936.92
68,470.737175150215,84188,841.88
69,470.821773998963,77689,776.89
70,470.906372617525,77349,773.49
71,470.990971006146,75851,758.51
72,471.075569165072,104584,1045.84
73,471.160167094546,112022,1120.22
74,471.244764794815,97771,977.71
75,471.329362266123,88022,880.22
76,471.413959508717,83305,833.05
77,471.498556522839,85821,858.21
78,471.583153308737,86263,862.63
79,471.667749866655,83106,831.06
80,471.752346196838,82267,822.67
81,471.836942299532,82354,823.54
82,471.921538174981,85816,858.16
83,472.00613382343,83619,836.19
84,472.090729245126,77632,776.32
85,472.175324440312,73828,738.28
86,472.259919409234,74661,746.61
87,472.344514152137,74260,742.6
88,472.429108669267,71814,718.14
89,472.513702960868,71691,716.91
90,472.598297027185,73348,733.48
91,472.682890868465,72881,728.81
92,472.767484484951,71207,712.07
93,472.852077876889,69780,697.8
94,472.936671044524,72410,724.1
95,473.021263988101,73382,733.82
96,473.105856707865,72066,720.66
97,473.190449204062,76807,768.07
98,473.275041476937,91442,914.42
99,473.359633526735,97628,976.28
100,473.4442253537,89703,897.03
101,473.528816958078,83966,839.66
102,473.613408340115,82868,828.68
103,473.697999500055,79183,791.83
104,473.782590438143,74833,748.33
105,473.867181154625,72630,726.3
106,473.951771649745,75124,751.24
107,474.03636192375,75377,753.77
108,474.120951976883,72947,729.47
109,474.20554180939,71517,715.17
110,474.290131421517,70675,706.75
111,474.374720813508,73671,736.71
112,474.459309985608,74175,741.75
113,474.543898938063,72118,721.18
114,474.628487671118,71204,712.04
115,474.713076185018,70544,705.44
116,474.797664480008,73258,732.58
117,474.882252556332,102687,1026.87
118,474.966840414238,111737,1117.37
119,475.051428053968,128811,1288.11
120,475.13601547577,126776,1267.76
121,475.220602679887,102803,1028.03
122,475.305189666564,87968,879.68
123,475.389776436048,79516,795.16
124,475.474362988583,74989,749.89
125,475.558949324414,71976,719.76
126,475.643535443787,70267,702.67
127,475.728121346946,69794,697.94
128,475.812707034136,69443,694.43
129,475.897292505604,91764,917.64
130,475.981877761593,102517,1025.17
131,476.066462802349,94474,944.74
132,476.151047628118,88534,885.34
133,476.235632239144,82304,823.04
134,476.320216635672,76379,763.79
135,476.404800817948,76230,762.3
136,476.489384786216,75673,756.73
137,476.573968540723,77465,774.65
138,476.658552081712,96180,961.8
139,476.74313540943,98255,982.55
140,476.827718524121,86347,863.47
141,476.91230142603,79033,790.33
142,476.996884115403,77728,777.28
143,477.081466592484,76053,760.53
144,477.166048857519,72876,728.76
145,477.250630910753,74405,744.05
146,477.335212752432,74568,745.68
147,477.419794382799,72493,724.93
148,477.504375802101,73916,739.16
149,477.588957010582,74053,740.53
150,477.673538008487,72215,722.15
151,477.758118796063,112608,1126.08
152,477.842699373553,123537,1235.37
153,477.927279741204,100679,1006.79
154,478.011859899259,86681,866.81
155,478.096439847965,78529,785.29
156,478.181019587566,74859,748.59
157,478.265599118308,73245,732.45
158,478.350178440435,71577,715.77
159,478.434757554193,70750,707.5
160,478.519336459827,82006,820.06
161,478.603915157582,84474,844.74
162,478.688493647704,77468,774.68
163,478.773071930436,132622,1326.22
164,478.857650006026,147085,1470.85
165,478.942227874716,115109,1151.09
166,479.026805536754,106784,1067.84
167,479.111382992383,100705,1007.05
168,479.19596024185,91659,916.59
169,479.280537285398,84188,841.88
170,479.365114123274,77518,775.18
171,479.449690755722,73536,735.36
172,479.534267182988,71315,713.15
173,479.618843405317,69946,699.46
174,479.703419422953,72495,724.95
175,479.787995236142,76940,769.4
176,479.87257084513,76144,761.44
177,479.95714625016,73397,733.97
178,480.041721451479,71486,714.86
179,480.126296449331,70528,705.28
180,480.210871243962,72733,727.33
181,480.295445835617,73193,731.93
182,480.380020224541,74535,745.35
183,480.464594410979,74368,743.68
184,480.549168395175,75198,751.98
185,480.633742177377,74857,748.57
186,480.718315757827,72342,723.42
187,480.802889136772,70945,709.45
188,480.887462314457,69978,699.78
189,480.972035291127,69224,692.24
190,481.056608067026,72712,727.12
191,481.141180642401,85237,852.37
192,481.225753017496,86024,860.24
193,481.310325192556,78251,782.51
194,481.394897167827,77056,770.56
195,481.479468943554,75738,757.38
196,481.564040519981,72971,729.71
197,481.648611897354,71260,712.6
198,481.733183075918,70001,700.01
199,481.817754055918,72557,725.57
200,481.9023248376,72895,728.95
201,481.986895421208,73609,736.09
202,482.071465806988,106767,1067.67
203,482.156035995184,114211,1142.11
204,482.240605986042,98217,982.17
205,482.325175779807,87540,875.4
206,482.409745376725,79538,795.38
207,482.494314777039,74826,748.26
208,482.578883980996,72135,721.35
209,482.663452988841,70677,706.77
210,482.748021800818,69928,699.28
211,482.832590417173,69760,697.6
212,482.91715883815,72765,727.65
213,483.001727063996,76132,761.32
214,483.086295094955,75031,750.31
215,483.170862931273,72343,723.43
216,483.255430573193,71498,714.98
217,483.339998020963,74156,741.56
218,483.424565274826,74676,746.76
219,483.509132335028,72301,723.01
220,483.593699201814,70805,708.05
221,483.678265875429,73086,730.86
222,483.762832356118,73180,731.8
223,483.847398644127,70732,707.32
224,483.9319647397,72505,725.05
225,484.016530643083,83569,835.69
226,484.101096354521,85040,850.4
227,484.185661874258,78864,788.64
228,484.270227202541,74715,747.15
229,484.354792339614,72324,723.24
230,484.439357285722,71380,713.8
231,484.523922041111,73872,738.72
232,484.608486606025,76939,769.39
233,484.69305098071,75777,757.77
234,484.777615165411,74570,745.7
235,484.862179160373,76554,765.54
236,484.946742965841,75355,753.55
237,485.03130658206,75084,750.84
238,485.115870009276,77607,776.07
239,485.200433247733,76344,763.44
240,485.284996297677,73628,736.28
241,485.369559159353,95743,957.43
242,485.454121833005,104263,1042.63
243,485.53868431888,91726,917.26
244,485.623246617222,83560,835.6
245,485.707808728276,78341,783.41
246,485.792370652288,74024,740.24
247,485.876932389502,74492,744.92
