Scan Date:,2025-05-24 16:06:45Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,30942,309.42
1,465.068515076491,30556,305.56
2,465.153129906126,30874,308.74
3,465.237744489151,30957,309.57
4,465.322358825812,30844,308.44
5,465.406972916352,30663,306.63
6,465.491586761018,30588,305.88
7,465.576200360054,30574,305.74
8,465.660813713705,30445,304.45
9,465.745426822218,30386,303.86
10,465.830039685836,30538,305.38
11,465.914652304805,30672,306.72
12,465.99926467937,30622,306.22
13,466.083876809776,30709,307.09
14,466.168488696269,30785,307.85
15,466.253100339093,196922,1969.22
16,466.337711738494,244152,2441.52
17,466.422322894716,156238,1562.38
18,466.506933808006,103837,1038.37
19,466.591544478607,73994,739.94
20,466.676154906766,56948,569.48
21,466.760765092726,47088,470.88
22,466.845375036735,45468,454.68
23,466.929984739036,44288,442.88
24,467.014594199874,41211,412.11
25,467.099203419495,38775,387.75
26,467.183812398145,37013,370.13
27,467.268421136067,36175,361.75
28,467.353029633508,69708,697.08
29,467.437637890711,81067,810.67
30,467.522245907924,67584,675.84
31,467.60685368539,56440,564.4
32,467.691461223355,46954,469.54
33,467.776068522063,42316,423.16
34,467.860675581761,39423,394.23
35,467.945282402693,42917,429.17
36,468.029888985104,50224,502.24
37,468.11449532924,48670,486.7
38,468.199101435345,46455,464.55
39,468.283707303665,43826,438.26
40,468.368312934445,39684,396.84
41,468.45291832793,41486,414.86
42,468.537523484364,45023,450.23
43,468.622128403994,71676,716.76
44,468.706733087065,83910,839.1
45,468.791337533821,68950,689.5
46,468.875941744507,54228,542.28
47,468.96054571937,46455,464.55
48,469.045149458653,42105,421.05
49,469.129752962602,39428,394.28
50,469.214356231462,37299,372.99
51,469.298959265479,36084,360.84
52,469.383562064897,35935,359.35
53,469.468164629962,35838,358.38
54,469.552766960919,39148,391.48
55,469.637369058012,44081,440.81
56,469.721970921487,43258,432.58
57,469.80657255159,40373,403.73
58,469.891173948565,42283,422.83
59,469.975775112657,41686,416.86
60,470.060376044111,38249,382.49
61,470.144976743173,36467,364.67
62,470.229577210088,39303,393.03
63,470.314177445101,40109,401.09
64,470.398777448457,42053,420.53
65,470.483377220402,69175,691.75
66,470.567976761179,77631,776.31
67,470.652576071035,64571,645.71
68,470.737175150215,53111,531.11
69,470.821773998963,45320,453.2
70,470.906372617525,44602,446.02
71,470.990971006146,42975,429.75
72,471.075569165072,78692,786.92
73,471.160167094546,87905,879.05
74,471.244764794815,70333,703.33
75,471.329362266123,58108,581.08
76,471.413959508717,51880,518.8
77,471.498556522839,54701,547.01
78,471.583153308737,55461,554.61
79,471.667749866655,51923,519.23
80,471.752346196838,50967,509.67
81,471.836942299532,51107,511.07
82,471.921538174981,55361,553.61
83,472.00613382343,52745,527.45
84,472.090729245126,45399,453.99
85,472.175324440312,40721,407.21
86,472.259919409234,41671,416.71
87,472.344514152137,41098,410.98
88,472.429108669267,37718,377.18
89,472.513702960868,37533,375.33
