Scan Date:,2025-05-24 16:49:50Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,18865,188.65
1,465.068515076491,18463,184.63
2,465.153129906126,18501,185.01
3,465.237744489151,18609,186.09
4,465.322358825812,18222,182.22
5,465.406972916352,17851,178.51
6,465.491586761018,18257,182.57
7,465.576200360054,18575,185.75
8,465.660813713705,18803,188.03
9,465.745426822218,19121,191.21
10,465.830039685836,19000,190
11,465.914652304805,18992,189.92
12,465.99926467937,19080,190.8
13,466.083876809776,18914,189.14
14,466.168488696269,19025,190.25
15,466.253100339093,197409,1974.09
16,466.337711738494,247939,2479.39
17,466.422322894716,153661,1536.61
18,466.506933808006,97802,978.02
19,466.591544478607,65648,656.48
20,466.676154906766,46995,469.95
21,466.760765092726,36101,361.01
22,466.845375036735,34180,341.8
23,466.929984739036,32707,327.07
24,467.014594199874,29482,294.82
25,467.099203419495,27294,272.94
26,467.183812398145,25463,254.63
27,467.268421136067,24418,244.18
28,467.353029633508,61013,610.13
29,467.437637890711,73755,737.55
30,467.522245907924,59030,590.3
31,467.60685368539,46723,467.23
32,467.691461223355,36396,363.96
33,467.776068522063,31020,310.2
34,467.860675581761,27714,277.14
35,467.945282402693,31817,318.17
36,468.029888985104,40476,404.76
37,468.11449532924,38816,388.16
38,468.199101435345,36371,363.71
39,468.283707303665,33385,333.85
40,468.368312934445,28739,287.39
41,468.45291832793,30088,300.88
42,468.537523484364,33705,337.05
43,468.622128403994,62632,626.32
44,468.706733087065,75723,757.23
45,468.791337533821,59407,594.07
46,468.875941744507,43705,437.05
47,468.96054571937,35410,354.1
48,469.045149458653,30946,309.46
49,469.129752962602,28029,280.29
50,469.214356231462,25993,259.93
51,469.298959265479,25020,250.2
52,469.383562064897,24781,247.81
53,469.468164629962,24689,246.89
54,469.552766960919,27993,279.93
55,469.637369058012,33158,331.58
56,469.721970921487,31748,317.48
57,469.80657255159,28690,286.9
58,469.891173948565,31033,310.33
59,469.975775112657,30341,303.41
60,470.060376044111,26782,267.82
61,470.144976743173,25128,251.28
62,470.229577210088,28401,284.01
63,470.314177445101,29130,291.3
64,470.398777448457,31342,313.42
65,470.483377220402,60458,604.58
66,470.567976761179,69035,690.35
