Scan Date:,2025-05-26 16:23:46Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,49891,498.91
1,465.068515076491,49939,499.39
2,465.153129906126,50224,502.24
3,465.237744489151,50023,500.23
4,465.322358825812,49868,498.68
5,465.406972916352,49836,498.36
6,465.491586761018,49673,496.73
7,465.576200360054,49942,499.42
8,465.660813713705,50310,503.1
9,465.745426822218,50263,502.63
10,465.830039685836,50160,501.6
11,465.914652304805,50199,501.99
12,465.99926467937,50192,501.92
13,466.083876809776,50230,502.3
14,466.168488696269,50403,504.03
15,466.253100339093,194403,1944.03
16,466.337711738494,235171,2351.71
17,466.422322894716,158730,1587.3
18,466.506933808006,113430,1134.3
19,466.591544478607,87635,876.35
20,466.676154906766,72840,728.4
21,466.760765092726,64200,642
22,466.845375036735,62783,627.83
23,466.929984739036,61411,614.11
24,467.014594199874,58717,587.17
25,467.099203419495,56970,569.7
26,467.183812398145,55433,554.33
27,467.268421136067,54889,548.89
28,467.353029633508,85294,852.94
29,467.437637890711,95892,958.92
30,467.522245907924,83464,834.64
31,467.60685368539,73024,730.24
32,467.691461223355,64347,643.47
33,467.776068522063,60009,600.09
34,467.860675581761,57297,572.97
35,467.945282402693,60598,605.98
36,468.029888985104,67791,677.91
37,468.11449532924,66862,668.62
38,468.199101435345,64835,648.35
39,468.283707303665,62139,621.39
40,468.368312934445,58215,582.15
41,468.45291832793,59472,594.72
42,468.537523484364,62694,626.94
43,468.622128403994,86853,868.53
44,468.706733087065,97719,977.19
45,468.791337533821,84304,843.04
46,468.875941744507,71461,714.61
47,468.96054571937,64803,648.03
48,469.045149458653,61229,612.29
49,469.129752962602,58501,585.01
50,469.214356231462,56483,564.83
51,469.298959265479,55371,553.71
52,469.383562064897,54916,549.16
53,469.468164629962,54774,547.74
54,469.552766960919,57723,577.23
55,469.637369058012,62174,621.74
56,469.721970921487,61293,612.93
57,469.80657255159,59094,590.94
58,469.891173948565,60986,609.86
59,469.975775112657,60193,601.93
60,470.060376044111,57478,574.78
61,470.144976743173,56296,562.96
62,470.229577210088,58966,589.66
63,470.314177445101,59252,592.52
64,470.398777448457,60691,606.91
65,470.483377220402,85014,850.14
66,470.567976761179,92566,925.66
67,470.652576071035,80833,808.33
68,470.737175150215,70846,708.46
69,470.821773998963,63889,638.89
70,470.906372617525,62968,629.68
71,470.990971006146,61140,611.4
72,471.075569165072,92918,929.18
73,471.160167094546,101550,1015.5
74,471.244764794815,85909,859.09
75,471.329362266123,75085,750.85
76,471.413959508717,69691,696.91
77,471.498556522839,72257,722.57
78,471.583153308737,72563,725.63
79,471.667749866655,69155,691.55
80,471.752346196838,68589,685.89
81,471.836942299532,68912,689.12
82,471.921538174981,72768,727.68
83,472.00613382343,70291,702.91
84,472.090729245126,63741,637.41
85,472.175324440312,59635,596.35
86,472.259919409234,60467,604.67
87,472.344514152137,59863,598.63
88,472.429108669267,57074,570.74
89,472.513702960868,56670,566.7
90,472.598297027185,58411,584.11
91,472.682890868465,58225,582.25
92,472.767484484951,56290,562.9
93,472.852077876889,54775,547.75
94,472.936671044524,57569,575.69
95,473.021263988101,58273,582.73
96,473.105856707865,57016,570.16
97,473.190449204062,62274,622.74
98,473.275041476937,78759,787.59
99,473.359633526735,85923,859.23
100,473.4442253537,76775,767.75
101,473.528816958078,69951,699.51
102,473.613408340115,68343,683.43
103,473.697999500055,64560,645.6
104,473.782590438143,60250,602.5
105,473.867181154625,57819,578.19
106,473.951771649745,60428,604.28
107,474.03636192375,60485,604.85
108,474.120951976883,58025,580.25
109,474.20554180939,56811,568.11
110,474.290131421517,55966,559.66
111,474.374720813508,59582,595.82
112,474.459309985608,60086,600.86
113,474.543898938063,57470,574.7
114,474.628487671118,56074,560.74
115,474.713076185018,55327,553.27
116,474.797664480008,58469,584.69
117,474.882252556332,90585,905.85
118,474.966840414238,100200,1002
119,475.051428053968,118685,1186.85
120,475.13601547577,116360,1163.6
121,475.220602679887,90203,902.03
122,475.305189666564,74662,746.62
123,475.389776436048,65661,656.61
124,475.474362988583,60399,603.99
125,475.558949324414,57189,571.89
126,475.643535443787,55852,558.52
127,475.728121346946,55241,552.41
128,475.812707034136,54383,543.83
129,475.897292505604,78656,786.56
130,475.981877761593,90113,901.13
131,476.066462802349,81735,817.35
132,476.151047628118,75263,752.63
133,476.235632239144,68166,681.66
134,476.320216635672,61812,618.12
135,476.404800817948,61862,618.62
136,476.489384786216,61171,611.71
137,476.573968540723,63238,632.38
138,476.658552081712,84203,842.03
139,476.74313540943,86918,869.18
140,476.827718524121,73790,737.9
141,476.91230142603,65461,654.61
142,476.996884115403,63867,638.67
143,477.081466592484,61868,618.68
144,477.166048857519,58121,581.21
145,477.250630910753,60071,600.71
146,477.335212752432,60328,603.28
147,477.419794382799,57732,577.32
148,477.504375802101,59413,594.13
149,477.588957010582,60152,601.52
150,477.673538008487,58004,580.04
151,477.758118796063,102510,1025.1
152,477.842699373553,114547,1145.47
153,477.927279741204,89025,890.25
154,478.011859899259,73685,736.85
155,478.096439847965,64921,649.21
156,478.181019587566,60721,607.21
157,478.265599118308,58777,587.77
158,478.350178440435,56786,567.86
159,478.434757554193,55873,558.73
160,478.519336459827,68429,684.29
161,478.603915157582,71144,711.44
162,478.688493647704,63634,636.34
163,478.773071930436,124820,1248.2
164,478.857650006026,140730,1407.3
165,478.942227874716,105403,1054.03
166,479.026805536754,96428,964.28
167,479.111382992383,89584,895.84
168,479.19596024185,79947,799.47
169,479.280537285398,71373,713.73
170,479.365114123274,63845,638.45
171,479.449690755722,59343,593.43
172,479.534267182988,56625,566.25
173,479.618843405317,55127,551.27
174,479.703419422953,57919,579.19
175,479.787995236142,62657,626.57
176,479.87257084513,61821,618.21
177,479.95714625016,58746,587.46
178,480.041721451479,56859,568.59
179,480.126296449331,56065,560.65
180,480.210871243962,58552,585.52
181,480.295445835617,59148,591.48
182,480.380020224541,60321,603.21
183,480.464594410979,59918,599.18
184,480.549168395175,61044,610.44
185,480.633742177377,60874,608.74
186,480.718315757827,58139,581.39
187,480.802889136772,56140,561.4
188,480.887462314457,55116,551.16
189,480.972035291127,54384,543.84
190,481.056608067026,58016,580.16
191,481.141180642401,71882,718.82
192,481.225753017496,73112,731.12
193,481.310325192556,64866,648.66
194,481.394897167827,63253,632.53
195,481.479468943554,61555,615.55
196,481.564040519981,58560,585.6
197,481.648611897354,56760,567.6
198,481.733183075918,55295,552.95
199,481.817754055918,58233,582.33
200,481.9023248376,58817,588.17
201,481.986895421208,59752,597.52
202,482.071465806988,95746,957.46
203,482.156035995184,103595,1035.95
204,482.240605986042,86466,864.66
205,482.325175779807,75010,750.1
206,482.409745376725,66280,662.8
207,482.494314777039,60779,607.79
208,482.578883980996,57676,576.76
209,482.663452988841,56234,562.34
210,482.748021800818,55281,552.81
211,482.832590417173,54977,549.77
212,482.91715883815,58653,586.53
213,483.001727063996,62602,626.02
214,483.086295094955,61641,616.41
215,483.170862931273,58961,589.61
216,483.255430573193,57770,577.7
217,483.339998020963,60448,604.48
218,483.424565274826,61091,610.91
219,483.509132335028,58825,588.25
220,483.593699201814,56976,569.76
221,483.678265875429,59020,590.2
222,483.762832356118,59005,590.05
223,483.847398644127,56434,564.34
224,483.9319647397,58815,588.15
225,484.016530643083,71278,712.78
226,484.101096354521,72726,727.26
227,484.185661874258,65799,657.99
228,484.270227202541,60986,609.86
229,484.354792339614,57879,578.79
230,484.439357285722,56650,566.5
231,484.523922041111,59417,594.17
232,484.608486606025,62832,628.32
233,484.69305098071,61505,615.05
234,484.777615165411,60387,603.87
235,484.862179160373,62371,623.71
236,484.946742965841,60728,607.28
237,485.03130658206,60588,605.88
238,485.115870009276,63923,639.23
239,485.200433247733,62492,624.92
240,485.284996297677,58792,587.92
241,485.369559159353,82678,826.78
242,485.454121833005,92303,923.03
243,485.53868431888,78716,787.16
244,485.623246617222,69644,696.44
245,485.707808728276,63873,638.73
246,485.792370652288,59276,592.76
247,485.876932389502,60011,600.11
248,485.961493940164,59988,599.88
249,486.046055304519,57652,576.52
250,486.130616482813,56893,568.93
251,486.215177475289,56624,566.24
252,486.299738282193,62874,628.74
253,486.384298903771,64367,643.67
254,486.468859340268,60021,600.21
255,486.553419591928,56997,569.97
256,486.637979658997,56020,560.2
257,486.722539541719,55088,550.88
258,486.807099240341,57333,573.33
259,486.891658755108,58010,580.1
260,486.976218086263,55860,558.6
261,487.060777234053,54896,548.96
262,487.145336198723,54331,543.31
263,487.229894980517,53686,536.86
264,487.314453579682,54185,541.85
265,487.399011996461,54430,544.3
266,487.483570231101,53999,539.99
267,487.568128283845,53892,538.92
268,487.652686154941,53568,535.68
269,487.737243844632,53962,539.62
270,487.821801353163,58445,584.45
271,487.906358680781,59197,591.97
272,487.990915827729,56638,566.38
273,488.075472794253,55646,556.46
274,488.160029580599,60125,601.25
275,488.244586187011,61180,611.8
276,488.329142613735,58445,584.45
277,488.413698861015,63832,638.32
278,488.498254929097,64826,648.26
279,488.582810818225,64317,643.17
280,488.667366528646,63758,637.58
281,488.751922060605,60106,601.06
282,488.836477414345,57571,575.71
283,488.921032590113,56890,568.9
284,489.005587588153,58377,583.77
285,489.090142408711,88321,883.21
286,489.174697052032,98560,985.6
287,489.259251518361,85706,857.06
288,489.343805807943,74519,745.19
289,489.428359921024,65442,654.42
290,489.512913857847,60245,602.45
291,489.597467618659,57683,576.83
292,489.682021203705,68951,689.51
293,489.76657461323,71727,717.27
294,489.851127847479,64006,640.06
295,489.935680906696,61422,614.22
296,490.020233791128,59460,594.6
297,490.104786501019,56732,567.32
298,490.189339036615,59228,592.28
299,490.27389139816,59607,596.07
300,490.3584435859,57135,571.35
301,490.44299560008,55422,554.22
302,490.527547440945,54446,544.46
303,490.612099108739,54046,540.46
304,490.69665060371,53820,538.2
305,490.7812019261,53982,539.82
306,490.865753076156,57488,574.88
307,490.950304054123,58500,585
308,491.034854860246,56842,568.42
309,491.119405494769,55376,553.76
310,491.203955957939,54625,546.25
311,491.288506249999,54920,549.2
312,491.373056371197,54714,547.14
313,491.457606321775,58141,581.41
314,491.54215610198,60237,602.37
315,491.626705712057,58144,581.44
316,491.711255152251,56099,560.99
317,491.795804422807,54896,548.96
318,491.88035352397,54186,541.86
319,491.964902455985,54452,544.52
320,492.049451219098,58376,583.76
321,492.133999813553,58810,588.1
322,492.218548239596,56530,565.3
323,492.303096497471,58616,586.16
324,492.387644587425,61477,614.77
325,492.472192509702,63323,633.23
326,492.556740264546,70768,707.68
327,492.641287852205,70106,701.06
328,492.725835272921,63110,631.1
329,492.810382526942,59973,599.73
330,492.894929614511,69245,692.45
331,492.979476535874,70504,705.04
332,493.064023291276,63755,637.55
333,493.148569880962,62141,621.41
334,493.233116305178,60401,604.01
335,493.317662564167,57618,576.18
336,493.402208658177,56857,568.57
337,493.486754587451,56349,563.49
338,493.571300352235,55431,554.31
339,493.655845952774,54367,543.67
340,493.740391389313,57497,574.97
341,493.824936662097,58371,583.71
342,493.909481771372,58923,589.23
343,493.994026717382,58359,583.59
344,494.078571500372,56387,563.87
345,494.163116120589,55693,556.93
346,494.247660578276,55329,553.29
347,494.33220487368,84495,844.95
348,494.416749007044,92968,929.68
349,494.501292978615,77273,772.73
350,494.585836788637,67352,673.52
351,494.670380437356,61518,615.18
352,494.754923925017,58567,585.67
353,494.839467251864,60626,606.26
354,494.924010418144,60233,602.33
355,495.0085534241,57277,572.77
356,495.093096269979,72128,721.28
357,495.177638956025,75866,758.66
358,495.262181482484,69871,698.71
359,495.3467238496,68365,683.65
360,495.431266057619,64194,641.94
361,495.515808106786,63241,632.41
362,495.600349997346,61507,615.07
363,495.684891729544,58292,582.92
364,495.769433303626,58178,581.78
365,495.853974719836,57327,573.27
