Scan Date:,2025-05-24 15:32:14Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,59617,596.17
1,465.068515076491,58829,588.29
2,465.153129906126,58992,589.92
3,465.237744489151,59173,591.73
4,465.322358825812,59191,591.91
5,465.406972916352,59144,591.44
6,465.491586761018,59077,590.77
7,465.576200360054,59221,592.21
8,465.660813713705,59479,594.79
9,465.745426822218,59733,597.33
10,465.830039685836,59793,597.93
11,465.914652304805,59799,597.99
12,465.99926467937,59756,597.56
13,466.083876809776,59771,597.71
14,466.168488696269,59780,597.8
15,466.253100339093,195081,1950.81
16,466.337711738494,233490,2334.9
17,466.422322894716,162100,1621
18,466.506933808006,119543,1195.43
19,466.591544478607,95234,952.34
20,466.676154906766,81261,812.61
21,466.760765092726,73420,734.2
22,466.845375036735,72201,722.01
23,466.929984739036,70839,708.39
24,467.014594199874,68175,681.75
25,467.099203419495,66125,661.25
26,467.183812398145,64510,645.1
27,467.268421136067,63882,638.82
28,467.353029633508,92386,923.86
29,467.437637890711,102460,1024.6
30,467.522245907924,90990,909.9
31,467.60685368539,81422,814.22
32,467.691461223355,73286,732.86
33,467.776068522063,69080,690.8
34,467.860675581761,66661,666.61
35,467.945282402693,69633,696.33
36,468.029888985104,76131,761.31
37,468.11449532924,75040,750.4
38,468.199101435345,73134,731.34
39,468.283707303665,70862,708.62
40,468.368312934445,67443,674.43
41,468.45291832793,68797,687.97
42,468.537523484364,71667,716.67
43,468.622128403994,94463,944.63
44,468.706733087065,104736,1047.36
45,468.791337533821,91686,916.86
46,468.875941744507,79253,792.53
47,468.96054571937,72868,728.68
48,469.045149458653,69431,694.31
49,469.129752962602,67139,671.39
50,469.214356231462,65140,651.4
51,469.298959265479,64234,642.34
52,469.383562064897,64067,640.67
53,469.468164629962,63891,638.91
54,469.552766960919,66542,665.42
55,469.637369058012,70449,704.49
56,469.721970921487,69811,698.11
57,469.80657255159,67744,677.44
58,469.891173948565,69324,693.24
59,469.975775112657,68488,684.88
60,470.060376044111,65766,657.66
61,470.144976743173,64470,644.7
62,470.229577210088,67241,672.41
63,470.314177445101,67995,679.95
64,470.398777448457,69596,695.96
65,470.483377220402,92422,924.22
66,470.567976761179,99418,994.18
67,470.652576071035,88212,882.12
68,470.737175150215,78546,785.46
69,470.821773998963,71973,719.73
70,470.906372617525,71400,714
71,470.990971006146,69900,699
72,471.075569165072,99818,998.18
73,471.160167094546,107613,1076.13
74,471.244764794815,92939,929.39
75,471.329362266123,82649,826.49
76,471.413959508717,77698,776.98
77,471.498556522839,80443,804.43
78,471.583153308737,80815,808.15
79,471.667749866655,77437,774.37
80,471.752346196838,76375,763.75
81,471.836942299532,76433,764.33
82,471.921538174981,80240,802.4
83,472.00613382343,77863,778.63
84,472.090729245126,71776,717.76
85,472.175324440312,68132,681.32
86,472.259919409234,69108,691.08
87,472.344514152137,68529,685.29
88,472.429108669267,65750,657.5
89,472.513702960868,65520,655.2
90,472.598297027185,67388,673.88
91,472.682890868465,66962,669.62
92,472.767484484951,65013,650.13
93,472.852077876889,63683,636.83
94,472.936671044524,66637,666.37
95,473.021263988101,67356,673.56
96,473.105856707865,65845,658.45
97,473.190449204062,70691,706.91
98,473.275041476937,86055,860.55
99,473.359633526735,92637,926.37
100,473.4442253537,84342,843.42
101,473.528816958078,78136,781.36
102,473.613408340115,76748,767.48
103,473.697999500055,73346,733.46
104,473.782590438143,69045,690.45
105,473.867181154625,66729,667.29
106,473.951771649745,69406,694.06
107,474.03636192375,69533,695.33
108,474.120951976883,67167,671.67
109,474.20554180939,65995,659.95
110,474.290131421517,64962,649.62
111,474.374720813508,67918,679.18
112,474.459309985608,68471,684.71
113,474.543898938063,66270,662.7
114,474.628487671118,65036,650.36
115,474.713076185018,64208,642.08
116,474.797664480008,67468,674.68
117,474.882252556332,98106,981.06
