464.9839,51739
465.068515076491,51625
465.153129906126,51961
465.237744489151,51931
465.322358825812,51858
465.406972916352,51647
465.491586761018,51532
465.576200360054,51593
465.660813713705,51614
465.745426822218,51565
465.830039685836,51682
465.914652304805,51626
465.99926467937,51788
466.083876809776,52141
466.168488696269,52092
466.253100339093,195514
466.337711738494,236447
466.422322894716,160817
466.506933808006,115766
466.591544478607,89637
466.676154906766,74692
466.760765092726,66280
466.845375036735,64872
466.929984739036,63705
467.014594199874,61031
467.099203419495,59066
467.183812398145,57399
467.268421136067,56349
467.353029633508,86080
467.437637890711,96481
467.522245907924,84641
467.60685368539,74836
467.691461223355,66502
467.776068522063,62337
467.860675581761,59618
467.945282402693,62431
468.029888985104,68798
468.11449532924,67669
468.199101435345,65773
468.283707303665,63510
468.368312934445,59812
468.45291832793,61047
468.537523484364,64092
468.622128403994,87940
468.706733087065,98765
468.791337533821,85286
468.875941744507,72216
468.96054571937,65348
469.045149458653,61872
469.129752962602,59628
469.214356231462,57768
469.298959265479,56616
469.383562064897,56282
469.468164629962,55858
469.552766960919,58640
469.637369058012,63167
469.721970921487,62341
469.80657255159,59715
469.891173948565,61417
469.975775112657,60949
470.060376044111,58282
470.144976743173,56683
470.229577210088,59284
470.314177445101,60056
470.398777448457,61744
470.483377220402,85448
470.567976761179,92818
470.652576071035,81318
470.737175150215,71662
470.821773998963,64680
470.906372617525,63985
470.990971006146,62353
471.075569165072,93916
471.160167094546,102542
471.244764794815,86932
471.329362266123,76018
471.413959508717,70679
471.498556522839,73358
471.583153308737,74114
471.667749866655,70639
471.752346196838,69681
471.836942299532,69518
471.921538174981,73249
472.00613382343,70879
472.090729245126,64433
472.175324440312,60464
472.259919409234,61547
472.344514152137,61258
472.429108669267,58237
472.513702960868,57634
472.598297027185,59506
472.682890868465,59193
472.767484484951,57355
472.852077876889,55865
472.936671044524,58642
473.021263988101,59593
473.105856707865,58193
473.190449204062,63088
473.275041476937,79059
473.359633526735,86034
473.4442253537,77269
473.528816958078,71061
473.613408340115,69756
473.697999500055,65977
473.782590438143,61645
473.867181154625,59301
473.951771649745,61740
474.03636192375,61591
474.120951976883,58902
474.20554180939,57404
474.290131421517,56659
474.374720813508,60078
474.459309985608,60544
474.543898938063,58308
474.628487671118,56934
474.713076185018,56422
474.797664480008,60125
474.882252556332,92222
474.966840414238,101606
475.051428053968,119713
475.13601547577,117188
475.220602679887,90941
475.305189666564,75268
475.389776436048,66472
475.474362988583,61670
475.558949324414,58615
475.643535443787,56967
475.728121346946,56095
475.812707034136,55669
475.897292505604,80419
475.981877761593,91894
476.066462802349,83086
476.151047628118,76560
476.235632239144,69212
476.320216635672,62855
476.404800817948,62933
476.489384786216,62114
476.573968540723,64011
476.658552081712,84597
476.74313540943,87273
476.827718524121,74428
476.91230142603,66235
476.996884115403,64704
477.081466592484,62981
477.166048857519,59371
477.250630910753,61030
477.335212752432,61163
477.419794382799,58900
477.504375802101,60621
477.588957010582,61146
477.673538008487,58883
477.758118796063,103103
477.842699373553,114928
477.927279741204,89781
478.011859899259,74582
478.096439847965,65755
478.181019587566,61477
478.265599118308,59476
478.350178440435,57903
478.434757554193,56814
478.519336459827,68899
478.603915157582,71827
478.688493647704,64373
478.773071930436,124785
478.857650006026,140535
478.942227874716,105568
479.026805536754,96714
479.111382992383,90055
479.19596024185,80091
479.280537285398,71532
479.365114123274,64115
479.449690755722,59546
479.534267182988,56883
479.618843405317,55766
479.703419422953,58742
479.787995236142,63795
479.87257084513,63052
479.95714625016,59723
480.041721451479,57442
480.126296449331,56652
480.210871243962,59458
480.295445835617,60087
480.380020224541,61453
480.464594410979,61007
480.549168395175,62061
480.633742177377,61746
480.718315757827,58729
480.802889136772,56829
480.887462314457,55971
480.972035291127,55489
481.056608067026,59247
481.141180642401,72986
481.225753017496,74060
481.310325192556,65355
481.394897167827,63685
481.479468943554,62211
481.564040519981,59499
481.648611897354,57811
481.733183075918,56333
481.817754055918,59082
481.9023248376,59842
481.986895421208,60635
482.071465806988,96612
482.156035995184,104493
482.240605986042,86945
482.325175779807,75473
482.409745376725,66841
482.494314777039,61713
482.578883980996,59056
482.663452988841,57801
482.748021800818,56875
482.832590417173,56489
482.91715883815,59997
483.001727063996,63912
483.086295094955,62675
483.170862931273,59842
483.255430573193,58931
483.339998020963,61586
483.424565274826,61802
483.509132335028,59105
483.593699201814,57351
483.678265875429,59754
483.762832356118,59768
483.847398644127,57369
483.9319647397,59484
484.016530643083,71851
484.101096354521,73333
484.185661874258,66378
484.270227202541,61627
484.354792339614,58816
484.439357285722,57597
484.523922041111,60239
484.608486606025,63728
484.69305098071,62551
484.777615165411,61295
484.862179160373,63143
484.946742965841,61915
485.03130658206,61752
485.115870009276,64739
485.200433247733,63424
485.284996297677,59966
485.369559159353,84461
485.454121833005,94122
485.53868431888,80114
485.623246617222,70575
485.707808728276,64990
485.792370652288,60928
485.876932389502,61750
485.961493940164,61153
486.046055304519,58459
486.130616482813,57552
486.215177475289,57242
486.299738282193,63473
486.384298903771,65040
486.468859340268,60825
486.553419591928,57803
486.637979658997,56995
486.722539541719,56540
486.807099240341,58711
486.891658755108,59275
486.976218086263,57136
487.060777234053,56037
487.145336198723,55243
487.229894980517,54727
487.314453579682,55260
487.399011996461,55505
487.483570231101,55016
487.568128283845,54708
487.652686154941,54405
487.737243844632,54650
487.821801353163,59618
487.906358680781,60867
487.990915827729,57985
488.075472794253,56719
488.160029580599,61176
488.244586187011,62121
488.329142613735,59481
488.413698861015,64658
488.498254929097,65358
488.582810818225,64785
488.667366528646,64637
488.751922060605,61318
488.836477414345,59103
488.921032590113,58231
489.005587588153,59141
489.090142408711,88394
489.174697052032,98680
489.259251518361,85601
489.343805807943,74472
489.428359921024,65951
489.512913857847,60980
489.597467618659,58854
489.682021203705,69981
489.76657461323,72406
489.851127847479,64769
489.935680906696,61832
490.020233791128,59852
490.104786501019,57483
490.189339036615,60029
490.27389139816,60569
490.3584435859,58196
490.44299560008,56479
490.527547440945,55478
490.612099108739,54768
490.69665060371,54494
490.7812019261,54654
490.865753076156,58258
490.950304054123,59386
491.034854860246,57749
491.119405494769,56407
491.203955957939,55612
491.288506249999,55561
491.373056371197,55187
491.457606321775,58688
491.54215610198,60715
491.626705712057,58729
491.711255152251,57022
491.795804422807,55756
491.88035352397,54773
491.964902455985,54698
492.049451219098,58560
492.133999813553,59202
492.218548239596,56974
492.303096497471,59003
492.387644587425,61756
492.472192509702,63636
492.556740264546,70842
492.641287852205,70023
492.725835272921,63325
492.810382526942,60194
492.894929614511,69627
492.979476535874,71343
493.064023291276,64488
493.148569880962,62843
493.233116305178,61124
493.317662564167,58169
493.402208658177,57332
493.486754587451,56351
493.571300352235,55104
493.655845952774,54497
493.740391389313,57928
493.824936662097,58770
493.909481771372,59516
493.994026717382,59070
494.078571500372,56845
494.163116120589,56092
494.247660578276,55440
494.33220487368,84749
494.416749007044,93267
494.501292978615,77725
494.585836788637,68387
494.670380437356,62749
494.754923925017,59804
494.839467251864,61815
494.924010418144,61242
495.0085534241,58297
495.093096269979,72770
495.177638956025,76241
495.262181482484,70456
495.3467238496,69168
495.431266057619,65116
495.515808106786,64360
495.600349997346,62767
495.684891729544,59387
495.769433303626,59104
495.853974719836,58164
495.938515978419,56223
496.023057079622,55348
496.107598023688,55068
496.192138810863,58636
496.276679441392,59283
496.361219915521,58694
496.445760233493,90410
496.530300395556,98310
496.614840401953,80302
496.69938025293,75060
496.783919948731,70656
496.868459489603,67570
496.95299887579,64334
497.037538107538,67582
497.12207718509,67432
497.206616108694,65522
497.291154878593,63384
497.375693495033,60501
497.460231958259,58387
497.544770268516,57181
497.629308426049,56730
497.713846431104,55910
497.798384283926,58351
497.882921984759,58663
497.967459533848,56765
498.05199693144,59521
498.136534177779,63969
498.22107127311,62980
498.305608217678,59261
498.390145011729,57531
498.474681655507,56560
498.559218149259,55880
498.643754493228,55894
498.72829068766,55365
498.8128267328,54759
498.897362628894,54459
498.981898376185,54389
499.066433974921,54877
499.150969425345,58890
499.235504727703,74893
499.32003988224,76829
499.404574889201,70511
499.489109748831,66564
499.573644461376,62076
499.65817902708,58671
499.742713446188,56974
499.827247718947,56126
499.9117818456,55533
499.996315826393,54986
500.080849661572,54595
500.165383351381,54599
500.249916896065,54179
500.33445029587,54277
500.41898355104,73612
500.503516661822,79149
500.588049628459,68387
500.672582451197,62918
500.757115130282,59972
500.841647665958,57822
500.92618005847,56275
501.010712308064,81778
501.095244414985,91852
501.179776379478,81705
501.264308201788,72320
501.34883988216,68690
501.433371420839,65255
501.517902818071,60320
501.6024340741,61686
501.686965189172,63916
501.771496163532,61707
501.856026997425,58457
501.940557691096,56547
502.02508824479,55206
502.109618658753,58514
502.194148933229,59353
502.278679068464,57172
502.363209064702,56432
502.44773892219,55441
502.532268641171,58037
502.616798221892,59231
502.701327664597,57761
502.785856969531,56555
502.87038613694,59098
502.954915167069,62801
503.039444060163,61347
503.123972816466,58297
503.208501436225,60486
503.293029919684,61348
503.377558267088,62615
503.462086478683,65313
503.546614554714,67729
503.631142495425,65180
503.715670301062,60372
503.800197971871,57418
503.884725508095,56077
503.969252909981,58590
504.053780177773,62647
504.138307311717,61990
504.222834312058,62716
504.307361179041,62441
504.39188791291,63246
504.476414513912,64186
504.560940982291,78068
504.645467318292,79658
504.729993522161,68878
504.814519594143,65863
504.899045534482,65785
504.983571343424,67635
505.068097021215,68913
505.152622568098,68519
505.23714798432,79512
505.321673270126,79107
505.40619842576,69005
505.490723451468,62903
505.575248347494,62287
505.659773114085,60781
505.744297751485,86647
505.828822259939,96880
505.913346639693,81404
505.997870890991,70086
506.082395014079,63597
506.166919009201,60181
506.251442876604,57655
506.335966616531,59496
506.420490229229,59577
506.505013714942,57711
506.589537073916,56876
506.674060306396,59165
506.758583412626,60080
506.843106392852,58286
506.927629247319,56817
507.012151976272,55810
507.096674579957,58701
507.181197058618,60409
507.2657194125,58703
507.350241641849,86316
507.43476374691,97399
507.519285727928,82189
507.603807585148,70407
507.688329318816,64261
507.772850929175,63875
507.857372416473,65665
507.941893780953,63446
508.02641502286,59813
508.110936142441,57476
508.195457139939,59165
508.279978015601,58967
508.364498769671,57496
508.449019402395,56291
508.533539914017,54981
508.618060304783,57684
508.702580574937,58489
508.787100724726,56861
508.871620754394,57660
508.956140664186,72727
509.040660454347,80186
509.125180125123,87623
509.209699676758,84490
509.294219109499,91718
509.378738423589,89577
509.463257619274,78392
509.5477766968,70675
509.632295656411,63665
509.716814498352,59422
509.801333222869,57068
509.885851830207,56095
509.97037032061,55963
510.054888694324,55355
510.139406951595,58994
510.223925092667,59929
510.308443117785,57777
510.392961027195,56904
510.477478821141,59604
510.56199649987,63159
510.646514063625,65902
510.731031512652,67666
510.815548847197,64649
510.900066067503,61231
510.984583173818,58688
511.069100166384,59862
511.153617045449,59538
511.238133811256,60848
511.322650464052,60590
511.407167004081,57732
511.491683431587,63462
511.576199746818,64730
511.660715950017,64021
511.745232041429,62799
511.829748021301,59167
511.914263889876,57014
511.9987796474,57083
512.083295294119,56691
512.167810830277,56273
512.252326256119,58587
512.336841571891,61650
512.421356777838,75752
512.505871874205,77538
512.590386861236,71727
512.674901739178,66932
512.759416508275,61573
512.843931168773,58521
512.928445720916,60249
513.01296016495,63590
513.097474501119,62064
513.18198872967,59077
513.266502850847,57370
513.351016864895,59381
513.435530772059,59695
513.520044572585,57522
513.604558266717,56315
513.689071854701,62541
513.773585336782,66399
513.858098713206,66883
513.942611984216,67696
514.027125150058,70857
514.111638210978,72387
514.196151167221,67832
514.280664019031,62100
514.365176766654,59342
514.449689410336,60676
514.53420195032,63532
514.618714386852,62056
514.703226720178,58653
514.787738950542,56707
514.87225107819,55583
514.956763103367,55347
515.041275026318,55491
515.125786847287,63043
515.210298566521,64504
515.294810184265,59821
515.379321700762,57474
515.463833116259,56542
515.548344431001,55713
515.632855645233,58460
515.7173667592,58960
515.801877773147,58334
515.886388687319,60735
515.970899501962,59943
516.05541021732,57384
516.139920833639,55789
516.224431351163,55121
516.308941770138,55278
516.39345209081,54893
516.477962313423,54436
516.562472438222,57598
516.646982465452,61955
516.731492395359,66390
516.816002228188,65495
516.900511964184,61157
516.985021603591,64919
517.069531146656,71791
517.154040593623,79366
517.238549944738,75898
517.323059200245,69914
517.40756836039,65867
517.492077425417,61297
517.576586395573,58231
517.661095271101,85133
517.745604052248,92192
517.830112739258,76077
517.914621332376,74182
517.999129831848,71645
518.083638237919,65052
518.168146550834,60855
518.252654770838,58027
518.337162898176,56467
518.421670933093,55381
518.506178875835,55044
518.590686726646,54815
518.675194485772,55117
518.759702153457,58235
518.844209729948,58931
518.928717215489,57033
519.013224610325,59386
519.097731914701,60585
519.182239128863,58675
519.266746253055,57513
519.351253287523,56452
519.435760232512,55883
519.520267088267,55693
519.604773855033,55254
519.689280533056,54904
519.77378712258,54918
519.85829362385,54677
519.942800037113,58316
520.027306362612,59252
520.111812600593,56835
520.196318751301,55495
520.280824814981,55106
520.365330791879,54680
520.449836682239,55038
520.534342486307,55515
520.618848204327,55226
520.703353836546,58117
520.787859383207,58755
520.872364844557,63653
520.95687022084,83392
521.041375512301,84740
521.125880719186,71901
521.21038584174,64262
521.294890880208,72966
521.379395834834,74058
521.463900705865,69010
521.548405493545,65339
521.632910198119,60677
521.717414819833,58057
521.801919358931,56314
521.88642381566,55382
521.970928190263,58651
522.055432482986,213957
522.139936694074,255089
