Scan Date:,2025-05-26 16:26:03Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,49417,494.17
1,465.068515076491,48590,485.9
2,465.153129906126,48762,487.62
3,465.237744489151,48786,487.86
4,465.322358825812,48878,488.78
5,465.406972916352,49099,490.99
6,465.491586761018,49236,492.36
7,465.576200360054,49344,493.44
8,465.660813713705,49486,494.86
9,465.745426822218,49771,497.71
10,465.830039685836,49546,495.46
11,465.914652304805,49210,492.1
12,465.99926467937,49259,492.59
13,466.083876809776,49433,494.33
14,466.168488696269,49313,493.13
15,466.253100339093,194237,1942.37
16,466.337711738494,235821,2358.21
17,466.422322894716,159279,1592.79
18,466.506933808006,113568,1135.68
19,466.591544478607,87216,872.16
20,466.676154906766,72183,721.83
21,466.760765092726,63559,635.59
22,466.845375036735,62083,620.83
23,466.929984739036,60704,607.04
24,467.014594199874,58053,580.53
25,467.099203419495,55975,559.75
26,467.183812398145,54395,543.95
27,467.268421136067,53713,537.13
28,467.353029633508,83669,836.69
29,467.437637890711,94078,940.78
30,467.522245907924,82175,821.75
31,467.60685368539,72308,723.08
32,467.691461223355,63631,636.31
33,467.776068522063,59334,593.34
34,467.860675581761,57007,570.07
35,467.945282402693,60689,606.89
36,468.029888985104,67696,676.96
37,468.11449532924,66254,662.54
38,468.199101435345,64232,642.32
39,468.283707303665,61957,619.57
40,468.368312934445,58056,580.56
41,468.45291832793,59211,592.11
42,468.537523484364,62321,623.21
43,468.622128403994,86505,865.05
44,468.706733087065,97359,973.59
45,468.791337533821,83717,837.17
46,468.875941744507,70639,706.39
47,468.96054571937,63662,636.62
48,469.045149458653,59944,599.44
49,469.129752962602,57466,574.66
50,469.214356231462,55520,555.2
51,469.298959265479,54513,545.13
52,469.383562064897,54493,544.93
53,469.468164629962,54518,545.18
54,469.552766960919,57254,572.54
55,469.637369058012,61324,613.24
56,469.721970921487,60343,603.43
57,469.80657255159,57884,578.84
58,469.891173948565,59795,597.95
59,469.975775112657,59455,594.55
60,470.060376044111,56684,566.84
61,470.144976743173,55107,551.07
62,470.229577210088,57642,576.42
63,470.314177445101,58543,585.43
64,470.398777448457,60378,603.78
65,470.483377220402,84628,846.28
66,470.567976761179,92101,921.01
67,470.652576071035,80192,801.92
68,470.737175150215,69993,699.93
69,470.821773998963,63090,630.9
70,470.906372617525,62644,626.44
