Scan Date:,2025-05-24 15:11:27Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,100856,1008.56
1,465.068515076491,100375,1003.75
2,465.153129906126,100508,1005.08
3,465.237744489151,100482,1004.82
4,465.322358825812,100559,1005.59
5,465.406972916352,100282,1002.82
6,465.491586761018,100381,1003.81
7,465.576200360054,100516,1005.16
8,465.660813713705,100210,1002.1
9,465.745426822218,100306,1003.06
10,465.830039685836,100573,1005.73
11,465.914652304805,100632,1006.32
12,465.99926467937,100462,1004.62
13,466.083876809776,100314,1003.14
14,466.168488696269,100575,1005.75
15,466.253100339093,203163,2031.63
16,466.337711738494,232538,2325.38
17,466.422322894716,178115,1781.15
18,466.506933808006,145891,1458.91
19,466.591544478607,127745,1277.45
20,466.676154906766,117183,1171.83
21,466.760765092726,110980,1109.8
22,466.845375036735,110043,1100.43
23,466.929984739036,108992,1089.92
24,467.014594199874,106909,1069.09
25,467.099203419495,105580,1055.8
26,467.183812398145,104294,1042.94
27,467.268421136067,103678,1036.78
28,467.353029633508,126132,1261.32
29,467.437637890711,133605,1336.05
30,467.522245907924,124478,1244.78
31,467.60685368539,116869,1168.69
32,467.691461223355,110686,1106.86
33,467.776068522063,107413,1074.13
34,467.860675581761,105495,1054.95
35,467.945282402693,107767,1077.67
36,468.029888985104,112940,1129.4
37,468.11449532924,112325,1123.25
38,468.199101435345,110849,1108.49
39,468.283707303665,108938,1089.38
40,468.368312934445,106414,1064.14
41,468.45291832793,107634,1076.34
42,468.537523484364,109965,1099.65
43,468.622128403994,127771,1277.71
44,468.706733087065,135788,1357.88
45,468.791337533821,125921,1259.21
46,468.875941744507,116368,1163.68
47,468.96054571937,111008,1110.08
48,469.045149458653,108130,1081.3
49,469.129752962602,106264,1062.64
50,469.214356231462,105077,1050.77
51,469.298959265479,104552,1045.52
52,469.383562064897,104550,1045.5
53,469.468164629962,104173,1041.73
54,469.552766960919,106058,1060.58
55,469.637369058012,109260,1092.6
56,469.721970921487,108572,1085.72
57,469.80657255159,106886,1068.86
58,469.891173948565,107990,1079.9
59,469.975775112657,107126,1071.26
60,470.060376044111,104989,1049.89
61,470.144976743173,104200,1042
62,470.229577210088,106298,1062.98
63,470.314177445101,106887,1068.87
64,470.398777448457,108330,1083.3
65,470.483377220402,126263,1262.63
66,470.567976761179,131697,1316.97
67,470.652576071035,123013,1230.13
68,470.737175150215,115278,1152.78
69,470.821773998963,110009,1100.09
70,470.906372617525,109673,1096.73
71,470.990971006146,108588,1085.88
72,471.075569165072,132034,1320.34
73,471.160167094546,138252,1382.52
74,471.244764794815,126509,1265.09
75,471.329362266123,118608,1186.08
76,471.413959508717,114893,1148.93
77,471.498556522839,116915,1169.15
78,471.583153308737,117287,1172.87
79,471.667749866655,114480,1144.8
80,471.752346196838,113779,1137.79
81,471.836942299532,114070,1140.7
82,471.921538174981,116695,1166.95
83,472.00613382343,115087,1150.87
84,472.090729245126,110053,1100.53
85,472.175324440312,106943,1069.43
86,472.259919409234,107993,1079.93
87,472.344514152137,107556,1075.56
88,472.429108669267,105449,1054.49
89,472.513702960868,105230,1052.3
90,472.598297027185,106500,1065
91,472.682890868465,106386,1063.86
92,472.767484484951,105162,1051.62
93,472.852077876889,104207,1042.07
94,472.936671044524,106489,1064.89
95,473.021263988101,106972,1069.72
96,473.105856707865,105677,1056.77
97,473.190449204062,109066,1090.66
98,473.275041476937,120498,1204.98
99,473.359633526735,125309,1253.09
100,473.4442253537,119049,1190.49
101,473.528816958078,114777,1147.77
102,473.613408340115,114016,1140.16
103,473.697999500055,111404,1114.04
104,473.782590438143,108085,1080.85
105,473.867181154625,106518,1065.18
106,473.951771649745,108256,1082.56
107,474.03636192375,108196,1081.96
108,474.120951976883,106386,1063.86
109,474.20554180939,105465,1054.65
110,474.290131421517,104764,1047.64
111,474.374720813508,107280,1072.8
112,474.459309985608,107379,1073.79
113,474.543898938063,105530,1055.3
114,474.628487671118,104584,1045.84
115,474.713076185018,103831,1038.31
116,474.797664480008,106415,1064.15
117,474.882252556332,130741,1307.41
118,474.966840414238,138073,1380.73
119,475.051428053968,152052,1520.52
120,475.13601547577,150230,1502.3
121,475.220602679887,130554,1305.54
122,475.305189666564,118672,1186.72
123,475.389776436048,111893,1118.93
124,475.474362988583,108288,1082.88
125,475.558949324414,106003,1060.03
126,475.643535443787,104530,1045.3
127,475.728121346946,103965,1039.65
128,475.812707034136,103624,1036.24
129,475.897292505604,121926,1219.26
130,475.981877761593,130324,1303.24
131,476.066462802349,123679,1236.79
132,476.151047628118,118805,1188.05
133,476.235632239144,113615,1136.15
134,476.320216635672,109013,1090.13
135,476.404800817948,108999,1089.99
136,476.489384786216,108178,1081.78
137,476.573968540723,109367,1093.67
138,476.658552081712,124761,1247.61
139,476.74313540943,126927,1269.27
140,476.827718524121,117560,1175.6
141,476.91230142603,111630,1116.3
142,476.996884115403,110251,1102.51
143,477.081466592484,109047,1090.47
144,477.166048857519,106645,1066.45
145,477.250630910753,107981,1079.81
146,477.335212752432,108007,1080.07
147,477.419794382799,106076,1060.76
148,477.504375802101,107310,1073.1
149,477.588957010582,107742,1077.42
150,477.673538008487,106296,1062.96
151,477.758118796063,138777,1387.77
152,477.842699373553,147382,1473.82
153,477.927279741204,128820,1288.2
154,478.011859899259,117770,1177.7
155,478.096439847965,111478,1114.78
156,478.181019587566,108421,1084.21
157,478.265599118308,106980,1069.8
158,478.350178440435,105619,1056.19
159,478.434757554193,104820,1048.2
160,478.519336459827,113546,1135.46
161,478.603915157582,115634,1156.34
162,478.688493647704,110328,1103.28
163,478.773071930436,154860,1548.6
164,478.857650006026,166578,1665.78
165,478.942227874716,140717,1407.17
166,479.026805536754,133974,1339.74
167,479.111382992383,129125,1291.25
168,479.19596024185,121900,1219
169,479.280537285398,115568,1155.68
170,479.365114123274,110084,1100.84
171,479.449690755722,106582,1065.82
172,479.534267182988,104623,1046.23
173,479.618843405317,103854,1038.54
174,479.703419422953,106338,1063.38
175,479.787995236142,109884,1098.84
176,479.87257084513,109067,1090.67
177,479.95714625016,106798,1067.98
178,480.041721451479,105284,1052.84
179,480.126296449331,104361,1043.61
180,480.210871243962,106118,1061.18
181,480.295445835617,106583,1065.83
182,480.380020224541,107734,1077.34
183,480.464594410979,107592,1075.92
184,480.549168395175,108194,1081.94
