Scan Date:,2025-05-26 16:31:44Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,48219,482.19
1,465.068515076491,47824,478.24
2,465.153129906126,48163,481.63
3,465.237744489151,48262,482.62
4,465.322358825812,47930,479.3
5,465.406972916352,47719,477.19
6,465.491586761018,47688,476.88
7,465.576200360054,47526,475.26
8,465.660813713705,47540,475.4
9,465.745426822218,47774,477.74
10,465.830039685836,47905,479.05
11,465.914652304805,48109,481.09
12,465.99926467937,48457,484.57
13,466.083876809776,48448,484.48
14,466.168488696269,48330,483.3
15,466.253100339093,194911,1949.11
16,466.337711738494,236362,2363.62
17,466.422322894716,158698,1586.98
18,466.506933808006,112898,1128.98
19,466.591544478607,86247,862.47
20,466.676154906766,71056,710.56
21,466.760765092726,62181,621.81
22,466.845375036735,60685,606.85
23,466.929984739036,59468,594.68
24,467.014594199874,56934,569.34
25,467.099203419495,55169,551.69
26,467.183812398145,53405,534.05
27,467.268421136067,52509,525.09
28,467.353029633508,82943,829.43
29,467.437637890711,93460,934.6
30,467.522245907924,81231,812.31
31,467.60685368539,71337,713.37
32,467.691461223355,62851,628.51
33,467.776068522063,58552,585.52
34,467.860675581761,55694,556.94
35,467.945282402693,58789,587.89
36,468.029888985104,65435,654.35
37,468.11449532924,64533,645.33
38,468.199101435345,63152,631.52
39,468.283707303665,60828,608.28
40,468.368312934445,56789,567.89
41,468.45291832793,57856,578.56
42,468.537523484364,61082,610.82
43,468.622128403994,85623,856.23
44,468.706733087065,96886,968.86
45,468.791337533821,83112,831.12
46,468.875941744507,69973,699.73
47,468.96054571937,63063,630.63
48,469.045149458653,59142,591.42
49,469.129752962602,56607,566.07
50,469.214356231462,54647,546.47
51,469.298959265479,53519,535.19
52,469.383562064897,53052,530.52
53,469.468164629962,52696,526.96
54,469.552766960919,55762,557.62
55,469.637369058012,60382,603.82
56,469.721970921487,59633,596.33
57,469.80657255159,57220,572.2
58,469.891173948565,58795,587.95
59,469.975775112657,57928,579.28
60,470.060376044111,54820,548.2
61,470.144976743173,53528,535.28
62,470.229577210088,56581,565.81
63,470.314177445101,57193,571.93
64,470.398777448457,59083,590.83
65,470.483377220402,83598,835.98
66,470.567976761179,90845,908.45
67,470.652576071035,78778,787.78
68,470.737175150215,68444,684.44
69,470.821773998963,61615,616.15
70,470.906372617525,61383,613.83
71,470.990971006146,59621,596.21
72,471.075569165072,91821,918.21
73,471.160167094546,100517,1005.17
74,471.244764794815,84492,844.92
75,471.329362266123,73431,734.31
76,471.413959508717,68106,681.06
77,471.498556522839,70671,706.71
78,471.583153308737,71190,711.9
79,471.667749866655,67927,679.27
80,471.752346196838,67042,670.42
81,471.836942299532,67045,670.45
82,471.921538174981,70815,708.15
83,472.00613382343,68477,684.77
84,472.090729245126,61785,617.85
85,472.175324440312,57574,575.74
86,472.259919409234,58776,587.76
87,472.344514152137,58153,581.53
88,472.429108669267,55140,551.4
89,472.513702960868,54841,548.41
90,472.598297027185,56676,566.76
91,472.682890868465,56469,564.69
92,472.767484484951,54358,543.58
93,472.852077876889,52680,526.8
94,472.936671044524,55711,557.11
95,473.021263988101,56464,564.64
96,473.105856707865,54951,549.51
97,473.190449204062,60217,602.17
98,473.275041476937,76989,769.89
99,473.359633526735,84174,841.74
100,473.4442253537,74924,749.24
101,473.528816958078,68227,682.27
102,473.613408340115,67149,671.49
103,473.697999500055,63156,631.56
104,473.782590438143,58410,584.1
105,473.867181154625,56144,561.44
106,473.951771649745,59068,590.68
107,474.03636192375,58950,589.5
108,474.120951976883,56217,562.17
109,474.20554180939,55135,551.35
110,474.290131421517,54074,540.74
111,474.374720813508,57355,573.55
112,474.459309985608,57979,579.79
113,474.543898938063,55379,553.79
114,474.628487671118,53909,539.09
115,474.713076185018,53383,533.83
116,474.797664480008,57171,571.71
117,474.882252556332,89876,898.76
118,474.966840414238,99286,992.86
119,475.051428053968,117783,1177.83
120,475.13601547577,115427,1154.27
121,475.220602679887,88861,888.61
122,475.305189666564,72846,728.46
123,475.389776436048,63957,639.57
124,475.474362988583,58918,589.18
125,475.558949324414,55588,555.88
126,475.643535443787,54031,540.31
127,475.728121346946,53679,536.79
128,475.812707034136,53171,531.71
129,475.897292505604,78153,781.53
130,475.981877761593,89629,896.29
131,476.066462802349,80410,804.1
132,476.151047628118,73628,736.28
133,476.235632239144,66436,664.36
134,476.320216635672,59798,597.98
135,476.404800817948,59800,598
136,476.489384786216,59448,594.48
137,476.573968540723,61365,613.65
138,476.658552081712,82192,821.92
139,476.74313540943,84722,847.22
140,476.827718524121,71745,717.45
141,476.91230142603,63505,635.05
142,476.996884115403,61982,619.82
143,477.081466592484,60264,602.64
144,477.166048857519,56611,566.11
145,477.250630910753,58356,583.56
146,477.335212752432,58474,584.74
147,477.419794382799,55837,558.37
148,477.504375802101,57574,575.74
149,477.588957010582,58426,584.26
150,477.673538008487,56472,564.72
151,477.758118796063,101551,1015.51
152,477.842699373553,113479,1134.79
153,477.927279741204,87844,878.44
154,478.011859899259,72329,723.29
155,478.096439847965,63235,632.35
156,478.181019587566,58851,588.51
157,478.265599118308,56943,569.43
158,478.350178440435,55444,554.44
159,478.434757554193,54142,541.42
160,478.519336459827,66847,668.47
161,478.603915157582,69732,697.32
162,478.688493647704,61723,617.23
163,478.773071930436,123590,1235.9
164,478.857650006026,139962,1399.62
165,478.942227874716,104175,1041.75
166,479.026805536754,94871,948.71
167,479.111382992383,88043,880.43
168,479.19596024185,77922,779.22
169,479.280537285398,69350,693.5
170,479.365114123274,61904,619.04
171,479.449690755722,57492,574.92
172,479.534267182988,54861,548.61
173,479.618843405317,53209,532.09
174,479.703419422953,56064,560.64
175,479.787995236142,61320,613.2
176,479.87257084513,60490,604.9
177,479.95714625016,57248,572.48
178,480.041721451479,55186,551.86
179,480.126296449331,53985,539.85
180,480.210871243962,56552,565.52
181,480.295445835617,57458,574.58
182,480.380020224541,59074,590.74
183,480.464594410979,58367,583.67
184,480.549168395175,59127,591.27
185,480.633742177377,58888,588.88
186,480.718315757827,56049,560.49
187,480.802889136772,54264,542.64
188,480.887462314457,53170,531.7
189,480.972035291127,52290,522.9
190,481.056608067026,56193,561.93
191,481.141180642401,70728,707.28
192,481.225753017496,71957,719.57
193,481.310325192556,63152,631.52
194,481.394897167827,61485,614.85
195,481.479468943554,59933,599.33
196,481.564040519981,56641,566.41
197,481.648611897354,54637,546.37
198,481.733183075918,53323,533.23
199,481.817754055918,56466,564.66
200,481.9023248376,56992,569.92
201,481.986895421208,58004,580.04
202,482.071465806988,94763,947.63
203,482.156035995184,102762,1027.62
204,482.240605986042,84763,847.63
205,482.325175779807,72866,728.66
206,482.409745376725,64058,640.58
207,482.494314777039,58574,585.74
208,482.578883980996,55230,552.3
209,482.663452988841,53551,535.51
210,482.748021800818,52553,525.53
211,482.832590417173,52297,522.97
212,482.91715883815,56237,562.37
213,483.001727063996,60765,607.65
214,483.086295094955,59679,596.79
215,483.170862931273,56639,566.39
216,483.255430573193,55460,554.6
217,483.339998020963,58064,580.64
218,483.424565274826,58726,587.26
219,483.509132335028,56336,563.36
220,483.593699201814,54452,544.52
221,483.678265875429,56880,568.8
222,483.762832356118,57095,570.95
223,483.847398644127,54696,546.96
224,483.9319647397,56956,569.56
225,484.016530643083,69388,693.88
226,484.101096354521,70812,708.12
227,484.185661874258,63708,637.08
228,484.270227202541,58800,588
229,484.354792339614,55948,559.48
230,484.439357285722,55034,550.34
231,484.523922041111,58004,580.04
232,484.608486606025,61366,613.66
233,484.69305098071,59497,594.97
234,484.777615165411,58029,580.29
235,484.862179160373,60416,604.16
236,484.946742965841,59105,591.05
237,485.03130658206,58843,588.43
238,485.115870009276,61928,619.28
239,485.200433247733,60579,605.79
240,485.284996297677,57374,573.74
241,485.369559159353,82447,824.47
242,485.454121833005,91890,918.9
243,485.53868431888,77615,776.15
244,485.623246617222,68101,681.01
245,485.707808728276,62106,621.06
246,485.792370652288,57654,576.54
247,485.876932389502,58428,584.28
248,485.961493940164,57989,579.89
249,486.046055304519,55541,555.41
250,486.130616482813,55006,550.06
251,486.215177475289,54812,548.12
252,486.299738282193,61349,613.49
253,486.384298903771,63167,631.67
254,486.468859340268,58529,585.29
255,486.553419591928,55385,553.85
256,486.637979658997,54264,542.64
257,486.722539541719,53537,535.37
258,486.807099240341,55955,559.55
259,486.891658755108,56402,564.02
260,486.976218086263,54021,540.21
261,487.060777234053,52906,529.06
262,487.145336198723,52419,524.19
263,487.229894980517,51849,518.49
264,487.314453579682,52339,523.39
265,487.399011996461,52661,526.61
266,487.483570231101,52263,522.63
267,487.568128283845,51791,517.91
268,487.652686154941,51127,511.27
269,487.737243844632,51315,513.15
270,487.821801353163,56146,561.46
271,487.906358680781,57230,572.3
272,487.990915827729,54547,545.47
273,488.075472794253,53204,532.04
274,488.160029580599,57609,576.09
275,488.244586187011,58553,585.53
276,488.329142613735,56216,562.16
277,488.413698861015,61669,616.69
278,488.498254929097,62489,624.89
279,488.582810818225,61750,617.5
280,488.667366528646,61397,613.97
281,488.751922060605,57895,578.95
282,488.836477414345,55845,558.45
283,488.921032590113,55476,554.76
284,489.005587588153,56547,565.47
285,489.090142408711,86737,867.37
