Scan Date:,2025-05-26 16:01:15Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,56584,565.84
1,465.068515076491,56110,561.1
2,465.153129906126,56365,563.65
3,465.237744489151,56128,561.28
4,465.322358825812,55928,559.28
5,465.406972916352,55802,558.02
6,465.491586761018,55718,557.18
7,465.576200360054,55777,557.77
8,465.660813713705,55920,559.2
9,465.745426822218,55937,559.37
10,465.830039685836,55963,559.63
11,465.914652304805,55950,559.5
12,465.99926467937,55800,558
13,466.083876809776,55936,559.36
14,466.168488696269,56296,562.96
15,466.253100339093,194064,1940.64
16,466.337711738494,233181,2331.81
17,466.422322894716,160612,1606.12
18,466.506933808006,117445,1174.45
19,466.591544478607,92268,922.68
20,466.676154906766,77821,778.21
21,466.760765092726,69782,697.82
22,466.845375036735,68880,688.8
23,466.929984739036,67865,678.65
24,467.014594199874,65007,650.07
25,467.099203419495,62942,629.42
26,467.183812398145,61419,614.19
27,467.268421136067,60614,606.14
28,467.353029633508,89767,897.67
29,467.437637890711,99867,998.67
30,467.522245907924,88054,880.54
31,467.60685368539,78430,784.3
32,467.691461223355,69989,699.89
33,467.776068522063,65426,654.26
34,467.860675581761,62592,625.92
35,467.945282402693,65685,656.85
36,468.029888985104,72799,727.99
37,468.11449532924,71833,718.33
38,468.199101435345,69590,695.9
39,468.283707303665,67397,673.97
40,468.368312934445,63974,639.74
41,468.45291832793,65574,655.74
42,468.537523484364,68541,685.41
43,468.622128403994,91425,914.25
44,468.706733087065,102035,1020.35
45,468.791337533821,89193,891.93
46,468.875941744507,76538,765.38
47,468.96054571937,69774,697.74
48,469.045149458653,66413,664.13
49,469.129752962602,64034,640.34
50,469.214356231462,62247,622.47
51,469.298959265479,61597,615.97
52,469.383562064897,61257,612.57
53,469.468164629962,60947,609.47
54,469.552766960919,63656,636.56
55,469.637369058012,67581,675.81
56,469.721970921487,66448,664.48
57,469.80657255159,64155,641.55
58,469.891173948565,65812,658.12
59,469.975775112657,65125,651.25
60,470.060376044111,62636,626.36
61,470.144976743173,61488,614.88
62,470.229577210088,64035,640.35
63,470.314177445101,64646,646.46
64,470.398777448457,66156,661.56
65,470.483377220402,89501,895.01
66,470.567976761179,96794,967.94
67,470.652576071035,85545,855.45
68,470.737175150215,75862,758.62
69,470.821773998963,69296,692.96
70,470.906372617525,68544,685.44
71,470.990971006146,66861,668.61
72,471.075569165072,97851,978.51
73,471.160167094546,106033,1060.33
74,471.244764794815,90863,908.63
75,471.329362266123,80517,805.17
76,471.413959508717,75499,754.99
77,471.498556522839,77982,779.82
78,471.583153308737,78554,785.54
79,471.667749866655,75026,750.26
80,471.752346196838,73923,739.23
81,471.836942299532,73841,738.41
82,471.921538174981,77770,777.7
83,472.00613382343,75909,759.09
84,472.090729245126,69531,695.31
85,472.175324440312,65375,653.75
86,472.259919409234,66585,665.85
87,472.344514152137,66266,662.66
88,472.429108669267,63296,632.96
89,472.513702960868,62791,627.91
90,472.598297027185,64398,643.98
91,472.682890868465,63946,639.46
92,472.767484484951,62109,621.09
93,472.852077876889,60756,607.56
94,472.936671044524,63587,635.87
95,473.021263988101,64388,643.88
96,473.105856707865,63150,631.5
97,473.190449204062,67942,679.42
98,473.275041476937,83530,835.3
99,473.359633526735,90097,900.97
100,473.4442253537,81301,813.01
101,473.528816958078,75022,750.22
102,473.613408340115,73852,738.52
103,473.697999500055,70434,704.34
104,473.782590438143,66090,660.9
105,473.867181154625,63889,638.89
106,473.951771649745,66445,664.45
107,474.03636192375,66446,664.46
108,474.120951976883,64135,641.35
109,474.20554180939,62680,626.8
110,474.290131421517,61562,615.62
111,474.374720813508,64661,646.61
112,474.459309985608,65308,653.08
113,474.543898938063,63150,631.5
114,474.628487671118,61976,619.76
115,474.713076185018,61283,612.83
116,474.797664480008,64729,647.29
117,474.882252556332,96037,960.37
118,474.966840414238,105132,1051.32
119,475.051428053968,122968,1229.68
120,475.13601547577,120568,1205.68
121,475.220602679887,94794,947.94
122,475.305189666564,79416,794.16
123,475.389776436048,70882,708.82
124,475.474362988583,66037,660.37
125,475.558949324414,63203,632.03
126,475.643535443787,61709,617.09
127,475.728121346946,60883,608.83
128,475.812707034136,60246,602.46
129,475.897292505604,84069,840.69
130,475.981877761593,95333,953.33
131,476.066462802349,86633,866.33
132,476.151047628118,80594,805.94
133,476.235632239144,73855,738.55
134,476.320216635672,67490,674.9
135,476.404800817948,67385,673.85
136,476.489384786216,66966,669.66
137,476.573968540723,68631,686.31
138,476.658552081712,88648,886.48
139,476.74313540943,91608,916.08
140,476.827718524121,79078,790.78
141,476.91230142603,71073,710.73
142,476.996884115403,69786,697.86
143,477.081466592484,68178,681.78
144,477.166048857519,64681,646.81
145,477.250630910753,66110,661.1
146,477.335212752432,66164,661.64
147,477.419794382799,63606,636.06
148,477.504375802101,64968,649.68
149,477.588957010582,65567,655.67
150,477.673538008487,63580,635.8
151,477.758118796063,106653,1066.53
152,477.842699373553,118294,1182.94
153,477.927279741204,93705,937.05
154,478.011859899259,78859,788.59
155,478.096439847965,70187,701.87
156,478.181019587566,66046,660.46
157,478.265599118308,64204,642.04
158,478.350178440435,62417,624.17
159,478.434757554193,61358,613.58
160,478.519336459827,73521,735.21
161,478.603915157582,76298,762.98
162,478.688493647704,68998,689.98
163,478.773071930436,127685,1276.85
164,478.857650006026,142781,1427.81
165,478.942227874716,108518,1085.18
166,479.026805536754,99901,999.01
167,479.111382992383,93671,936.71
168,479.19596024185,83974,839.74
169,479.280537285398,75920,759.2
170,479.365114123274,68793,687.93
171,479.449690755722,64610,646.1
172,479.534267182988,62331,623.31
173,479.618843405317,60681,606.81
174,479.703419422953,63300,633
175,479.787995236142,68291,682.91
176,479.87257084513,67576,675.76
177,479.95714625016,64345,643.45
178,480.041721451479,62275,622.75
179,480.126296449331,61376,613.76
180,480.210871243962,63937,639.37
181,480.295445835617,64704,647.04
182,480.380020224541,66015,660.15
183,480.464594410979,65678,656.78
184,480.549168395175,66843,668.43
185,480.633742177377,66446,664.46
186,480.718315757827,63601,636.01
187,480.802889136772,61795,617.95
188,480.887462314457,60531,605.31
189,480.972035291127,59641,596.41
190,481.056608067026,63437,634.37
191,481.141180642401,76891,768.91
192,481.225753017496,78041,780.41
193,481.310325192556,70032,700.32
194,481.394897167827,68545,685.45
195,481.479468943554,67110,671.1
196,481.564040519981,64044,640.44
197,481.648611897354,62085,620.85
198,481.733183075918,60719,607.19
199,481.817754055918,63574,635.74
200,481.9023248376,64193,641.93
201,481.986895421208,65206,652.06
202,482.071465806988,100287,1002.87
203,482.156035995184,108236,1082.36
204,482.240605986042,91243,912.43
205,482.325175779807,79744,797.44
206,482.409745376725,71178,711.78
207,482.494314777039,66116,661.16
208,482.578883980996,63356,633.56
209,482.663452988841,61814,618.14
210,482.748021800818,60585,605.85
211,482.832590417173,60305,603.05
212,482.91715883815,63923,639.23
213,483.001727063996,67840,678.4
214,483.086295094955,66727,667.27
215,483.170862931273,64050,640.5
216,483.255430573193,63073,630.73
217,483.339998020963,65642,656.42
218,483.424565274826,66062,660.62
219,483.509132335028,63630,636.3
220,483.593699201814,62151,621.51
221,483.678265875429,64323,643.23
222,483.762832356118,64257,642.57
223,483.847398644127,62009,620.09
224,483.9319647397,64289,642.89
225,484.016530643083,76368,763.68
226,484.101096354521,77865,778.65
227,484.185661874258,71016,710.16
228,484.270227202541,66218,662.18
229,484.354792339614,63367,633.67
230,484.439357285722,62373,623.73
231,484.523922041111,64928,649.28
232,484.608486606025,68335,683.35
233,484.69305098071,67256,672.56
234,484.777615165411,66077,660.77
235,484.862179160373,67985,679.85
236,484.946742965841,66589,665.89
237,485.03130658206,66229,662.29
238,485.115870009276,69039,690.39
239,485.200433247733,67695,676.95
240,485.284996297677,64795,647.95
241,485.369559159353,88097,880.97
242,485.454121833005,97276,972.76
243,485.53868431888,84226,842.26
244,485.623246617222,74949,749.49
245,485.707808728276,69327,693.27
246,485.792370652288,65214,652.14
247,485.876932389502,65851,658.51
248,485.961493940164,65418,654.18
249,486.046055304519,63062,630.62
250,486.130616482813,62434,624.34
251,486.215177475289,62348,623.48
252,486.299738282193,68449,684.49
253,486.384298903771,69931,699.31
254,486.468859340268,65601,656.01
255,486.553419591928,62507,625.07
256,486.637979658997,61492,614.92
257,486.722539541719,60933,609.33
258,486.807099240341,63252,632.52
259,486.891658755108,63896,638.96
260,486.976218086263,61841,618.41
261,487.060777234053,60675,606.75
262,487.145336198723,59978,599.78
263,487.229894980517,59296,592.96
264,487.314453579682,59690,596.9
265,487.399011996461,60071,600.71
266,487.483570231101,59834,598.34
267,487.568128283845,59594,595.94
268,487.652686154941,59157,591.57
269,487.737243844632,59198,591.98
270,487.821801353163,63420,634.2
271,487.906358680781,64479,644.79
272,487.990915827729,62284,622.84
273,488.075472794253,61131,611.31
274,488.160029580599,65276,652.76
275,488.244586187011,66174,661.74
276,488.329142613735,63857,638.57
277,488.413698861015,69009,690.09
278,488.498254929097,69797,697.97
279,488.582810818225,69235,692.35
280,488.667366528646,68790,687.9
281,488.751922060605,65457,654.57
282,488.836477414345,63485,634.85
283,488.921032590113,62757,627.57
284,489.005587588153,63760,637.6
285,489.090142408711,92383,923.83
