Scan Date:,2025-05-26 15:44:35Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,62540,625.4
1,465.068515076491,62055,620.55
2,465.153129906126,62203,622.03
3,465.237744489151,62110,621.1
4,465.322358825812,61977,619.77
5,465.406972916352,61938,619.38
6,465.491586761018,62062,620.62
7,465.576200360054,62186,621.86
8,465.660813713705,62449,624.49
9,465.745426822218,62481,624.81
10,465.830039685836,62332,623.32
11,465.914652304805,62392,623.92
12,465.99926467937,62667,626.67
13,466.083876809776,62630,626.3
14,466.168488696269,62612,626.12
15,466.253100339093,195759,1957.59
16,466.337711738494,233512,2335.12
17,466.422322894716,162994,1629.94
18,466.506933808006,121253,1212.53
19,466.591544478607,97160,971.6
20,466.676154906766,83312,833.12
21,466.760765092726,75300,753
22,466.845375036735,73933,739.33
23,466.929984739036,72975,729.75
24,467.014594199874,70628,706.28
25,467.099203419495,68954,689.54
26,467.183812398145,67311,673.11
27,467.268421136067,66463,664.63
28,467.353029633508,94534,945.34
29,467.437637890711,104112,1041.12
30,467.522245907924,92752,927.52
31,467.60685368539,83436,834.36
32,467.691461223355,75632,756.32
33,467.776068522063,71580,715.8
34,467.860675581761,69357,693.57
35,467.945282402693,72297,722.97
36,468.029888985104,78230,782.3
37,468.11449532924,77146,771.46
38,468.199101435345,75554,755.54
39,468.283707303665,73286,732.86
40,468.368312934445,69752,697.52
41,468.45291832793,71185,711.85
42,468.537523484364,73999,739.99
43,468.622128403994,95950,959.5
44,468.706733087065,106019,1060.19
45,468.791337533821,93851,938.51
46,468.875941744507,81793,817.93
47,468.96054571937,75387,753.87
48,469.045149458653,71744,717.44
49,469.129752962602,69448,694.48
50,469.214356231462,67980,679.8
51,469.298959265479,66970,669.7
52,469.383562064897,66465,664.65
53,469.468164629962,66513,665.13
54,469.552766960919,69010,690.1
55,469.637369058012,72947,729.47
56,469.721970921487,72138,721.38
57,469.80657255159,69556,695.56
58,469.891173948565,71066,710.66
59,469.975775112657,70687,706.87
60,470.060376044111,68164,681.64
61,470.144976743173,67020,670.2
62,470.229577210088,69812,698.12
63,470.314177445101,70376,703.76
64,470.398777448457,71775,717.75
65,470.483377220402,94213,942.13
66,470.567976761179,101174,1011.74
67,470.652576071035,89962,899.62
68,470.737175150215,80198,801.98
69,470.821773998963,73801,738.01
70,470.906372617525,73530,735.3
71,470.990971006146,72409,724.09
72,471.075569165072,101707,1017.07
73,471.160167094546,109298,1092.98
74,471.244764794815,94767,947.67
75,471.329362266123,85013,850.13
76,471.413959508717,80115,801.15
77,471.498556522839,82496,824.96
78,471.583153308737,83131,831.31
79,471.667749866655,80130,801.3
80,471.752346196838,79231,792.31
81,471.836942299532,79084,790.84
82,471.921538174981,82629,826.29
83,472.00613382343,80502,805.02
84,472.090729245126,74240,742.4
85,472.175324440312,70534,705.34
86,472.259919409234,71569,715.69
87,472.344514152137,71120,711.2
88,472.429108669267,68324,683.24
89,472.513702960868,68141,681.41
90,472.598297027185,70086,700.86
91,472.682890868465,69825,698.25
92,472.767484484951,67815,678.15
93,472.852077876889,66451,664.51
94,472.936671044524,69044,690.44
95,473.021263988101,69790,697.9
96,473.105856707865,68502,685.02
97,473.190449204062,73023,730.23
98,473.275041476937,87979,879.79
99,473.359633526735,94371,943.71
100,473.4442253537,86026,860.26
101,473.528816958078,79988,799.88
102,473.613408340115,78859,788.59
103,473.697999500055,75641,756.41
104,473.782590438143,71830,718.3
105,473.867181154625,69779,697.79
106,473.951771649745,72369,723.69
107,474.03636192375,72144,721.44
108,474.120951976883,69431,694.31
109,474.20554180939,68241,682.41
110,474.290131421517,67570,675.7
111,474.374720813508,70829,708.29
112,474.459309985608,71165,711.65
113,474.543898938063,68443,684.43
114,474.628487671118,67129,671.29
115,474.713076185018,66471,664.71
116,474.797664480008,69667,696.67
117,474.882252556332,99664,996.64
118,474.966840414238,108562,1085.62
119,475.051428053968,126267,1262.67
120,475.13601547577,124190,1241.9
121,475.220602679887,99414,994.14
122,475.305189666564,84517,845.17
123,475.389776436048,76204,762.04
124,475.474362988583,71570,715.7
125,475.558949324414,68688,686.88
126,475.643535443787,67212,672.12
127,475.728121346946,66568,665.68
128,475.812707034136,65898,658.98
129,475.897292505604,88863,888.63
130,475.981877761593,99672,996.72
131,476.066462802349,91658,916.58
132,476.151047628118,85560,855.6
133,476.235632239144,78701,787.01
134,476.320216635672,72471,724.71
135,476.404800817948,72483,724.83
136,476.489384786216,72263,722.63
137,476.573968540723,74154,741.54
138,476.658552081712,93213,932.13
139,476.74313540943,95818,958.18
