Scan Date:,2025-05-24 16:42:04Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,19911,199.11
1,465.068515076491,19498,194.98
2,465.153129906126,19859,198.59
3,465.237744489151,20106,201.06
4,465.322358825812,20005,200.05
5,465.406972916352,19907,199.07
6,465.491586761018,19870,198.7
7,465.576200360054,19845,198.45
8,465.660813713705,19564,195.64
9,465.745426822218,19633,196.33
10,465.830039685836,20011,200.11
11,465.914652304805,20218,202.18
12,465.99926467937,20148,201.48
13,466.083876809776,20076,200.76
14,466.168488696269,20091,200.91
15,466.253100339093,197590,1975.9
16,466.337711738494,248134,2481.34
17,466.422322894716,154343,1543.43
18,466.506933808006,98563,985.63
19,466.591544478607,66206,662.06
20,466.676154906766,47758,477.58
21,466.760765092726,37353,373.53
22,466.845375036735,35392,353.92
23,466.929984739036,34327,343.27
24,467.014594199874,31126,311.26
25,467.099203419495,28345,283.45
26,467.183812398145,26391,263.91
27,467.268421136067,25325,253.25
28,467.353029633508,61367,613.67
29,467.437637890711,73931,739.31
30,467.522245907924,59262,592.62
31,467.60685368539,47419,474.19
32,467.691461223355,37130,371.3
33,467.776068522063,31873,318.73
34,467.860675581761,28826,288.26
35,467.945282402693,33041,330.41
36,468.029888985104,41449,414.49
37,468.11449532924,39684,396.84
38,468.199101435345,36979,369.79
39,468.283707303665,33788,337.88
40,468.368312934445,29186,291.86
41,468.45291832793,30700,307
42,468.537523484364,34633,346.33
43,468.622128403994,63419,634.19
44,468.706733087065,76274,762.74
45,468.791337533821,60351,603.51
46,468.875941744507,44735,447.35
47,468.96054571937,36403,364.03
48,469.045149458653,31918,319.18
49,469.129752962602,29240,292.4
50,469.214356231462,27573,275.73
51,469.298959265479,26746,267.46
52,469.383562064897,26412,264.12
53,469.468164629962,25911,259.11
54,469.552766960919,29010,290.1
55,469.637369058012,34140,341.4
56,469.721970921487,32959,329.59
57,469.80657255159,29930,299.3
58,469.891173948565,32458,324.58
59,469.975775112657,32052,320.52
60,470.060376044111,28507,285.07
61,470.144976743173,26550,265.5
62,470.229577210088,29739,297.39
63,470.314177445101,30480,304.8
64,470.398777448457,32503,325.03
65,470.483377220402,61634,616.34
66,470.567976761179,70707,707.07
67,470.652576071035,56640,566.4
68,470.737175150215,44315,443.15
69,470.821773998963,35738,357.38
70,470.906372617525,35072,350.72
71,470.990971006146,33038,330.38
72,471.075569165072,71038,710.38
73,471.160167094546,81139,811.39
74,471.244764794815,62524,625.24
75,471.329362266123,49575,495.75
76,471.413959508717,43200,432
77,471.498556522839,46188,461.88
78,471.583153308737,46758,467.58
79,471.667749866655,42943,429.43
80,471.752346196838,41654,416.54
81,471.836942299532,41553,415.53
82,471.921538174981,46451,464.51
83,472.00613382343,43962,439.62
84,472.090729245126,36109,361.09
85,472.175324440312,30914,309.14
86,472.259919409234,31963,319.63
87,472.344514152137,31311,313.11
88,472.429108669267,28044,280.44
89,472.513702960868,27399,273.99
90,472.598297027185,29587,295.87
91,472.682890868465,29402,294.02
92,472.767484484951,26979,269.79
93,472.852077876889,24999,249.99
94,472.936671044524,28457,284.57
95,473.021263988101,29338,293.38
96,473.105856707865,27424,274.24
97,473.190449204062,33812,338.12
98,473.275041476937,53574,535.74
99,473.359633526735,62244,622.44
100,473.4442253537,51632,516.32
101,473.528816958078,43666,436.66
102,473.613408340115,41975,419.75
103,473.697999500055,37338,373.38
