Scan Date:,2025-05-24 16:17:19Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,27291,272.91
1,465.068515076491,26488,264.88
2,465.153129906126,26619,266.19
3,465.237744489151,26585,265.85
4,465.322358825812,26582,265.82
5,465.406972916352,26664,266.64
6,465.491586761018,26778,267.78
7,465.576200360054,26750,267.5
8,465.660813713705,26665,266.65
9,465.745426822218,26736,267.36
10,465.830039685836,26650,266.5
11,465.914652304805,26959,269.59
12,465.99926467937,26923,269.23
13,466.083876809776,27118,271.18
14,466.168488696269,27465,274.65
15,466.253100339093,197641,1976.41
16,466.337711738494,245859,2458.59
17,466.422322894716,155901,1559.01
18,466.506933808006,102314,1023.14
19,466.591544478607,71427,714.27
20,466.676154906766,53996,539.96
21,466.760765092726,43871,438.71
22,466.845375036735,42108,421.08
23,466.929984739036,40657,406.57
24,467.014594199874,37726,377.26
25,467.099203419495,35449,354.49
26,467.183812398145,33540,335.4
27,467.268421136067,32550,325.5
28,467.353029633508,66870,668.7
29,467.437637890711,78694,786.94
30,467.522245907924,64945,649.45
31,467.60685368539,53427,534.27
32,467.691461223355,43630,436.3
33,467.776068522063,38426,384.26
34,467.860675581761,35307,353.07
35,467.945282402693,39079,390.79
36,468.029888985104,47199,471.99
37,468.11449532924,45663,456.63
38,468.199101435345,43335,433.35
39,468.283707303665,40525,405.25
40,468.368312934445,36048,360.48
41,468.45291832793,37359,373.59
42,468.537523484364,40903,409.03
43,468.622128403994,68451,684.51
44,468.706733087065,81033,810.33
45,468.791337533821,65730,657.3
46,468.875941744507,50611,506.11
47,468.96054571937,42516,425.16
48,469.045149458653,38393,383.93
49,469.129752962602,35689,356.89
50,469.214356231462,33800,338
51,469.298959265479,32996,329.96
52,469.383562064897,32765,327.65
53,469.468164629962,32309,323.09
54,469.552766960919,35695,356.95
55,469.637369058012,41074,410.74
56,469.721970921487,40041,400.41
57,469.80657255159,37085,370.85
58,469.891173948565,38962,389.62
59,469.975775112657,38032,380.32
60,470.060376044111,34975,349.75
61,470.144976743173,33375,333.75
62,470.229577210088,36573,365.73
63,470.314177445101,37358,373.58
64,470.398777448457,39016,390.16
65,470.483377220402,66533,665.33
66,470.567976761179,75206,752.06
67,470.652576071035,62102,621.02
68,470.737175150215,50510,505.1
69,470.821773998963,42220,422.2
70,470.906372617525,41213,412.13
71,470.990971006146,39336,393.36
72,471.075569165072,75997,759.97
73,471.160167094546,85670,856.7
74,471.244764794815,67914,679.14
75,471.329362266123,55413,554.13
76,471.413959508717,48992,489.92
77,471.498556522839,52171,521.71
78,471.583153308737,52940,529.4
79,471.667749866655,49299,492.99
80,471.752346196838,48041,480.41
81,471.836942299532,47749,477.49
82,471.921538174981,52382,523.82
83,472.00613382343,49794,497.94
84,472.090729245126,41881,418.81
85,472.175324440312,37100,371
86,472.259919409234,38332,383.32
87,472.344514152137,37810,378.1
88,472.429108669267,34642,346.42
89,472.513702960868,34228,342.28
90,472.598297027185,36344,363.44
91,472.682890868465,35859,358.59
92,472.767484484951,33372,333.72
93,472.852077876889,31668,316.68
94,472.936671044524,34994,349.94
95,473.021263988101,36081,360.81
96,473.105856707865,34623,346.23
97,473.190449204062,40794,407.94
98,473.275041476937,59561,595.61
99,473.359633526735,67597,675.97
100,473.4442253537,57101,571.01
101,473.528816958078,49475,494.75
102,473.613408340115,47790,477.9
103,473.697999500055,43504,435.04
104,473.782590438143,38239,382.39
105,473.867181154625,35538,355.38
106,473.951771649745,38929,389.29
107,474.03636192375,38983,389.83
108,474.120951976883,36079,360.79
109,474.20554180939,34618,346.18
110,474.290131421517,33355,333.55
111,474.374720813508,36958,369.58
112,474.459309985608,37471,374.71
113,474.543898938063,34754,347.54
114,474.628487671118,33280,332.8
115,474.713076185018,32191,321.91
116,474.797664480008,36176,361.76
117,474.882252556332,73536,735.36
118,474.966840414238,84572,845.72
119,475.051428053968,105623,1056.23
120,475.13601547577,102620,1026.2
121,475.220602679887,72412,724.12
122,475.305189666564,54339,543.39
123,475.389776436048,43961,439.61
124,475.474362988583,37912,379.12
125,475.558949324414,34276,342.76
126,475.643535443787,32397,323.97
127,475.728121346946,31873,318.73
128,475.812707034136,31426,314.26
129,475.897292505604,59880,598.8
