0,464.9839,326628,326.628
1,465.068515076491,319304,319.304
2,465.153129906126,321236,321.236
3,465.237744489151,322388,322.388
4,465.322358825812,323662,323.662
5,465.406972916352,324691,324.691
6,465.491586761018,325434,325.434
7,465.576200360054,326534,326.534
8,465.660813713705,326700,326.7
9,465.745426822218,326594,326.594
10,465.830039685836,326503,326.503
11,465.914652304805,326283,326.283
12,465.99926467937,326703,326.703
13,466.083876809776,326693,326.693
14,466.168488696269,327104,327.104
15,466.253100339093,1148670,1148.67
16,466.337711738494,1380320,1380.32
17,466.422322894716,947258,947.258
18,466.506933808006,690369,690.369
19,466.591544478607,543279,543.279
20,466.676154906766,458231,458.231
21,466.760765092726,408674,408.674
22,466.845375036735,400494,400.494
23,466.929984739036,393612,393.612
24,467.014594199874,379126,379.126
25,467.099203419495,368032,368.032
26,467.183812398145,358459,358.459
27,467.268421136067,352843,352.843
28,467.353029633508,433188,433.188
29,467.437637890711,458028,458.028
30,467.522245907924,434903,434.903
31,467.60685368539,411935,411.935
32,467.691461223355,382712,382.712
33,467.776068522063,369354,369.354
34,467.860675581761,361047,361.047
35,467.945282402693,384363,384.363
36,468.029888985104,426177,426.177
37,468.11449532924,419908,419.908
38,468.199101435345,407625,407.625
39,468.283707303665,393492,393.492
40,468.368312934445,372703,372.703
41,468.45291832793,379862,379.862
42,468.537523484364,397162,397.162
43,468.622128403994,532405,532.405
44,468.706733087065,593934,593.934
45,468.791337533821,517651,517.651
46,468.875941744507,443608,443.608
47,468.96054571937,404467,404.467
48,469.045149458653,382760,382.76
49,469.129752962602,369327,369.327
50,469.214356231462,359096,359.096
51,469.298959265479,353916,353.916
52,469.383562064897,353229,353.229
53,469.468164629962,351039,351.039
54,469.552766960919,350267,350.267
55,469.637369058012,371368,371.368
56,469.721970921487,374654,374.654
57,469.80657255159,366477,366.477
58,469.891173948565,378933,378.933
59,469.975775112657,376765,376.765
60,470.060376044111,362245,362.245
61,470.144976743173,355497,355.497
62,470.229577210088,372405,372.405
63,470.314177445101,376394,376.394
64,470.398777448457,384980,384.98
65,470.483377220402,520484,520.484
66,470.567976761179,561949,561.949
67,470.652576071035,496156,496.156
68,470.737175150215,438770,438.77
69,470.821773998963,399404,399.404
70,470.906372617525,396711,396.711
71,470.990971006146,388025,388.025
72,471.075569165072,567385,567.385
73,471.160167094546,614420,614.42
74,471.244764794815,526906,526.906
75,471.329362266123,466234,466.234
76,471.413959508717,435147,435.147
77,471.498556522839,449973,449.973
78,471.583153308737,454686,454.686
79,471.667749866655,435744,435.744
80,471.752346196838,429938,429.938
81,471.836942299532,430019,430.019
82,471.921538174981,452852,452.852
83,472.00613382343,439336,439.336
84,472.090729245126,400788,400.788
85,472.175324440312,377104,377.104
86,472.259919409234,382588,382.588
87,472.344514152137,379090,379.09
88,472.429108669267,362330,362.33
89,472.513702960868,360958,360.958
90,472.598297027185,371812,371.812
91,472.682890868465,369033,369.033
92,472.767484484951,357037,357.037
93,472.852077876889,349557,349.557
94,472.936671044524,366816,366.816
95,473.021263988101,371661,371.661
96,473.105856707865,364543,364.543
97,473.190449204062,394281,394.281
98,473.275041476937,486603,486.603
99,473.359633526735,526470,526.47
100,473.4442253537,475568,475.568
101,473.528816958078,437799,437.799
102,473.613408340115,429355,429.355
103,473.697999500055,407723,407.723
