Scan Date:,2025-05-24 15:14:02Z
Integration Time:,1000
Number of Averages:,100

Pixel Number,Wavelength (nm),Sum Spectrum,Averaged Spectrum
0,464.9839,95642,956.42
1,465.068515076491,95376,953.76
2,465.153129906126,95518,955.18
3,465.237744489151,95683,956.83
4,465.322358825812,95454,954.54
5,465.406972916352,95449,954.49
6,465.491586761018,95556,955.56
7,465.576200360054,95599,955.99
8,465.660813713705,95438,954.38
9,465.745426822218,95188,951.88
10,465.830039685836,95453,954.53
11,465.914652304805,95621,956.21
12,465.99926467937,95789,957.89
13,466.083876809776,96085,960.85
14,466.168488696269,96071,960.71
15,466.253100339093,202211,2022.11
16,466.337711738494,232575,2325.75
17,466.422322894716,176396,1763.96
18,466.506933808006,142792,1427.92
19,466.591544478607,123673,1236.73
20,466.676154906766,112665,1126.65
21,466.760765092726,106325,1063.25
22,466.845375036735,105449,1054.49
23,466.929984739036,104739,1047.39
24,467.014594199874,102473,1024.73
25,467.099203419495,100797,1007.97
26,467.183812398145,99640,996.4
27,467.268421136067,99058,990.58
28,467.353029633508,122156,1221.56
29,467.437637890711,130262,1302.62
30,467.522245907924,121060,1210.6
31,467.60685368539,113377,1133.77
32,467.691461223355,106663,1066.63
33,467.776068522063,103005,1030.05
34,467.860675581761,101052,1010.52
35,467.945282402693,103584,1035.84
36,468.029888985104,108799,1087.99
37,468.11449532924,107959,1079.59
38,468.199101435345,106566,1065.66
39,468.283707303665,104849,1048.49
40,468.368312934445,102170,1021.7
41,468.45291832793,103076,1030.76
42,468.537523484364,105516,1055.16
43,468.622128403994,123721,1237.21
44,468.706733087065,132113,1321.13
45,468.791337533821,122020,1220.2
46,468.875941744507,111994,1119.94
47,468.96054571937,106583,1065.83
48,469.045149458653,103556,1035.56
49,469.129752962602,101715,1017.15
50,469.214356231462,100440,1004.4
51,469.298959265479,99568,995.68
52,469.383562064897,99263,992.63
53,469.468164629962,99185,991.85
54,469.552766960919,101494,1014.94
55,469.637369058012,104976,1049.76
56,469.721970921487,104271,1042.71
57,469.80657255159,102309,1023.09
58,469.891173948565,103368,1033.68
59,469.975775112657,102871,1028.71
60,470.060376044111,101033,1010.33
61,470.144976743173,99957,999.57
62,470.229577210088,101991,1019.91
63,470.314177445101,102367,1023.67
64,470.398777448457,103688,1036.88
65,470.483377220402,122069,1220.69
66,470.567976761179,127429,1274.29
67,470.652576071035,118238,1182.38
68,470.737175150215,110700,1107
69,470.821773998963,105900,1059
70,470.906372617525,105631,1056.31
71,470.990971006146,104611,1046.11
72,471.075569165072,128771,1287.71
73,471.160167094546,134892,1348.92
74,471.244764794815,122836,1228.36
75,471.329362266123,114740,1147.4
76,471.413959508717,110743,1107.43
77,471.498556522839,112676,1126.76
78,471.583153308737,113347,1133.47
79,471.667749866655,110677,1106.77
80,471.752346196838,109802,1098.02
81,471.836942299532,109816,1098.16
82,471.921538174981,112618,1126.18
83,472.00613382343,110359,1103.59
84,472.090729245126,105175,1051.75
85,472.175324440312,102495,1024.95
86,472.259919409234,103230,1032.3
87,472.344514152137,102908,1029.08
88,472.429108669267,100663,1006.63
89,472.513702960868,100318,1003.18
90,472.598297027185,101808,1018.08
91,472.682890868465,101672,1016.72
92,472.767484484951,100177,1001.77
93,472.852077876889,99160,991.6
94,472.936671044524,101418,1014.18
95,473.021263988101,102181,1021.81
96,473.105856707865,101207,1012.07
97,473.190449204062,105105,1051.05
98,473.275041476937,117075,1170.75
99,473.359633526735,121920,1219.2
100,473.4442253537,115072,1150.72
101,473.528816958078,110559,1105.59
102,473.613408340115,109631,1096.31
103,473.697999500055,106462,1064.62
104,473.782590438143,102924,1029.24
105,473.867181154625,101393,1013.93
106,473.951771649745,103968,1039.68
107,474.03636192375,104285,1042.85
108,474.120951976883,102083,1020.83
109,474.20554180939,100918,1009.18
110,474.290131421517,100302,1003.02
111,474.374720813508,102916,1029.16
112,474.459309985608,103209,1032.09
113,474.543898938063,101346,1013.46
114,474.628487671118,100157,1001.57
115,474.713076185018,99330,993.3
116,474.797664480008,101902,1019.02
117,474.882252556332,126745,1267.45
118,474.966840414238,133932,1339.32
119,475.051428053968,148254,1482.54
120,475.13601547577,146576,1465.76
121,475.220602679887,126432,1264.32
122,475.305189666564,113912,1139.12
123,475.389776436048,106760,1067.6
124,475.474362988583,103118,1031.18
125,475.558949324414,100768,1007.68
126,475.643535443787,99543,995.43
127,475.728121346946,99139,991.39
128,475.812707034136,98570,985.7
129,475.897292505604,117302,1173.02
130,475.981877761593,126247,1262.47
131,476.066462802349,119501,1195.01
132,476.151047628118,114306,1143.06
133,476.235632239144,108872,1088.72
134,476.320216635672,104136,1041.36
135,476.404800817948,104070,1040.7
136,476.489384786216,103539,1035.39
137,476.573968540723,105018,1050.18
138,476.658552081712,120593,1205.93
139,476.74313540943,122783,1227.83
140,476.827718524121,113094,1130.94
141,476.91230142603,106993,1069.93
142,476.996884115403,105904,1059.04
143,477.081466592484,104538,1045.38
144,477.166048857519,101694,1016.94
145,477.250630910753,103043,1030.43
146,477.335212752432,103328,1033.28
147,477.419794382799,101545,1015.45
148,477.504375802101,102858,1028.58
149,477.588957010582,103311,1033.11
150,477.673538008487,101660,1016.6
151,477.758118796063,134969,1349.69
152,477.842699373553,143924,1439.24
153,477.927279741204,124855,1248.55
154,478.011859899259,113215,1132.15
155,478.096439847965,106511,1065.11
156,478.181019587566,103576,1035.76
157,478.265599118308,102258,1022.58
158,478.350178440435,100777,1007.77
